,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1035,시흥대로(시흥IC),D-24,4,401.0,261.0,191.0,168.0,421.0,1048.0,1519.0,2359.0,2412.0,2309.0,2250.0,2133.0,1999.0,2065.0,2119.0,2118.0,2212.0,2306.0,2231.0,1980.0,1682.0,1448.0,1041.0,703.0,37.477189,126.898532,서울시 금천구 독산동 142-7,1557.3333333333333
1047,신정로(작동터널),B-30,4,232.0,147.0,102.0,99.0,146.0,407.0,921.0,1342.0,1360.0,1230.0,1207.0,1199.0,1152.0,1208.0,1212.0,1236.0,1332.0,1501.0,1499.0,1241.0,922.0,779.0,623.0,392.0,37.506104,126.824602,서울시 구로구 궁동 산 1-94,895.375
1059,아차산로(워커힐),B-03,4,135.0,91.0,70.0,57.0,67.0,183.0,499.0,995.0,1002.0,888.0,825.0,821.0,763.0,779.0,789.0,786.0,827.0,950.0,1054.0,784.0,587.0,520.0,362.0,225.0,37.550897,127.108955,서울시 광진구 광장동 145-2,585.7916666666666
1071,양녕로(상도터널),D-30,4,754.0,471.0,340.0,280.0,374.0,817.0,1504.0,1863.0,1778.0,1989.0,1896.0,1775.0,1776.0,1810.0,1780.0,1811.0,1853.0,1787.0,1701.0,1576.0,1586.0,1643.0,1561.0,1100.0,37.511204,126.953469,서울시 동작구 본동 136-4,1409.375
1083,양재대로(양재IC),B-16,4,862.0,535.0,390.0,348.0,625.0,2112.0,4363.0,4760.0,4508.0,4453.0,4320.0,3854.0,3998.0,4206.0,4156.0,4160.0,4371.0,4383.0,4007.0,3177.0,2908.0,2768.0,2345.0,1496.0,37.460089,127.030175,경기도 과천시 주암동 89-18,3046.0416666666665
1095,양화대교,C-05,4,1352.0,920.0,656.0,572.0,709.0,1493.0,2568.0,3471.0,3867.0,3710.0,3648.0,3543.0,3376.0,3375.0,3423.0,3474.0,3592.0,3635.0,3448.0,3153.0,2901.0,2908.0,2839.0,1978.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2692.125
1107,언주로(매봉터널),D-38,4,438.0,288.0,212.0,164.0,199.0,382.0,905.0,1464.0,1659.0,1748.0,1728.0,1652.0,1659.0,1682.0,1711.0,1682.0,1703.0,1672.0,1715.0,1497.0,1395.0,1357.0,1184.0,685.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1199.2083333333333
1119,여의대방로(여의교),D-29,4,704.0,442.0,310.0,254.0,363.0,814.0,1502.0,2269.0,2519.0,2439.0,2285.0,2224.0,2099.0,2243.0,2280.0,2312.0,2387.0,2370.0,2255.0,1951.0,1789.0,1750.0,1566.0,1069.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1674.8333333333333
1131,연희로(연희IC),D-17,4,340.0,220.0,162.0,121.0,142.0,258.0,499.0,764.0,806.0,879.0,928.0,943.0,976.0,958.0,998.0,1041.0,1068.0,1147.0,1149.0,1026.0,870.0,835.0,764.0,531.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,726.0416666666666
1143,영동대교,C-16,4,1033.0,720.0,526.0,418.0,497.0,1049.0,2161.0,2773.0,3137.0,3210.0,3316.0,3390.0,3312.0,3398.0,3460.0,3487.0,3639.0,3676.0,3470.0,2820.0,2728.0,2777.0,2460.0,1542.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2458.2916666666665
1155,영등포로(오목교),D-25,4,418.0,274.0,216.0,177.0,216.0,445.0,876.0,1362.0,1466.0,1560.0,1574.0,1560.0,1508.0,1578.0,1624.0,1622.0,1653.0,1609.0,1563.0,1322.0,1257.0,1201.0,1052.0,631.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1115.1666666666667
1167,오리로(광명시계),B-20,4,186.0,123.0,81.0,81.0,131.0,279.0,521.0,721.0,776.0,750.0,735.0,702.0,683.0,710.0,726.0,754.0,789.0,788.0,771.0,664.0,548.0,481.0,402.0,251.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,527.2083333333334
1179,오정로(부천시계),B-26,4,100.0,70.0,63.0,64.0,175.0,388.0,562.0,785.0,726.0,620.0,605.0,620.0,608.0,614.0,631.0,650.0,757.0,859.0,821.0,625.0,427.0,376.0,335.0,193.0,37.542779,126.809411,서울시 강서구 공항동 406-13,486.4166666666667
1191,올림픽대교,C-19,4,267.0,173.0,133.0,118.0,173.0,550.0,1289.0,2034.0,2195.0,2021.0,2021.0,1905.0,1748.0,1899.0,1983.0,2067.0,2201.0,2441.0,2313.0,1857.0,1346.0,1140.0,936.0,489.0,37.533789,127.10412,서울시 송파구 신천동 253,1387.4583333333333
1203,올림픽대로,F-01,4,2397.0,1610.0,1225.0,1169.0,1701.0,3880.0,5908.0,6499.0,6449.0,6361.0,6323.0,6334.0,6368.0,6450.0,6408.0,6348.0,6232.0,5964.0,5594.0,5271.0,5626.0,5894.0,5746.0,3934.0,37.506002,126.97375,서울시 동작구 동작동 322-3,4987.125
1215,올림픽대로(강일IC),B-10,4,1374.0,908.0,692.0,676.0,1098.0,2826.0,4978.0,5580.0,5833.0,5746.0,5628.0,5239.0,5294.0,5603.0,5712.0,5741.0,5938.0,5890.0,5670.0,5486.0,5179.0,4692.0,4034.0,2385.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,4258.416666666667
1227,올림픽대로(개화IC),B-32,4,1422.0,992.0,864.0,903.0,1321.0,3000.0,4209.0,3942.0,4111.0,4068.0,4344.0,4445.0,4565.0,4710.0,4760.0,4814.0,5020.0,5050.0,4904.0,4745.0,4392.0,3926.0,3504.0,2379.0,37.587814,126.812795,서울 강서구 개화동 280-2,3599.5833333333335
1239,원효대교,C-08,4,307.0,214.0,143.0,109.0,142.0,392.0,858.0,1486.0,1710.0,1507.0,1480.0,1493.0,1387.0,1503.0,1526.0,1580.0,1635.0,1642.0,1564.0,1154.0,942.0,882.0,727.0,458.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,1035.0416666666667
1251,율곡로(안국역),A-05,4,490.0,324.0,234.0,209.0,279.0,454.0,864.0,1228.0,1363.0,1392.0,1467.0,1506.0,1507.0,1550.0,1558.0,1542.0,1472.0,1472.0,1288.0,1219.0,1125.0,1140.0,1022.0,717.0,37.576,126.984342,서울시 종로구 경운동 90-4,1059.25
1263,을지로(을지로3가역),A-18,4,283.0,226.0,170.0,146.0,173.0,223.0,418.0,745.0,816.0,804.0,858.0,875.0,868.0,899.0,918.0,938.0,882.0,821.0,744.0,719.0,644.0,539.0,467.0,359.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,605.625
1275,자하문로(자하문터널),A-03,4,172.0,106.0,70.0,59.0,81.0,193.0,585.0,873.0,834.0,875.0,830.0,738.0,699.0,729.0,770.0,788.0,874.0,899.0,852.0,717.0,588.0,560.0,491.0,306.0,37.588831,126.968548,서울시 종로구 청운동 24-6,570.375
1287,잠수교,C-12,4,162.0,98.0,69.0,52.0,50.0,153.0,387.0,603.0,601.0,626.0,659.0,644.0,619.0,656.0,678.0,676.0,728.0,752.0,655.0,554.0,492.0,511.0,491.0,280.0,37.50826,126.999744,서울시 서초구 잠원동 114,466.5
1299,잠실대교,C-18,4,795.0,525.0,373.0,301.0,382.0,790.0,1661.0,2465.0,2613.0,2541.0,2626.0,2646.0,2501.0,2494.0,2545.0,2666.0,2725.0,2828.0,2737.0,2539.0,2219.0,2151.0,1957.0,1261.0,37.523821,127.092036,서울시 송파구 신천동 245,1930.875
1311,장충단로(장충단공원),A-11,4,297.0,214.0,162.0,136.0,193.0,308.0,609.0,1108.0,1303.0,1332.0,1295.0,1368.0,1377.0,1422.0,1449.0,1447.0,1449.0,1432.0,1366.0,1096.0,899.0,796.0,698.0,456.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,925.5
1323,종로(동묘앞역),A-08,4,590.0,438.0,349.0,306.0,393.0,599.0,929.0,1140.0,1252.0,1334.0,1362.0,1328.0,1342.0,1347.0,1323.0,1329.0,1349.0,1321.0,1283.0,1227.0,1155.0,1081.0,952.0,771.0,37.573262,127.017112,서울시 종로구 숭인동 273,1020.8333333333334
1335,종로(종로3가역),A-15,4,419.0,294.0,217.0,174.0,215.0,381.0,699.0,1057.0,1109.0,1131.0,1136.0,1141.0,1143.0,1169.0,1187.0,1193.0,1164.0,1147.0,1103.0,1015.0,882.0,799.0,663.0,533.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,832.125
1347,증산로(디지털미디어시티역),D-14,4,612.0,416.0,313.0,312.0,532.0,1154.0,1661.0,1742.0,1804.0,1923.0,1805.0,1690.0,1709.0,1758.0,1740.0,1786.0,1860.0,1726.0,1528.0,1388.0,1390.0,1374.0,1303.0,923.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1352.0416666666667
1359,진흥로(구기터널),D-01,4,236.0,149.0,109.0,93.0,129.0,312.0,886.0,1179.0,1235.0,1244.0,1207.0,1152.0,1074.0,1096.0,1135.0,1183.0,1316.0,1440.0,1361.0,1144.0,905.0,823.0,720.0,420.0,37.608686,126.955198,서울시 종로구 구기동 244-7,856.1666666666666
1371,창경궁로(서울여자대학교),A-06,4,382.0,240.0,171.0,154.0,243.0,414.0,805.0,1094.0,1139.0,1056.0,1004.0,1015.0,1000.0,1003.0,1008.0,1009.0,1001.0,967.0,875.0,807.0,831.0,871.0,785.0,569.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,768.4583333333334
1383,천호대교,C-20,4,556.0,360.0,272.0,231.0,306.0,676.0,1381.0,1941.0,2047.0,2057.0,2089.0,2042.0,1917.0,1887.0,1941.0,2010.0,2050.0,2089.0,2011.0,1813.0,1617.0,1456.0,1368.0,840.0,37.542673,127.112883,서울시 송파구 풍납동 383,1456.5416666666667
1395,천호대로(군자교),D-05,4,626.0,445.0,345.0,292.0,368.0,706.0,1293.0,1980.0,2341.0,2319.0,2279.0,2173.0,2086.0,2193.0,2278.0,2297.0,2358.0,2410.0,2332.0,2010.0,1697.0,1560.0,1368.0,947.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1612.625
1407,천호대로(상일IC),B-09,4,,,,,,,,,,,,,,,,,,,,,,,,,37.547459,127.175222,서울시 강동구 상일동 12-2,
1419,철산교(광명시계),B-23,4,342.0,220.0,162.0,134.0,242.0,594.0,778.0,1023.0,1028.0,1048.0,967.0,937.0,933.0,926.0,941.0,938.0,932.0,942.0,894.0,867.0,895.0,899.0,772.0,515.0,37.474933,126.878154,서울시 금천구 가산동 614-72,747.0416666666666
1431,청담대교,C-17,4,939.0,638.0,490.0,464.0,694.0,1858.0,2978.0,3142.0,3268.0,3338.0,3379.0,3357.0,3252.0,3279.0,3281.0,3422.0,3563.0,3470.0,3145.0,3098.0,3216.0,3099.0,2844.0,1609.0,37.525513,127.064067,서울시 강남구 청담동 345,2575.9583333333335
1443,칠패로(숭례문),A-19,4,140.0,92.0,68.0,52.0,58.0,105.0,188.0,308.0,411.0,415.0,417.0,448.0,424.0,468.0,473.0,477.0,495.0,492.0,481.0,410.0,346.0,315.0,284.0,212.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,315.7916666666667
1455,테헤란로(선릉역),D-42,4,672.0,515.0,400.0,305.0,268.0,356.0,583.0,1079.0,1234.0,1347.0,1438.0,1565.0,1544.0,1651.0,1596.0,1593.0,1574.0,1374.0,1072.0,1218.0,1269.0,1364.0,1255.0,822.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,1087.25
1467,통일로(고양시계),B-33,4,341.0,200.0,135.0,125.0,217.0,488.0,957.0,1347.0,1448.0,1431.0,1438.0,1413.0,1421.0,1445.0,1463.0,1480.0,1478.0,1458.0,1418.0,1258.0,1071.0,997.0,851.0,560.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,1018.3333333333334
1479,통일로(산골고개정류장),D-15,4,807.0,511.0,370.0,316.0,489.0,1032.0,1486.0,1439.0,1561.0,1668.0,1714.0,1655.0,1691.0,1725.0,1718.0,1718.0,1765.0,1754.0,1786.0,1700.0,1714.0,1710.0,1611.0,1224.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1381.8333333333333
1491,퇴계로(신당역),A-09,4,516.0,382.0,323.0,281.0,326.0,477.0,709.0,965.0,976.0,1044.0,1104.0,1140.0,1124.0,1126.0,1128.0,1114.0,1099.0,1072.0,1023.0,1003.0,976.0,891.0,776.0,661.0,37.565712,127.020912,서울시 중구 황학동 710,843.1666666666666
1503,퇴계로(회현역),A-12,4,307.0,237.0,175.0,148.0,181.0,390.0,715.0,869.0,998.0,1011.0,1008.0,1009.0,957.0,984.0,969.0,952.0,919.0,895.0,840.0,727.0,646.0,676.0,621.0,420.0,37.557432,126.976486,서울시 중구 남창동 236-2,693.9166666666666
1515,평창문화로(북악터널),D-02,4,239.0,148.0,104.0,90.0,133.0,321.0,822.0,1098.0,1154.0,1182.0,1138.0,1138.0,1120.0,1114.0,1177.0,1250.0,1368.0,1423.0,1346.0,1048.0,878.0,815.0,708.0,404.0,37.611547,126.979308,서울시 종로구 평창동 2-15,842.4166666666666
1527,한강대교,C-09,4,899.0,550.0,390.0,325.0,419.0,926.0,1734.0,2341.0,2484.0,2459.0,2419.0,2344.0,2283.0,2343.0,2384.0,2520.0,2668.0,2784.0,2591.0,2382.0,2056.0,2097.0,1938.0,1324.0,37.51816,126.959472,서울시 용산구 이촌동 302-211,1860.8333333333333
1539,한남대교,C-13,4,1613.0,1051.0,770.0,650.0,837.0,2021.0,3865.0,4726.0,5232.0,5263.0,5078.0,5024.0,4866.0,5079.0,5161.0,5105.0,5048.0,5047.0,5084.0,4318.0,4061.0,4483.0,4125.0,2543.0,37.526946,127.01319,서울시 강남구 신사동 490,3793.75
1551,행주대교,C-01,4,427.0,283.0,228.0,243.0,395.0,970.0,2272.0,2898.0,2954.0,2982.0,3114.0,3003.0,2861.0,2914.0,3087.0,3273.0,3708.0,4058.0,3889.0,2951.0,1992.0,1654.0,1397.0,742.0,37.598121,126.809931,서울시 강서구 개화동 652,2178.9583333333335
1563,헌릉로(세곡동사거리),D-40,4,252.0,154.0,114.0,93.0,160.0,481.0,1150.0,1798.0,1906.0,1959.0,1940.0,1831.0,1697.0,1728.0,1827.0,1939.0,2154.0,2277.0,2097.0,1579.0,1211.0,1046.0,904.0,464.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1281.7083333333333
1575,화곡로(화곡로입구),B-27,4,274.0,182.0,143.0,138.0,213.0,558.0,888.0,1010.0,1040.0,941.0,977.0,977.0,975.0,976.0,987.0,1000.0,1031.0,1004.0,953.0,840.0,752.0,697.0,647.0,424.0,37.539227,126.823123,서울시 양천구 신월동 37-1,734.4583333333334
1587,화랑로(상월곡역),D-08,4,729.0,506.0,408.0,387.0,567.0,1113.0,1392.0,1582.0,1796.0,1770.0,1755.0,1758.0,1766.0,1761.0,1757.0,1753.0,1713.0,1764.0,1788.0,1745.0,1662.0,1624.0,1535.0,1107.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1405.75
1599,화랑로(조선왕릉),B-06,4,290.0,204.0,149.0,138.0,201.0,450.0,971.0,1498.0,1531.0,1439.0,1337.0,1290.0,1315.0,1315.0,1363.0,1398.0,1474.0,1517.0,1462.0,1263.0,997.0,891.0,776.0,451.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,988.3333333333334
1611,화랑로(화랑대역),D-10,4,581.0,385.0,292.0,289.0,419.0,958.0,1482.0,1618.0,1645.0,1780.0,1901.0,1831.0,1825.0,1827.0,1861.0,1867.0,1909.0,1857.0,1824.0,1772.0,1627.0,1510.0,1392.0,899.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1389.625
