,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1026,시흥대로(석수역),B-18,7,469.0,278.0,193.0,196.0,388.0,1060.0,1650.0,2075.0,1951.0,2079.0,2103.0,2097.0,2066.0,2069.0,2141.0,2207.0,2299.0,2439.0,2495.0,2122.0,1725.0,1436.0,1141.0,707.0,37.437013,126.902811,서울시 금천구 시흥동 1001-34,1557.75
1038,시흥대로(시흥IC),D-24,7,437.0,274.0,204.0,204.0,441.0,1095.0,1455.0,2181.0,2309.0,2219.0,2200.0,2116.0,2021.0,2074.0,2111.0,2129.0,2199.0,2349.0,2266.0,2047.0,1675.0,1443.0,1126.0,706.0,37.477189,126.898532,서울시 금천구 독산동 142-7,1553.375
1050,신정로(작동터널),B-30,7,208.0,137.0,96.0,92.0,146.0,408.0,841.0,1266.0,1257.0,1128.0,1082.0,1097.0,1074.0,1119.0,1106.0,1144.0,1273.0,1428.0,1433.0,1175.0,864.0,721.0,573.0,343.0,37.506104,126.824602,서울시 구로구 궁동 산 1-94,833.7916666666666
1062,아차산로(워커힐),B-03,7,128.0,80.0,63.0,53.0,70.0,214.0,514.0,917.0,940.0,866.0,767.0,750.0,718.0,748.0,723.0,736.0,769.0,887.0,1006.0,762.0,571.0,493.0,345.0,208.0,37.550897,127.108955,서울시 광진구 광장동 145-2,555.3333333333334
1074,양녕로(상도터널),D-30,7,603.0,386.0,282.0,263.0,418.0,1046.0,1803.0,2144.0,1834.0,2148.0,1937.0,1781.0,1713.0,1774.0,1718.0,1667.0,1694.0,1572.0,1377.0,1169.0,1271.0,1310.0,1233.0,877.0,37.511204,126.953469,서울시 동작구 본동 136-4,1334.1666666666667
1086,양재대로(양재IC),B-16,7,944.0,597.0,426.0,379.0,639.0,1748.0,3287.0,3965.0,3921.0,3856.0,3720.0,3730.0,3837.0,3949.0,3999.0,4095.0,4486.0,4779.0,4517.0,3833.0,3144.0,2950.0,2610.0,1569.0,37.460089,127.030175,경기도 과천시 주암동 89-18,2957.5
1098,양화대교,C-05,7,1214.0,827.0,602.0,518.0,697.0,1388.0,2609.0,3370.0,3616.0,3468.0,3397.0,3413.0,3300.0,3328.0,3285.0,3356.0,3471.0,3533.0,3376.0,2863.0,2641.0,2653.0,2530.0,1740.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2549.7916666666665
1110,언주로(매봉터널),D-38,7,375.0,250.0,185.0,147.0,188.0,386.0,892.0,1436.0,1617.0,1671.0,1610.0,1568.0,1612.0,1643.0,1667.0,1611.0,1632.0,1659.0,1661.0,1470.0,1325.0,1281.0,1107.0,594.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1149.4583333333333
1122,여의대방로(여의교),D-29,7,671.0,425.0,299.0,241.0,349.0,751.0,1383.0,2060.0,2310.0,2254.0,2138.0,2108.0,2025.0,2145.0,2174.0,2191.0,2310.0,2398.0,2289.0,2011.0,1777.0,1685.0,1506.0,983.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1603.4583333333333
1134,연희로(연희IC),D-17,7,294.0,198.0,142.0,110.0,136.0,267.0,521.0,740.0,818.0,923.0,936.0,956.0,967.0,969.0,970.0,986.0,1008.0,1061.0,1053.0,939.0,810.0,764.0,678.0,455.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,695.875
1146,영동대교,C-16,7,976.0,686.0,504.0,407.0,501.0,1087.0,2145.0,2695.0,3055.0,3153.0,3220.0,3298.0,3239.0,3350.0,3347.0,3418.0,3535.0,3542.0,3347.0,2889.0,2655.0,2696.0,2366.0,1440.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2397.9583333333335
1158,영등포로(오목교),D-25,7,368.0,242.0,190.0,156.0,206.0,439.0,821.0,1273.0,1406.0,1505.0,1523.0,1545.0,1511.0,1555.0,1573.0,1556.0,1604.0,1635.0,1514.0,1307.0,1216.0,1140.0,939.0,550.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1073.9166666666667
1170,오리로(광명시계),B-20,7,182.0,116.0,72.0,74.0,101.0,217.0,386.0,634.0,686.0,682.0,647.0,645.0,642.0,674.0,708.0,746.0,795.0,796.0,766.0,713.0,604.0,525.0,402.0,239.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,502.1666666666667
1182,오정로(부천시계),B-26,7,94.0,63.0,63.0,61.0,186.0,405.0,551.0,735.0,680.0,596.0,566.0,570.0,563.0,576.0,585.0,602.0,704.0,802.0,770.0,593.0,404.0,351.0,308.0,176.0,37.542779,126.809411,서울시 강서구 공항동 406-13,458.5
1194,올림픽대교,C-19,7,274.0,166.0,127.0,123.0,193.0,573.0,1291.0,1940.0,2041.0,1962.0,1927.0,1831.0,1720.0,1809.0,1863.0,1968.0,2082.0,2257.0,2196.0,1805.0,1358.0,1155.0,930.0,507.0,37.533789,127.10412,서울시 송파구 신천동 253,1337.4166666666667
1206,올림픽대로,F-01,7,2297.0,1590.0,1251.0,1234.0,1960.0,4200.0,5994.0,6349.0,6369.0,6258.0,6223.0,6336.0,6375.0,6459.0,6330.0,6278.0,6151.0,5954.0,5601.0,5383.0,5542.0,5628.0,5268.0,3572.0,37.506002,126.97375,서울시 동작구 동작동 322-3,4941.75
1218,올림픽대로(강일IC),B-10,7,1246.0,801.0,619.0,641.0,1196.0,2865.0,4964.0,5445.0,5634.0,5653.0,5596.0,5347.0,5511.0,5771.0,5754.0,5760.0,5832.0,5707.0,5567.0,5096.0,4811.0,4383.0,3578.0,2118.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,4162.291666666667
1230,올림픽대로(개화IC),B-32,7,1275.0,922.0,788.0,845.0,1365.0,2971.0,4276.0,4042.0,4143.0,4108.0,4275.0,4432.0,4491.0,4600.0,4621.0,4659.0,4810.0,4893.0,4700.0,4192.0,4099.0,3695.0,3093.0,2018.0,37.587814,126.812795,서울 강서구 개화동 280-2,3471.375
1242,원효대교,C-08,7,297.0,205.0,135.0,104.0,157.0,443.0,821.0,1404.0,1587.0,1409.0,1436.0,1412.0,1315.0,1405.0,1449.0,1482.0,1532.0,1587.0,1551.0,1222.0,935.0,831.0,695.0,454.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,994.5
1254,율곡로(안국역),A-05,7,451.0,291.0,217.0,187.0,269.0,442.0,839.0,1178.0,1340.0,1367.0,1444.0,1481.0,1507.0,1520.0,1509.0,1513.0,1464.0,1458.0,1279.0,1181.0,1070.0,1064.0,945.0,644.0,37.576,126.984342,서울시 종로구 경운동 90-4,1027.5
1266,을지로(을지로3가역),A-18,7,257.0,194.0,154.0,127.0,150.0,207.0,406.0,714.0,807.0,793.0,849.0,879.0,856.0,886.0,883.0,905.0,863.0,825.0,755.0,707.0,614.0,526.0,439.0,335.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,588.7916666666666
1278,자하문로(자하문터널),A-03,7,143.0,88.0,60.0,52.0,77.0,191.0,568.0,809.0,796.0,842.0,796.0,730.0,697.0,720.0,745.0,769.0,823.0,859.0,837.0,718.0,558.0,491.0,424.0,245.0,37.588831,126.968548,서울시 종로구 청운동 24-6,543.25
1290,잠수교,C-12,7,178.0,109.0,74.0,50.0,56.0,161.0,378.0,577.0,605.0,606.0,610.0,587.0,577.0,617.0,634.0,633.0,663.0,689.0,639.0,589.0,509.0,506.0,487.0,293.0,37.50826,126.999744,서울시 서초구 잠원동 114,451.125
1302,잠실대교,C-18,7,742.0,491.0,347.0,289.0,378.0,781.0,1664.0,2385.0,2488.0,2448.0,2528.0,2494.0,2416.0,2387.0,2438.0,2523.0,2618.0,2661.0,2661.0,2294.0,2116.0,2024.0,1789.0,1178.0,37.523821,127.092036,서울시 송파구 신천동 245,1839.1666666666667
1314,장충단로(장충단공원),A-11,7,280.0,195.0,152.0,130.0,185.0,308.0,596.0,1086.0,1267.0,1297.0,1293.0,1353.0,1381.0,1381.0,1397.0,1396.0,1385.0,1367.0,1328.0,1066.0,858.0,721.0,632.0,399.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,893.875
1326,종로(동묘앞역),A-08,7,547.0,396.0,312.0,287.0,370.0,591.0,918.0,1123.0,1215.0,1306.0,1334.0,1297.0,1321.0,1335.0,1322.0,1343.0,1338.0,1296.0,1252.0,1217.0,1135.0,1023.0,920.0,704.0,37.573262,127.017112,서울시 종로구 숭인동 273,995.9166666666666
1338,종로(종로3가역),A-15,7,381.0,262.0,192.0,162.0,198.0,381.0,686.0,1020.0,1074.0,1106.0,1107.0,1128.0,1108.0,1144.0,1145.0,1169.0,1121.0,1120.0,1071.0,956.0,850.0,767.0,648.0,511.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,804.4583333333334
1350,증산로(디지털미디어시티역),D-14,7,535.0,359.0,283.0,306.0,598.0,1345.0,1784.0,1824.0,1900.0,1972.0,1803.0,1696.0,1711.0,1734.0,1710.0,1725.0,1778.0,1627.0,1460.0,1320.0,1304.0,1299.0,1181.0,779.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1334.7083333333333
1362,진흥로(구기터널),D-01,7,218.0,136.0,97.0,89.0,126.0,338.0,875.0,1112.0,1156.0,1181.0,1181.0,1136.0,1084.0,1098.0,1125.0,1175.0,1314.0,1397.0,1335.0,1131.0,904.0,797.0,662.0,362.0,37.608686,126.955198,서울시 종로구 구기동 244-7,834.5416666666666
1374,창경궁로(서울여자대학교),A-06,7,351.0,218.0,156.0,138.0,221.0,414.0,786.0,1061.0,1116.0,1054.0,990.0,1012.0,1007.0,989.0,994.0,996.0,988.0,959.0,872.0,809.0,812.0,822.0,754.0,514.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,751.375
1386,천호대교,C-20,7,525.0,335.0,256.0,220.0,334.0,767.0,1519.0,1996.0,2092.0,2066.0,2109.0,2036.0,1963.0,1913.0,1959.0,2002.0,2058.0,2085.0,1986.0,1802.0,1601.0,1433.0,1289.0,800.0,37.542673,127.112883,서울시 송파구 풍납동 383,1464.4166666666667
1398,천호대로(군자교),D-05,7,576.0,402.0,313.0,285.0,359.0,742.0,1304.0,1896.0,2303.0,2251.0,2214.0,2166.0,2083.0,2178.0,2222.0,2251.0,2306.0,2312.0,2255.0,1970.0,1628.0,1487.0,1290.0,856.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1568.7083333333333
1410,천호대로(상일IC),B-09,7,435.0,276.0,206.0,205.0,371.0,962.0,1915.0,2761.0,3118.0,2830.0,2821.0,2776.0,2739.0,2814.0,2817.0,2936.0,3177.0,3450.0,3516.0,2811.0,2096.0,1745.0,1300.0,739.0,37.547459,127.175222,서울시 강동구 상일동 12-2,2034.0
1422,철산교(광명시계),B-23,7,310.0,197.0,150.0,137.0,269.0,571.0,742.0,987.0,1038.0,1094.0,1006.0,962.0,936.0,960.0,946.0,936.0,919.0,929.0,910.0,875.0,883.0,828.0,686.0,452.0,37.474933,126.878154,서울시 금천구 가산동 614-72,738.4583333333334
1434,청담대교,C-17,7,869.0,590.0,461.0,462.0,720.0,1921.0,2990.0,3088.0,3098.0,3083.0,3210.0,3228.0,3171.0,3169.0,3246.0,3307.0,3434.0,3322.0,3112.0,2888.0,2959.0,2850.0,2556.0,1457.0,37.525513,127.064067,서울시 강남구 청담동 345,2466.2916666666665
1446,칠패로(숭례문),A-19,7,135.0,89.0,62.0,51.0,56.0,102.0,183.0,300.0,388.0,397.0,404.0,430.0,418.0,449.0,449.0,457.0,479.0,483.0,476.0,405.0,334.0,296.0,267.0,207.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,304.875
1458,테헤란로(선릉역),D-42,7,646.0,498.0,376.0,297.0,300.0,453.0,851.0,1448.0,1662.0,1809.0,1800.0,1844.0,1801.0,1929.0,1863.0,1860.0,1759.0,1674.0,1403.0,1365.0,1323.0,1434.0,1324.0,856.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,1273.9583333333333
1470,통일로(고양시계),B-33,7,331.0,187.0,130.0,127.0,228.0,521.0,951.0,1261.0,1322.0,1347.0,1408.0,1391.0,1402.0,1430.0,1427.0,1465.0,1482.0,1448.0,1414.0,1259.0,1056.0,944.0,758.0,498.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,991.125
1482,통일로(산골고개정류장),D-15,7,735.0,471.0,341.0,310.0,518.0,1084.0,1503.0,1493.0,1591.0,1694.0,1677.0,1694.0,1738.0,1746.0,1747.0,1741.0,1794.0,1795.0,1840.0,1748.0,1719.0,1699.0,1557.0,1107.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1389.25
1494,퇴계로(신당역),A-09,7,462.0,346.0,280.0,243.0,307.0,452.0,694.0,939.0,967.0,1022.0,1076.0,1102.0,1085.0,1092.0,1098.0,1081.0,1075.0,1047.0,981.0,966.0,921.0,827.0,724.0,606.0,37.565712,127.020912,서울시 중구 황학동 710,808.0416666666666
1506,퇴계로(회현역),A-12,7,244.0,182.0,142.0,117.0,143.0,310.0,568.0,718.0,823.0,802.0,802.0,822.0,813.0,835.0,833.0,820.0,799.0,783.0,738.0,612.0,529.0,521.0,464.0,330.0,37.557432,126.976486,서울시 중구 남창동 236-2,572.9166666666666
1518,평창문화로(북악터널),D-02,7,224.0,133.0,91.0,85.0,136.0,346.0,806.0,1027.0,1064.0,1125.0,1104.0,1125.0,1108.0,1121.0,1152.0,1228.0,1354.0,1384.0,1324.0,1044.0,856.0,773.0,661.0,373.0,37.611547,126.979308,서울시 종로구 평창동 2-15,818.5
1530,한강대교,C-09,7,888.0,550.0,386.0,336.0,456.0,955.0,1793.0,2289.0,2365.0,2377.0,2349.0,2341.0,2306.0,2336.0,2411.0,2451.0,2645.0,2738.0,2514.0,2286.0,2180.0,2148.0,1948.0,1337.0,37.51816,126.959472,서울시 용산구 이촌동 302-211,1849.375
1542,한남대교,C-13,7,1385.0,884.0,653.0,553.0,775.0,2116.0,3730.0,4412.0,4814.0,4882.0,4823.0,4869.0,4743.0,4825.0,4876.0,4878.0,4749.0,4749.0,4738.0,4249.0,3622.0,3844.0,3487.0,2190.0,37.526946,127.01319,서울시 강남구 신사동 490,3535.25
1554,행주대교,C-01,7,409.0,292.0,220.0,250.0,430.0,1057.0,2216.0,3016.0,3002.0,2846.0,2903.0,2856.0,2747.0,2835.0,2935.0,3111.0,3476.0,3825.0,3745.0,2910.0,1928.0,1571.0,1268.0,708.0,37.598121,126.809931,서울시 강서구 개화동 652,2106.5
1566,헌릉로(세곡동사거리),D-40,7,232.0,141.0,108.0,92.0,157.0,496.0,1098.0,1624.0,1695.0,1787.0,1759.0,1706.0,1616.0,1650.0,1720.0,1802.0,1996.0,2110.0,1990.0,1477.0,1115.0,962.0,791.0,409.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1188.875
1578,화곡로(화곡로입구),B-27,7,257.0,177.0,129.0,130.0,217.0,576.0,867.0,999.0,1023.0,928.0,957.0,949.0,946.0,961.0,959.0,973.0,1015.0,1004.0,950.0,841.0,746.0,685.0,614.0,386.0,37.539227,126.823123,서울시 양천구 신월동 37-1,720.375
1590,화랑로(상월곡역),D-08,7,687.0,479.0,394.0,384.0,586.0,1142.0,1393.0,1570.0,1771.0,1739.0,1714.0,1741.0,1713.0,1706.0,1707.0,1717.0,1716.0,1741.0,1800.0,1751.0,1613.0,1593.0,1447.0,1012.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1379.8333333333333
1602,화랑로(조선왕릉),B-06,7,281.0,201.0,148.0,136.0,208.0,482.0,961.0,1348.0,1385.0,1341.0,1281.0,1260.0,1287.0,1305.0,1317.0,1348.0,1421.0,1494.0,1476.0,1237.0,978.0,868.0,744.0,436.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,955.9583333333334
1614,화랑로(화랑대역),D-10,7,559.0,374.0,286.0,288.0,449.0,990.0,1462.0,1560.0,1712.0,1776.0,1902.0,1838.0,1834.0,1828.0,1850.0,1856.0,1886.0,1859.0,1826.0,1754.0,1576.0,1498.0,1334.0,855.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1381.3333333333333
