,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1045,신정로(작동터널),B-30,2,216.0,136.0,96.0,89.0,122.0,332.0,730.0,1183.0,1229.0,1174.0,1174.0,1204.0,1215.0,1257.0,1237.0,1272.0,1324.0,1429.0,1387.0,1153.0,882.0,808.0,575.0,342.0,37.506104,126.824602,서울시 구로구 궁동 산 1-94,856.9166666666666
1057,아차산로(워커힐),B-03,2,112.0,71.0,53.0,42.0,54.0,155.0,352.0,808.0,887.0,817.0,749.0,727.0,708.0,728.0,730.0,721.0,754.0,838.0,920.0,693.0,514.0,465.0,289.0,176.0,37.550897,127.108955,서울시 광진구 광장동 145-2,515.125
1069,양녕로(상도터널),D-30,2,665.0,433.0,303.0,248.0,295.0,586.0,1155.0,1580.0,1588.0,1862.0,1841.0,1811.0,1834.0,1822.0,1795.0,1855.0,1857.0,1843.0,1727.0,1622.0,1633.0,1693.0,1391.0,962.0,37.511204,126.953469,서울시 동작구 본동 136-4,1350.0416666666667
1081,양재대로(양재IC),B-16,2,1021.0,641.0,463.0,372.0,464.0,1024.0,1982.0,2955.0,3208.0,3260.0,3461.0,3635.0,3766.0,3850.0,3916.0,4199.0,4584.0,4905.0,4607.0,4039.0,3459.0,3366.0,2757.0,1702.0,37.460089,127.030175,경기도 과천시 주암동 89-18,2818.1666666666665
1093,양화대교,C-05,2,1164.0,782.0,569.0,487.0,591.0,1210.0,2298.0,3070.0,3532.0,3534.0,3608.0,3645.0,3547.0,3541.0,3591.0,3628.0,3754.0,3557.0,3490.0,3244.0,2952.0,2986.0,2470.0,1725.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2623.9583333333335
1105,언주로(매봉터널),D-38,2,367.0,258.0,181.0,141.0,159.0,299.0,702.0,1235.0,1456.0,1538.0,1508.0,1527.0,1610.0,1612.0,1647.0,1634.0,1666.0,1660.0,1634.0,1433.0,1385.0,1348.0,973.0,585.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1106.5833333333333
1117,여의대방로(여의교),D-29,2,592.0,372.0,259.0,209.0,292.0,618.0,1267.0,1942.0,2279.0,2262.0,2171.0,2178.0,2132.0,2256.0,2278.0,2279.0,2356.0,2310.0,2117.0,1881.0,1756.0,1726.0,1342.0,884.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1573.25
1129,연희로(연희IC),D-17,2,289.0,194.0,139.0,103.0,132.0,251.0,482.0,806.0,792.0,944.0,979.0,982.0,998.0,999.0,1023.0,1050.0,1037.0,1092.0,1051.0,952.0,824.0,790.0,669.0,469.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,710.2916666666666
1141,영동대교,C-16,2,887.0,628.0,458.0,350.0,394.0,764.0,1573.0,2247.0,2808.0,2979.0,3107.0,3259.0,3276.0,3375.0,3382.0,3440.0,3595.0,3525.0,2895.0,2567.0,2580.0,2585.0,1985.0,1273.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2247.1666666666665
1153,영등포로(오목교),D-25,2,374.0,246.0,185.0,156.0,189.0,365.0,725.0,1177.0,1342.0,1478.0,1512.0,1576.0,1568.0,1622.0,1632.0,1661.0,1689.0,1638.0,1535.0,1326.0,1284.0,1191.0,903.0,540.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1079.75
1165,오리로(광명시계),B-20,2,161.0,106.0,73.0,71.0,111.0,230.0,422.0,611.0,706.0,708.0,732.0,724.0,721.0,741.0,755.0,772.0,787.0,786.0,754.0,635.0,543.0,492.0,347.0,226.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,508.9166666666667
1177,오정로(부천시계),B-26,2,90.0,63.0,60.0,62.0,149.0,295.0,475.0,716.0,659.0,566.0,550.0,576.0,566.0,590.0,599.0,609.0,685.0,780.0,735.0,597.0,387.0,341.0,269.0,156.0,37.542779,126.809411,서울시 강서구 공항동 406-13,440.625
1189,올림픽대교,C-19,2,241.0,146.0,112.0,100.0,132.0,387.0,980.0,1670.0,1931.0,1773.0,1871.0,1812.0,1786.0,1873.0,1931.0,1988.0,2074.0,2232.0,2090.0,1679.0,1268.0,1129.0,755.0,430.0,37.533789,127.10412,서울시 송파구 신천동 253,1266.25
1201,올림픽대로,F-01,2,2152.0,1470.0,1108.0,1030.0,1353.0,3027.0,4868.0,5584.0,5905.0,5976.0,6137.0,6316.0,6365.0,6457.0,6401.0,6348.0,6246.0,5880.0,5293.0,5101.0,5442.0,5764.0,4953.0,3317.0,37.506002,126.97375,서울시 동작구 동작동 322-3,4687.208333333333
1213,올림픽대로(강일IC),B-10,2,1147.0,763.0,589.0,568.0,787.0,1885.0,3981.0,5057.0,5533.0,5679.0,5751.0,5598.0,5571.0,5763.0,5803.0,5842.0,5852.0,5603.0,5466.0,5035.0,4590.0,4277.0,3267.0,1931.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,4014.0833333333335
1225,올림픽대로(개화IC),B-32,2,1156.0,810.0,659.0,710.0,944.0,2191.0,3582.0,3380.0,3466.0,3664.0,3991.0,4271.0,4405.0,4619.0,4728.0,4743.0,4813.0,4655.0,4692.0,4262.0,3883.0,3616.0,2883.0,1795.0,37.587814,126.812795,서울 강서구 개화동 280-2,3246.5833333333335
1237,원효대교,C-08,2,276.0,199.0,128.0,95.0,128.0,274.0,623.0,1271.0,1517.0,1381.0,1363.0,1432.0,1404.0,1512.0,1547.0,1559.0,1610.0,1592.0,1350.0,1068.0,936.0,901.0,641.0,418.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,967.7083333333334
1249,율곡로(안국역),A-05,2,430.0,278.0,201.0,172.0,233.0,380.0,709.0,1097.0,1276.0,1331.0,1402.0,1485.0,1541.0,1584.0,1580.0,1591.0,1517.0,1480.0,1263.0,1164.0,1132.0,1115.0,911.0,623.0,37.576,126.984342,서울시 종로구 경운동 90-4,1020.625
1261,을지로(을지로3가역),A-18,2,238.0,191.0,144.0,116.0,143.0,187.0,348.0,624.0,731.0,750.0,809.0,852.0,863.0,901.0,946.0,956.0,905.0,874.0,760.0,704.0,614.0,485.0,386.0,297.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,576.0
1273,자하문로(자하문터널),A-03,2,142.0,90.0,62.0,50.0,69.0,158.0,445.0,724.0,772.0,820.0,791.0,747.0,727.0,774.0,796.0,787.0,853.0,873.0,808.0,707.0,588.0,544.0,397.0,234.0,37.588831,126.968548,서울시 종로구 청운동 24-6,539.9166666666666
1285,잠수교,C-12,2,115.0,70.0,49.0,33.0,40.0,109.0,300.0,509.0,543.0,561.0,596.0,613.0,601.0,650.0,653.0,685.0,717.0,682.0,578.0,501.0,461.0,478.0,380.0,220.0,37.50826,126.999744,서울시 서초구 잠원동 114,422.6666666666667
1297,잠실대교,C-18,2,648.0,444.0,308.0,258.0,316.0,627.0,1421.0,2162.0,2343.0,2321.0,2460.0,2507.0,2511.0,2503.0,2539.0,2627.0,2677.0,2691.0,2665.0,2365.0,2111.0,2016.0,1562.0,1044.0,37.523821,127.092036,서울시 송파구 신천동 245,1796.9166666666667
1309,장충단로(장충단공원),A-11,2,242.0,171.0,136.0,109.0,150.0,236.0,476.0,931.0,1145.0,1177.0,1223.0,1282.0,1331.0,1365.0,1416.0,1431.0,1373.0,1309.0,1222.0,1007.0,819.0,726.0,555.0,360.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,841.3333333333334
1321,종로(동묘앞역),A-08,2,528.0,387.0,311.0,271.0,345.0,502.0,753.0,1004.0,1131.0,1239.0,1309.0,1340.0,1378.0,1372.0,1393.0,1403.0,1393.0,1312.0,1243.0,1221.0,1185.0,1082.0,902.0,683.0,37.573262,127.017112,서울시 종로구 숭인동 273,986.9583333333334
1333,종로(종로3가역),A-15,2,364.0,248.0,185.0,150.0,182.0,325.0,577.0,905.0,1017.0,1051.0,1074.0,1119.0,1144.0,1169.0,1191.0,1178.0,1151.0,1114.0,1014.0,941.0,860.0,762.0,604.0,465.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,782.9166666666666
1345,증산로(디지털미디어시티역),D-14,2,608.0,400.0,293.0,274.0,383.0,748.0,1157.0,1335.0,1543.0,1682.0,1702.0,1659.0,1700.0,1747.0,1760.0,1806.0,1876.0,1767.0,1661.0,1540.0,1540.0,1523.0,1302.0,910.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1288.1666666666667
1357,진흥로(구기터널),D-01,2,201.0,135.0,93.0,82.0,100.0,237.0,685.0,1032.0,1163.0,1177.0,1156.0,1160.0,1132.0,1180.0,1184.0,1207.0,1335.0,1398.0,1294.0,1092.0,906.0,854.0,609.0,336.0,37.608686,126.955198,서울시 종로구 구기동 244-7,822.8333333333334
1369,창경궁로(서울여자대학교),A-06,2,327.0,206.0,147.0,128.0,203.0,343.0,669.0,959.0,1029.0,986.0,957.0,1003.0,1023.0,1032.0,1030.0,1033.0,986.0,926.0,807.0,776.0,812.0,823.0,699.0,485.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,724.5416666666666
1381,천호대교,C-20,2,403.0,262.0,192.0,160.0,201.0,410.0,867.0,1539.0,1842.0,1846.0,1911.0,1892.0,1873.0,1882.0,1894.0,1933.0,1972.0,1983.0,1771.0,1548.0,1376.0,1307.0,1016.0,628.0,37.542673,127.112883,서울시 송파구 풍납동 383,1279.5
1393,천호대로(군자교),D-05,2,550.0,388.0,295.0,253.0,311.0,577.0,1013.0,1652.0,2074.0,2105.0,2158.0,2167.0,2131.0,2216.0,2278.0,2283.0,2275.0,2286.0,2125.0,1877.0,1625.0,1550.0,1197.0,813.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1508.2916666666667
1405,천호대로(상일IC),B-09,2,,,,,,,,,,,,,,,,,,,,,,,,,37.547459,127.175222,서울시 강동구 상일동 12-2,
1417,철산교(광명시계),B-23,2,306.0,192.0,142.0,114.0,185.0,507.0,666.0,946.0,983.0,1094.0,1142.0,1122.0,1101.0,1106.0,1103.0,1104.0,1098.0,1058.0,1059.0,1064.0,1003.0,939.0,703.0,454.0,37.474933,126.878154,서울시 금천구 가산동 614-72,799.625
1429,청담대교,C-17,2,808.0,563.0,396.0,384.0,524.0,1354.0,2478.0,2763.0,2943.0,3197.0,3347.0,3366.0,3315.0,3304.0,3323.0,3355.0,3510.0,3394.0,3194.0,3014.0,3010.0,3034.0,2306.0,1322.0,37.525513,127.064067,서울시 강남구 청담동 345,2425.1666666666665
1441,칠패로(숭례문),A-19,2,118.0,82.0,57.0,43.0,50.0,88.0,152.0,262.0,364.0,378.0,373.0,411.0,399.0,445.0,461.0,469.0,480.0,476.0,447.0,391.0,339.0,295.0,246.0,188.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,292.25
1453,테헤란로(선릉역),D-42,2,606.0,461.0,360.0,272.0,226.0,276.0,473.0,865.0,1099.0,1207.0,1272.0,1434.0,1494.0,1600.0,1544.0,1560.0,1501.0,1327.0,960.0,1030.0,1222.0,1235.0,1026.0,718.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,990.3333333333334
1465,통일로(고양시계),B-33,2,299.0,179.0,119.0,109.0,182.0,364.0,728.0,1104.0,1269.0,1318.0,1377.0,1398.0,1420.0,1455.0,1475.0,1495.0,1509.0,1461.0,1368.0,1204.0,1067.0,980.0,725.0,458.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,960.9583333333334
1477,통일로(산골고개정류장),D-15,2,708.0,446.0,318.0,267.0,389.0,808.0,1276.0,1384.0,1424.0,1602.0,1692.0,1682.0,1727.0,1702.0,1739.0,1744.0,1765.0,1762.0,1774.0,1707.0,1695.0,1704.0,1458.0,1054.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1326.125
1489,퇴계로(신당역),A-09,2,450.0,347.0,283.0,235.0,283.0,403.0,583.0,852.0,901.0,976.0,1041.0,1079.0,1119.0,1122.0,1131.0,1121.0,1110.0,1077.0,985.0,980.0,937.0,843.0,695.0,574.0,37.565712,127.020912,서울시 중구 황학동 710,796.9583333333334
1501,퇴계로(회현역),A-12,2,161.0,124.0,112.0,87.0,85.0,143.0,270.0,420.0,555.0,502.0,499.0,550.0,574.0,630.0,658.0,650.0,645.0,606.0,572.0,474.0,432.0,333.0,280.0,212.0,37.557432,126.976486,서울시 중구 남창동 236-2,398.9166666666667
1513,평창문화로(북악터널),D-02,2,206.0,133.0,91.0,78.0,110.0,244.0,621.0,936.0,1074.0,1107.0,1099.0,1142.0,1147.0,1191.0,1197.0,1261.0,1380.0,1399.0,1267.0,1014.0,858.0,827.0,605.0,339.0,37.611547,126.979308,서울시 종로구 평창동 2-15,805.25
1525,한강대교,C-09,2,789.0,506.0,348.0,292.0,355.0,749.0,1499.0,2073.0,2249.0,2301.0,2320.0,2305.0,2321.0,2360.0,2403.0,2517.0,2663.0,2738.0,2608.0,2410.0,2120.0,2109.0,1669.0,1137.0,37.51816,126.959472,서울시 용산구 이촌동 302-211,1785.0416666666667
1537,한남대교,C-13,2,1318.0,870.0,640.0,532.0,634.0,1369.0,2784.0,3950.0,4740.0,4847.0,4790.0,4866.0,4833.0,4921.0,5016.0,4951.0,4864.0,4802.0,4084.0,3699.0,3618.0,3913.0,3169.0,2061.0,37.526946,127.01319,서울시 강남구 신사동 490,3386.2916666666665
1549,행주대교,C-01,2,355.0,236.0,191.0,208.0,304.0,667.0,1534.0,2400.0,2499.0,2535.0,2757.0,2889.0,2905.0,2962.0,3100.0,3260.0,3593.0,3682.0,3385.0,2699.0,1848.0,1596.0,1098.0,600.0,37.598121,126.809931,서울시 강서구 개화동 652,1970.9583333333333
1561,헌릉로(세곡동사거리),D-40,2,222.0,145.0,108.0,91.0,134.0,426.0,1056.0,1756.0,1752.0,1841.0,1857.0,1764.0,1754.0,1812.0,1826.0,1949.0,2089.0,2199.0,1968.0,1487.0,1178.0,1068.0,747.0,401.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1234.5833333333333
1573,화곡로(화곡로입구),B-27,2,241.0,157.0,124.0,117.0,171.0,430.0,733.0,910.0,966.0,895.0,934.0,965.0,975.0,1003.0,992.0,1004.0,1032.0,1008.0,933.0,825.0,736.0,704.0,572.0,370.0,37.539227,126.823123,서울시 양천구 신월동 37-1,699.875
1585,화랑로(상월곡역),D-08,2,643.0,460.0,377.0,330.0,437.0,849.0,1209.0,1404.0,1690.0,1759.0,1755.0,1786.0,1752.0,1764.0,1757.0,1771.0,1764.0,1712.0,1719.0,1711.0,1636.0,1616.0,1327.0,951.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1340.7916666666667
1597,화랑로(조선왕릉),B-06,2,260.0,182.0,126.0,118.0,160.0,330.0,723.0,1189.0,1413.0,1431.0,1334.0,1305.0,1318.0,1312.0,1341.0,1358.0,1423.0,1438.0,1401.0,1178.0,912.0,856.0,621.0,387.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,921.5
1609,화랑로(화랑대역),D-10,2,511.0,347.0,252.0,248.0,318.0,709.0,1190.0,1481.0,1624.0,1703.0,1837.0,1850.0,1872.0,1904.0,1907.0,1926.0,1915.0,1873.0,1818.0,1719.0,1549.0,1484.0,1183.0,769.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1332.875
