,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1025,시흥대로(석수역),B-18,6,563.0,314.0,213.0,207.0,390.0,1155.0,1768.0,2164.0,2059.0,2143.0,2191.0,2134.0,2079.0,2125.0,2161.0,2246.0,2334.0,2521.0,2552.0,2227.0,1765.0,1571.0,1275.0,806.0,37.437013,126.902811,서울시 금천구 시흥동 1001-34,1623.4583333333333
1037,시흥대로(시흥IC),D-24,6,468.0,311.0,224.0,200.0,448.0,1146.0,1527.0,2266.0,2354.0,2270.0,2238.0,2105.0,2037.0,2097.0,2124.0,2126.0,2201.0,2360.0,2306.0,2041.0,1680.0,1499.0,1160.0,768.0,37.477189,126.898532,서울시 금천구 독산동 142-7,1581.5
1049,신정로(작동터널),B-30,6,237.0,154.0,106.0,104.0,153.0,451.0,910.0,1317.0,1340.0,1187.0,1133.0,1142.0,1105.0,1173.0,1155.0,1182.0,1318.0,1487.0,1491.0,1223.0,885.0,772.0,626.0,393.0,37.506104,126.824602,서울시 구로구 궁동 산 1-94,876.8333333333334
1061,아차산로(워커힐),B-03,6,140.0,85.0,70.0,58.0,70.0,211.0,547.0,983.0,983.0,938.0,855.0,780.0,734.0,756.0,751.0,751.0,813.0,940.0,1043.0,797.0,608.0,527.0,371.0,235.0,37.550897,127.108955,서울시 광진구 광장동 145-2,585.25
1073,양녕로(상도터널),D-30,6,669.0,433.0,317.0,276.0,427.0,1114.0,1847.0,2097.0,1772.0,2150.0,1959.0,1751.0,1710.0,1762.0,1706.0,1679.0,1705.0,1568.0,1404.0,1194.0,1285.0,1371.0,1296.0,952.0,37.511204,126.953469,서울시 동작구 본동 136-4,1351.8333333333333
1085,양재대로(양재IC),B-16,6,997.0,630.0,446.0,409.0,650.0,2037.0,3790.0,4332.0,4171.0,4180.0,4078.0,3856.0,3891.0,4108.0,4082.0,4179.0,4473.0,4626.0,4286.0,3612.0,3039.0,3000.0,2727.0,1708.0,37.460089,127.030175,경기도 과천시 주암동 89-18,3054.4583333333335
1097,양화대교,C-05,6,1424.0,964.0,698.0,582.0,728.0,1438.0,2605.0,3411.0,3698.0,3524.0,3499.0,3445.0,3265.0,3303.0,3334.0,3398.0,3490.0,3643.0,3521.0,2924.0,2716.0,2859.0,2793.0,2019.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2636.7083333333335
1109,언주로(매봉터널),D-38,6,445.0,296.0,214.0,167.0,200.0,416.0,948.0,1478.0,1644.0,1708.0,1669.0,1613.0,1622.0,1645.0,1686.0,1662.0,1679.0,1690.0,1721.0,1532.0,1393.0,1398.0,1256.0,720.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1200.0833333333333
1121,여의대방로(여의교),D-29,6,758.0,485.0,335.0,267.0,378.0,885.0,1531.0,2233.0,2468.0,2386.0,2263.0,2200.0,2078.0,2228.0,2248.0,2261.0,2352.0,2356.0,2222.0,1942.0,1743.0,1745.0,1580.0,1086.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1667.9166666666667
1133,연희로(연희IC),D-17,6,349.0,230.0,164.0,127.0,149.0,283.0,539.0,788.0,863.0,939.0,953.0,963.0,959.0,967.0,986.0,1003.0,1028.0,1088.0,1080.0,977.0,831.0,802.0,703.0,522.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,720.5416666666666
1145,영동대교,C-16,6,1062.0,751.0,546.0,423.0,505.0,1152.0,2190.0,2732.0,3094.0,3170.0,3263.0,3362.0,3255.0,3382.0,3415.0,3494.0,3635.0,3678.0,3465.0,2983.0,2609.0,2755.0,2448.0,1538.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2454.4583333333335
1157,영등포로(오목교),D-25,6,423.0,276.0,213.0,174.0,212.0,474.0,846.0,1330.0,1451.0,1546.0,1528.0,1531.0,1478.0,1541.0,1585.0,1572.0,1607.0,1607.0,1559.0,1324.0,1219.0,1190.0,1028.0,611.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1096.875
1169,오리로(광명시계),B-20,6,199.0,130.0,83.0,80.0,113.0,222.0,407.0,675.0,711.0,702.0,655.0,645.0,648.0,702.0,736.0,778.0,807.0,803.0,785.0,753.0,612.0,545.0,447.0,269.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,521.125
1181,오정로(부천시계),B-26,6,108.0,68.0,67.0,68.0,188.0,419.0,574.0,766.0,697.0,621.0,591.0,597.0,594.0,602.0,614.0,628.0,733.0,835.0,816.0,623.0,429.0,379.0,341.0,194.0,37.542779,126.809411,서울시 강서구 공항동 406-13,481.3333333333333
1193,올림픽대교,C-19,6,282.0,165.0,129.0,117.0,175.0,602.0,1341.0,2012.0,2127.0,1973.0,1984.0,1882.0,1791.0,1869.0,1922.0,2021.0,2152.0,2360.0,2262.0,1865.0,1340.0,1176.0,1000.0,526.0,37.533789,127.10412,서울시 송파구 신천동 253,1378.0416666666667
1205,올림픽대로,F-01,6,2496.0,1710.0,1283.0,1208.0,1798.0,4285.0,6079.0,6503.0,6490.0,6323.0,6259.0,6293.0,6334.0,6443.0,6302.0,6298.0,6133.0,5950.0,5726.0,5537.0,5595.0,5933.0,5800.0,4006.0,37.506002,126.97375,서울시 동작구 동작동 322-3,5032.666666666667
1217,올림픽대로(강일IC),B-10,6,1335.0,864.0,646.0,658.0,1123.0,2929.0,5121.0,5529.0,5660.0,5650.0,5575.0,5305.0,5494.0,5648.0,5659.0,5738.0,5868.0,5808.0,5635.0,5157.0,4815.0,4555.0,3883.0,2323.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,4207.416666666667
1229,올림픽대로(개화IC),B-32,6,1381.0,979.0,811.0,858.0,1323.0,3052.0,4320.0,4081.0,4185.0,4222.0,4384.0,4406.0,4506.0,4593.0,4650.0,4740.0,4927.0,4951.0,4831.0,4318.0,4082.0,3828.0,3349.0,2232.0,37.587814,126.812795,서울 강서구 개화동 280-2,3542.0416666666665
1241,원효대교,C-08,6,282.0,197.0,129.0,96.0,132.0,471.0,868.0,1480.0,1661.0,1507.0,1511.0,1508.0,1388.0,1488.0,1517.0,1561.0,1632.0,1650.0,1608.0,1243.0,881.0,811.0,675.0,414.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,1029.5833333333333
1253,율곡로(안국역),A-05,6,506.0,333.0,248.0,212.0,285.0,482.0,897.0,1240.0,1385.0,1405.0,1461.0,1520.0,1519.0,1546.0,1554.0,1551.0,1488.0,1482.0,1307.0,1220.0,1116.0,1148.0,1041.0,719.0,37.576,126.984342,서울시 종로구 경운동 90-4,1069.375
1265,을지로(을지로3가역),A-18,6,278.0,224.0,178.0,147.0,172.0,225.0,430.0,743.0,808.0,816.0,895.0,908.0,894.0,912.0,888.0,913.0,878.0,826.0,783.0,742.0,641.0,548.0,477.0,357.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,611.7916666666666
1277,자하문로(자하문터널),A-03,6,178.0,103.0,71.0,57.0,81.0,211.0,592.0,837.0,808.0,839.0,825.0,746.0,708.0,745.0,788.0,806.0,862.0,878.0,850.0,713.0,570.0,553.0,490.0,301.0,37.588831,126.968548,서울시 종로구 청운동 24-6,567.1666666666666
1289,잠수교,C-12,6,221.0,144.0,92.0,61.0,59.0,167.0,396.0,603.0,618.0,622.0,644.0,637.0,601.0,638.0,649.0,648.0,669.0,735.0,665.0,594.0,509.0,541.0,545.0,340.0,37.50826,126.999744,서울시 서초구 잠원동 114,474.9166666666667
1301,잠실대교,C-18,6,803.0,537.0,378.0,314.0,390.0,809.0,1707.0,2448.0,2545.0,2520.0,2590.0,2581.0,2453.0,2420.0,2496.0,2617.0,2699.0,2783.0,2730.0,2337.0,2137.0,2130.0,1932.0,1276.0,37.523821,127.092036,서울시 송파구 신천동 245,1901.3333333333333
1313,장충단로(장충단공원),A-11,6,315.0,221.0,172.0,132.0,188.0,325.0,618.0,1114.0,1308.0,1350.0,1341.0,1413.0,1421.0,1469.0,1479.0,1491.0,1462.0,1453.0,1389.0,1114.0,902.0,813.0,722.0,464.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,944.8333333333334
1325,종로(동묘앞역),A-08,6,587.0,440.0,348.0,306.0,391.0,618.0,946.0,1133.0,1244.0,1312.0,1358.0,1300.0,1317.0,1330.0,1322.0,1350.0,1353.0,1318.0,1290.0,1237.0,1147.0,1073.0,948.0,735.0,37.573262,127.017112,서울시 종로구 숭인동 273,1016.7916666666666
1337,종로(종로3가역),A-15,6,406.0,305.0,222.0,183.0,217.0,400.0,726.0,1067.0,1104.0,1148.0,1161.0,1171.0,1155.0,1186.0,1190.0,1186.0,1164.0,1134.0,1109.0,1004.0,883.0,802.0,669.0,510.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,837.5833333333334
1349,증산로(디지털미디어시티역),D-14,6,600.0,410.0,315.0,330.0,616.0,1394.0,1817.0,1868.0,1914.0,2022.0,1853.0,1739.0,1708.0,1769.0,1737.0,1741.0,1823.0,1675.0,1475.0,1298.0,1316.0,1337.0,1237.0,880.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1369.75
1361,진흥로(구기터널),D-01,6,249.0,158.0,114.0,99.0,129.0,354.0,902.0,1181.0,1198.0,1226.0,1226.0,1159.0,1069.0,1127.0,1168.0,1210.0,1357.0,1457.0,1400.0,1151.0,905.0,842.0,764.0,446.0,37.608686,126.955198,서울시 종로구 구기동 244-7,870.4583333333334
1373,창경궁로(서울여자대학교),A-06,6,399.0,254.0,179.0,164.0,250.0,448.0,840.0,1118.0,1166.0,1079.0,1036.0,1027.0,993.0,981.0,996.0,1019.0,1009.0,946.0,895.0,822.0,843.0,875.0,810.0,577.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,780.25
1385,천호대교,C-20,6,587.0,383.0,282.0,238.0,330.0,752.0,1429.0,1928.0,2034.0,2031.0,2086.0,1993.0,1899.0,1897.0,1906.0,1993.0,2042.0,2085.0,1987.0,1762.0,1578.0,1482.0,1391.0,875.0,37.542673,127.112883,서울시 송파구 풍납동 383,1457.0833333333333
1397,천호대로(군자교),D-05,6,643.0,463.0,365.0,311.0,381.0,776.0,1332.0,1972.0,2355.0,2316.0,2253.0,2202.0,2115.0,2206.0,2267.0,2285.0,2349.0,2399.0,2337.0,2011.0,1653.0,1571.0,1395.0,961.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1621.5833333333333
1409,천호대로(상일IC),B-09,6,493.0,320.0,235.0,216.0,374.0,953.0,1901.0,2782.0,3134.0,2866.0,2850.0,2799.0,2778.0,2816.0,2849.0,2984.0,3222.0,3445.0,3436.0,2734.0,2106.0,1852.0,1490.0,834.0,37.547459,127.175222,서울시 강동구 상일동 12-2,2061.2083333333335
1421,철산교(광명시계),B-23,6,357.0,228.0,169.0,142.0,259.0,589.0,758.0,1003.0,1034.0,1038.0,954.0,932.0,921.0,928.0,940.0,916.0,908.0,926.0,918.0,905.0,882.0,880.0,756.0,509.0,37.474933,126.878154,서울시 금천구 가산동 614-72,743.8333333333334
1433,청담대교,C-17,6,984.0,661.0,510.0,487.0,723.0,2001.0,3020.0,3116.0,3143.0,3213.0,3271.0,3262.0,3240.0,3211.0,3239.0,3330.0,3401.0,3416.0,3197.0,2981.0,3087.0,3106.0,2984.0,1700.0,37.525513,127.064067,서울시 강남구 청담동 345,2553.4583333333335
1445,칠패로(숭례문),A-19,6,141.0,93.0,69.0,56.0,59.0,106.0,191.0,313.0,399.0,415.0,425.0,453.0,433.0,470.0,476.0,475.0,496.0,493.0,480.0,415.0,346.0,314.0,288.0,210.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,317.3333333333333
1457,테헤란로(선릉역),D-42,6,744.0,559.0,440.0,335.0,309.0,454.0,835.0,1408.0,1593.0,1713.0,1766.0,1820.0,1774.0,1861.0,1847.0,1845.0,1745.0,1661.0,1407.0,1388.0,1374.0,1490.0,1383.0,932.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,1278.4583333333333
1469,통일로(고양시계),B-33,6,369.0,204.0,143.0,132.0,235.0,536.0,1000.0,1353.0,1414.0,1416.0,1455.0,1411.0,1421.0,1453.0,1455.0,1487.0,1498.0,1484.0,1452.0,1299.0,1087.0,1019.0,873.0,568.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,1031.8333333333333
1481,통일로(산골고개정류장),D-15,6,766.0,490.0,372.0,363.0,679.0,1532.0,2013.0,1877.0,1852.0,1986.0,1805.0,1777.0,1828.0,1803.0,1851.0,1844.0,1953.0,1888.0,1742.0,1491.0,1557.0,1607.0,1436.0,1114.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1484.4166666666667
1493,퇴계로(신당역),A-09,6,504.0,384.0,320.0,274.0,326.0,469.0,695.0,919.0,946.0,1009.0,1082.0,1116.0,1113.0,1104.0,1106.0,1098.0,1092.0,1075.0,1010.0,1008.0,950.0,879.0,764.0,631.0,37.565712,127.020912,서울시 중구 황학동 710,828.0833333333334
1505,퇴계로(회현역),A-12,6,253.0,202.0,160.0,138.0,161.0,340.0,597.0,748.0,863.0,847.0,848.0,872.0,835.0,885.0,878.0,862.0,829.0,816.0,769.0,659.0,577.0,566.0,524.0,351.0,37.557432,126.976486,서울시 중구 남창동 236-2,607.5
1517,평창문화로(북악터널),D-02,6,253.0,156.0,112.0,93.0,139.0,368.0,833.0,1104.0,1122.0,1166.0,1160.0,1150.0,1116.0,1148.0,1214.0,1271.0,1393.0,1458.0,1373.0,1066.0,861.0,827.0,761.0,439.0,37.611547,126.979308,서울시 종로구 평창동 2-15,857.625
1529,한강대교,C-09,6,1005.0,633.0,438.0,368.0,482.0,1019.0,1842.0,2317.0,2434.0,2422.0,2389.0,2368.0,2324.0,2370.0,2419.0,2512.0,2657.0,2807.0,2584.0,2307.0,2181.0,2260.0,2111.0,1478.0,37.51816,126.959472,서울시 용산구 이촌동 302-211,1905.2916666666667
1541,한남대교,C-13,6,1584.0,1034.0,744.0,613.0,842.0,2276.0,3847.0,4617.0,5150.0,5130.0,5069.0,5073.0,4835.0,4986.0,5090.0,5068.0,5028.0,5008.0,5035.0,4524.0,3847.0,4265.0,3951.0,2532.0,37.526946,127.01319,서울시 강남구 신사동 490,3756.1666666666665
1553,행주대교,C-01,6,438.0,299.0,231.0,254.0,423.0,1105.0,2283.0,2971.0,3039.0,2936.0,3004.0,2964.0,2812.0,2867.0,3042.0,3229.0,3624.0,3942.0,3852.0,2963.0,1985.0,1702.0,1429.0,776.0,37.598121,126.809931,서울시 강서구 개화동 652,2173.75
1565,헌릉로(세곡동사거리),D-40,6,266.0,158.0,111.0,97.0,162.0,522.0,1155.0,1740.0,1819.0,1890.0,1862.0,1810.0,1688.0,1697.0,1806.0,1913.0,2134.0,2236.0,2086.0,1541.0,1169.0,1060.0,933.0,479.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1263.9166666666667
1577,화곡로(화곡로입구),B-27,6,278.0,193.0,149.0,147.0,227.0,592.0,892.0,999.0,1048.0,953.0,983.0,974.0,967.0,975.0,980.0,995.0,1033.0,1032.0,969.0,859.0,762.0,701.0,651.0,420.0,37.539227,126.823123,서울시 양천구 신월동 37-1,740.7916666666666
1589,화랑로(상월곡역),D-08,6,777.0,533.0,421.0,403.0,588.0,1181.0,1416.0,1530.0,1790.0,1759.0,1730.0,1709.0,1707.0,1707.0,1734.0,1716.0,1730.0,1789.0,1800.0,1761.0,1634.0,1627.0,1549.0,1125.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1404.8333333333333
1601,화랑로(조선왕릉),B-06,6,320.0,227.0,160.0,141.0,206.0,490.0,1003.0,1431.0,1474.0,1432.0,1329.0,1269.0,1317.0,1338.0,1366.0,1415.0,1461.0,1519.0,1490.0,1255.0,1029.0,928.0,828.0,488.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,996.5
1613,화랑로(화랑대역),D-10,6,635.0,422.0,309.0,300.0,445.0,1022.0,1508.0,1586.0,1652.0,1773.0,1902.0,1815.0,1809.0,1835.0,1862.0,1876.0,1901.0,1849.0,1827.0,1754.0,1596.0,1553.0,1430.0,952.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1400.5416666666667
