BRCT_NM,SGNG_NM,SGNG_CD,STNDD_YR,CHRR_QNTT,GKGO_QNTT,ZKVA_QNTT,AMSC_QNTT,MAPLF_TRE_QNTT,MTSQ_QNTT,STJP_QNTT,TLTR_QNTT,PINE_QNTT,KRPN_QNTT,AMSY_QNTT,HNKCP_TRE_QNTT,ACTSM_QNTT,MGLOK_QNTT,OAK_QNTT,ETC_QNTT,CHRR_GRGS_ABQNT,GKGO_GRGS_ABQNT,ZKVA_GRGS_ABQNT,AMSC_GRGS_ABQNT,MAPLF_TRE_GRGS_ABQNT,MTSQ_GRGS_ABQNT,STJP_GRGS_ABQNT,TLTR_GRGS_ABQNT,PINE_GRGS_ABQNT,KRPN_GRGS_ABQNT,CONIFER_GRGS_ABQNT,HNKCP_TRE_GRGS_ABQNT,ACTSM_GRGS_ABQNT,MGLOK_GRGS_ABQNT,OAK_GRGS_ABQNT,ETC_GRGS_ABQNT,SUM_GRGS_ABQNT
부산광역시,연제구,26470,2020,1736,1980,1389,0,0,0,0,0,0,0,0,0,0,310,0,288,46.6984,70.092,46.8093,0,0,0,0,0,0,0,0,0,0,2.4242,0,12.2688,178.2927
부산광역시,수영구,26500,2020,1467,1800,86,0,0,0,0,0,0,0,0,0,0,82,0,122,39.4623,63.72,2.8982,0,0,0,0,0,0,0,0,0,0,0.64124,0,5.1972,111.91894
부산광역시,사상구,26530,2020,1427,4313,23,757,60,447,0,98,0,0,0,0,0,536,0,1436,38.3863,152.6802,0.7751,42.0892,1.23,31.1112,0,9.9862,0,0,0,0,0,4.19152,0,61.1736,341.62332
부산광역시,기장군,26710,2020,8523,1959,4303,0,266,169,0,0,0,0,1469,0,0,6325,53,2098,229.2687,69.3486,145.0111,0,5.453,11.7624,0,0,0,0,10.38093333,0,0,49.4615,0.739261667,89.3748,610.800295
서울특별시,종로구,11110,2015,444,5349,675,1342,11,32,130,4,285,0,18,0,0,90,0,548,11.9436,189.3546,22.7475,74.6152,0.2255,2.2272,4.225,0.4076,1.282975,0,0.1272,0,0,0.7038,0,23.3448,331.204975
서울특별시,중구,11140,2015,271,4009,430,232,0,0,256,9,2084,0,0,0,0,392,0,326,7.2899,141.9186,14.491,12.8992,0,0,8.32,0.9171,9.381473333,0,0,0,0,3.06544,0,13.8876,212.1703133
서울특별시,용산구,11170,2015,252,4538,279,1519,0,0,40,13,52,0,16,0,0,199,0,1013,6.7788,160.6452,9.4023,84.4564,0,0,1.3,1.3247,0.234086667,0,0.113066667,0,0,1.55618,0,43.1538,308.9645333
서울특별시,성동구,11200,2015,386,1137,1961,2674,29,49,470,0,53,0,1,0,0,297,0,378,10.3834,40.2498,66.0857,148.6744,0.5945,3.4104,15.275,0,0.238588333,0,0.007066667,0,0,2.32254,0,16.1028,303.344195
서울특별시,광진구,11215,2015,554,1578,975,2544,2,0,156,75,20,0,64,0,0,619,0,561,14.9026,55.8612,32.8575,141.4464,0.041,0,5.07,7.6425,0.090033333,0,0.452266667,0,0,4.84058,0,23.8986,287.10268
서울특별시,동대문구,11230,2015,762,3762,890,3876,264,60,148,43,0,0,19,0,0,444,0,489,20.4978,133.1748,29.993,215.5056,5.412,4.176,4.81,4.3817,0,0,0.134266667,0,0,3.47208,0,20.8314,442.3886467
서울특별시,중랑구,11260,2015,295,2912,341,2828,472,219,1,0,6,0,82,0,0,167,0,796,7.9355,103.0848,11.4917,157.2368,9.676,15.2424,0.0325,0,0.02701,0,0.579466667,0,0,1.30594,0,33.9096,340.5217167
서울특별시,성북구,11290,2015,1645,2751,825,1615,109,65,38,4,99,0,0,0,0,495,16,1170,44.2505,97.3854,27.8025,89.794,2.2345,4.524,1.235,0.4076,0.445665,0,0,0,0,3.8709,0.223173333,49.842,322.0152383
서울특별시,강북구,11305,2015,497,3378,225,997,326,0,127,5,980,95,0,0,0,470,0,393,13.3693,119.5812,7.5825,55.4332,6.683,0,4.1275,0.5095,4.411633333,0.996233333,0,0,0,3.6754,0,16.7418,233.1112667
서울특별시,도봉구,11320,2015,1945,4992,788,600,6,61,32,18,15,0,0,0,0,47,0,976,52.3205,176.7168,26.5556,33.36,0.123,4.2456,1.04,1.8342,0.067525,0,0,0,0,0.36754,0,41.5776,338.208365
서울특별시,노원구,11350,2015,1497,6535,1133,3505,0,280,41,0,32,0,0,0,0,132,0,1307,40.2693,231.339,38.1821,194.878,0,19.488,1.3325,0,0.144053333,0,0,0,0,1.03224,0,55.6782,582.3433933
서울특별시,은평구,11380,2015,2064,4244,949,1902,0,17,297,0,4,0,16,0,0,544,0,1155,55.5216,150.2376,31.9813,105.7512,0,1.1832,9.6525,0,0.018006667,0,0.113066667,0,0,4.25408,0,49.203,407.9155533
서울특별시,서대문구,11410,2015,650,3541,546,2013,8,25,84,10,0,0,5,0,0,338,126,1584,17.485,125.3514,18.4002,111.9228,0.164,1.74,2.73,1.019,0,0,0.035333333,0,0,2.64316,1.75749,67.4784,350.7267833
서울특별시,마포구,11440,2015,883,3364,3025,3663,0,474,986,0,123,0,0,0,0,1227,0,631,23.7527,119.0856,101.9425,203.6628,0,32.9904,32.045,0,0.553705,0,0,0,0,9.59514,0,26.8806,550.508445
서울특별시,양천구,11470,2015,954,5633,1034,4021,0,74,177,0,0,0,4,0,0,766,0,828,25.6626,199.4082,34.8458,223.5676,0,5.1504,5.7525,0,0,0,0.028266667,0,0,5.99012,0,35.2728,535.6782867
서울특별시,강서구,11500,2015,1921,3974,921,584,62,1668,213,0,282,0,0,0,0,493,57,1002,51.6749,140.6796,31.0377,32.4704,1.271,116.0928,6.9225,0,1.26947,0,0,0,0,3.85526,0.795055,42.6852,428.753885
서울특별시,구로구,11530,2015,1966,3634,1729,1693,14,3,0,0,30,0,15,0,0,1014,0,1192,52.8854,128.6436,58.2673,94.1308,0.287,0.2088,0,0,0.13505,0,0.106,0,0,7.92948,0,50.7792,393.37263
서울특별시,금천구,11545,2015,1065,3771,345,1063,0,32,175,0,5,23,7,0,0,158,17,76,28.6485,133.4934,11.6265,59.1028,0,2.2272,5.6875,0,0.022508333,0.241193333,0.049466667,0,0,1.23556,0.237121667,3.2376,245.80935
서울특별시,영등포구,11560,2015,2582,6016,3092,3686,449,53,111,12,40,0,189,0,0,461,5,655,69.4558,212.9664,104.2004,204.9416,9.2045,3.6888,3.6075,1.2228,0.180066667,0,1.3356,0,0,3.60502,0.069741667,27.903,642.3812283
서울특별시,동작구,11590,2015,1142,2203,1317,937,234,114,9,0,7,0,0,0,0,393,0,899,30.7198,77.9862,44.3829,52.0972,4.797,7.9344,0.2925,0,0.031511667,0,0,0,0,3.07326,0,38.2974,259.6121717
서울특별시,관악구,11620,2015,2184,2198,182,2370,0,95,101,0,75,0,0,0,0,38,0,1759,58.7496,77.8092,6.1334,131.772,0,6.612,3.2825,0,0.337625,0,0,0,0,0.29716,0,74.9334,359.926885
서울특별시,서초구,11650,2015,581,3243,3579,5025,0,1282,516,0,0,0,843,0,0,491,533,6,15.6289,114.8022,120.6123,279.39,0,89.2272,16.77,0,0,0,5.9572,0,0,3.83962,7.434461667,0.2556,653.9174817
서울특별시,강남구,11680,2015,1363,7996,2642,7887,0,867,508,65,0,0,0,0,0,240,80,490,36.6647,283.0584,89.0354,438.5172,0,60.3432,16.51,6.6235,0,0,0,0,0,1.8768,1.115866667,20.874,954.6190667
서울특별시,송파구,11710,2015,931,12700,2200,4483,0,14,0,707,127,0,329,0,0,679,0,1834,25.0439,449.58,74.14,249.2548,0,0.9744,0,72.0433,0.571711667,0,2.324933333,0,0,5.30978,0,78.1284,957.371225
서울특별시,강동구,11740,2015,1343,5722,2207,5286,0,0,55,0,0,0,0,0,0,471,0,1345,36.1267,202.5588,74.3759,293.9016,0,0,1.7875,0,0,0,0,0,0,3.68322,0,57.297,669.73072
서울특별시,종로구,11110,2016,444,5300,680,1256,11,32,148,4,278,0,18,0,0,94,0,548,11.9436,187.62,22.916,69.8336,0.2255,2.2272,4.81,0.4076,1.251463333,0,0.1272,0,0,0.73508,0,23.3448,325.4420433
서울특별시,중구,11140,2016,328,3698,472,180,0,0,222,7,2101,0,0,0,0,387,0,648,8.8232,130.9092,15.9064,10.008,0,0,7.215,0.7133,9.458001667,0,0,0,0,3.02634,0,27.6048,213.6642417
서울특별시,용산구,11170,2016,252,4538,279,1519,106,0,40,13,52,0,16,0,0,199,0,913,6.7788,160.6452,9.4023,84.4564,2.173,0,1.3,1.3247,0.234086667,0,0.113066667,0,0,1.55618,0,38.8938,306.8775333
서울특별시,성동구,11200,2016,529,1159,2019,2527,29,49,465,0,53,0,1,0,0,405,0,426,14.2301,41.0286,68.0403,140.5012,0.5945,3.4104,15.1125,0,0.238588333,0,0.007066667,0,0,3.1671,0,18.1476,304.477955
서울특별시,광진구,11215,2016,651,1576,990,2486,2,0,156,75,20,0,74,0,0,622,0,571,17.5119,55.7904,33.363,138.2216,0.041,0,5.07,7.6425,0.090033333,0,0.522933333,0,0,4.86404,0,24.3246,287.4420067
서울특별시,동대문구,11230,2016,744,3746,848,3585,232,60,148,40,0,0,19,0,0,989,0,522,20.0136,132.6084,28.5776,199.326,4.756,4.176,4.81,4.076,0,0,0.134266667,0,0,7.73398,0,22.2372,428.4490467
서울특별시,중랑구,11260,2016,294,2918,341,2820,472,219,1,0,5,0,82,0,0,166,0,796,7.9086,103.2972,11.4917,156.792,9.676,15.2424,0.0325,0,0.022508333,0,0.579466667,0,0,1.29812,0,33.9096,340.250095
서울특별시,성북구,11290,2016,1640,2743,823,1603,123,65,38,4,97,0,0,0,0,495,0,975,44.116,97.1022,27.7351,89.1268,2.5215,4.524,1.235,0.4076,0.436661667,0,0,0,0,3.8709,0,41.535,312.6107617
서울특별시,강북구,11305,2016,495,3357,245,957,324,0,121,5,990,95,0,0,0,513,0,416,13.3155,118.8378,8.2565,53.2092,6.642,0,3.9325,0.5095,4.45665,0.996233333,0,0,0,4.01166,0,17.7216,231.8891433
서울특별시,도봉구,11320,2016,1942,4982,788,542,6,61,32,18,15,0,0,0,0,66,0,979,52.2398,176.3628,26.5556,30.1352,0.123,4.2456,1.04,1.8342,0.067525,0,0,0,0,0.51612,0,41.7054,334.825245
서울특별시,노원구,11350,2016,1556,6514,1133,3404,0,280,41,0,32,0,0,0,0,132,0,1303,41.8564,230.5956,38.1821,189.2624,0,19.488,1.3325,0,0.144053333,0,0,0,0,1.03224,0,55.5078,577.4010933
서울특별시,은평구,11380,2016,2101,4230,951,1873,0,17,295,0,4,0,16,0,0,544,0,1155,56.5169,149.742,32.0487,104.1388,0,1.1832,9.5875,0,0.018006667,0,0.113066667,0,0,4.25408,0,49.203,406.8052533
서울특별시,서대문구,11410,2016,668,3489,546,1986,8,25,84,10,0,0,5,0,0,421,126,1786,17.9692,123.5106,18.4002,110.4216,0.164,1.74,2.73,1.019,0,0,0.035333333,0,0,3.29222,1.75749,76.0836,357.1232433
서울특별시,마포구,11440,2016,884,3351,3040,3634,0,474,983,0,109,0,0,0,0,1219,0,631,23.7796,118.6254,102.448,202.0504,0,32.9904,31.9475,0,0.490681667,0,0,0,0,9.53258,0,26.8806,548.7451617
서울특별시,양천구,11470,2016,954,5630,1034,4008,0,74,177,0,0,0,4,0,0,766,0,828,25.6626,199.302,34.8458,222.8448,0,5.1504,5.7525,0,0,0,0.028266667,0,0,5.99012,0,35.2728,534.8492867
서울특별시,강서구,11500,2016,2113,3974,919,729,261,1664,213,0,282,0,0,0,0,493,57,1057,56.8397,140.6796,30.9703,40.5324,5.3505,115.8144,6.9225,0,1.26947,0,0,0,0,3.85526,0.795055,45.0282,448.057385
서울특별시,구로구,11530,2016,1955,3625,1787,1601,13,3,0,0,30,0,15,0,0,1071,0,1226,52.5895,128.325,60.2219,89.0156,0.2665,0.2088,0,0,0.13505,0,0.106,0,0,8.37522,0,52.2276,391.47117
서울특별시,금천구,11545,2016,1125,3699,380,1061,0,32,175,0,5,18,7,0,0,173,17,58,30.2625,130.9446,12.806,58.9916,0,2.2272,5.6875,0,0.022508333,0.18876,0.049466667,0,0,1.35286,0.237121667,2.4708,245.2409167
서울특별시,영등포구,11560,2016,2706,6110,3400,3989,442,66,110,12,40,0,189,0,0,816,0,661,72.7914,216.294,114.58,221.7884,9.061,4.5936,3.575,1.2228,0.180066667,0,1.3356,0,0,6.38112,0,28.1586,679.9615867
서울특별시,동작구,11590,2016,1143,2207,1312,941,242,114,9,0,7,0,0,0,0,403,0,1008,30.7467,78.1278,44.2144,52.3196,4.961,7.9344,0.2925,0,0.031511667,0,0,0,0,3.15146,0,42.9408,264.7201717
서울특별시,관악구,11620,2016,2168,2202,182,2357,0,95,100,0,59,0,0,0,0,40,0,2553,58.3192,77.9508,6.1334,131.0492,0,6.612,3.25,0,0.265598333,0,0,0,0,0.3128,0,108.7578,392.6507983
서울특별시,서초구,11650,2016,581,3243,3579,5025,0,1282,516,0,0,0,843,0,0,491,533,6,15.6289,114.8022,120.6123,279.39,0,89.2272,16.77,0,0,0,5.9572,0,0,3.83962,7.434461667,0.2556,653.9174817
서울특별시,강남구,11680,2016,2191,7980,2803,7725,27,867,518,65,0,0,0,0,0,624,323,1412,58.9379,282.492,94.4611,429.51,0.5535,60.3432,16.835,6.6235,0,0,0,0,0,4.87968,4.505311667,60.1512,1019.292392
서울특별시,송파구,11710,2016,931,12559,2170,4370,222,14,0,707,191,0,329,0,0,976,0,1844,25.0439,444.5886,73.129,242.972,4.551,0.9744,0,72.0433,0.859818333,0,2.324933333,0,0,7.63232,0,78.5544,952.6736717
서울특별시,강동구,11740,2016,1494,7543,2243,5013,19,0,55,0,0,0,0,0,0,568,59,2612,40.1886,267.0222,75.5891,278.7228,0.3895,0,1.7875,0,0,0,0,0,0,4.44176,0.822951667,111.2712,780.2356117
서울특별시,종로구,11110,2017,499,5339,684,1230,11,32,146,4,278,0,18,0,0,177,0,533,13.4231,189.0006,23.0508,68.388,0.2255,2.2272,4.745,0.4076,1.251463333,0,0.1272,0,0,1.38414,0,22.7058,326.9364033
서울특별시,중구,11140,2017,290,3655,461,165,0,0,204,7,2122,0,0,0,0,449,0,821,7.801,129.387,15.5357,9.174,0,0,6.63,0.7133,9.552536667,0,0,0,0,3.51118,0,34.9746,217.2793167
서울특별시,용산구,11170,2017,255,4463,357,1440,80,0,37,14,51,0,16,0,0,203,0,912,6.8595,157.9902,12.0309,80.064,1.64,0,1.2025,1.4266,0.229585,0,0.113066667,0,0,1.58746,0,38.8512,301.9950117
서울특별시,성동구,11200,2017,560,1134,1999,2453,29,49,411,0,53,0,1,0,0,562,0,666,15.064,40.1436,67.3663,136.3868,0.5945,3.4104,13.3575,0,0.238588333,0,0.007066667,0,0,4.39484,0,28.3716,309.335195
서울특별시,광진구,11215,2017,863,1253,1003,2461,0,0,153,62,20,0,101,0,0,724,0,571,23.2147,44.3562,33.8011,136.8316,0,0,4.9725,6.3178,0.090033333,0,0.713733333,0,0,5.66168,0,24.3246,280.2839467
서울특별시,동대문구,11230,2017,744,3748,848,3533,232,60,146,39,0,0,19,0,0,1025,0,520,20.0136,132.6792,28.5776,196.4348,4.756,4.176,4.745,3.9741,0,0,0.134266667,0,0,8.0155,0,22.152,425.6580667
서울특별시,중랑구,11260,2017,345,2907,346,2809,472,219,1,0,5,0,82,0,0,173,0,796,9.2805,102.9078,11.6602,156.1804,9.676,15.2424,0.0325,0,0.022508333,0,0.579466667,0,0,1.35286,0,33.9096,340.844235
서울특별시,성북구,11290,2017,1632,2742,821,1565,123,65,38,4,97,0,0,0,0,501,16,975,43.9008,97.0668,27.6677,87.014,2.5215,4.524,1.235,0.4076,0.436661667,0,0,0,0,3.91782,0.223173333,41.535,310.450055
서울특별시,강북구,11305,2017,492,3419,277,946,319,0,119,5,1049,95,0,0,0,527,0,422,13.2348,121.0326,9.3349,52.5976,6.5395,0,3.8675,0.5095,4.722248333,0.996233333,0,0,0,4.12114,0,17.9772,234.9332217
서울특별시,도봉구,11320,2017,2003,4992,787,432,6,61,32,15,15,0,0,0,0,47,0,1063,53.8807,176.7168,26.5219,24.0192,0.123,4.2456,1.04,1.5285,0.067525,0,0,0,0,0.36754,0,45.2838,333.794565
서울특별시,노원구,11350,2017,1632,6511,1133,3396,0,278,41,0,32,0,0,0,0,132,0,1303,43.9008,230.4894,38.1821,188.8176,0,19.3488,1.3325,0,0.144053333,0,0,0,0,1.03224,0,55.5078,578.7552933
서울특별시,은평구,11380,2017,2105,4189,954,1844,0,17,294,0,4,0,16,0,0,560,0,1184,56.6245,148.2906,32.1498,102.5264,0,1.1832,9.555,0,0.018006667,0,0.113066667,0,0,4.3792,0,50.4384,405.2781733
서울특별시,서대문구,11410,2017,668,3499,728,1963,8,25,84,10,0,0,5,0,0,461,126,1972,17.9692,123.8646,24.5336,109.1428,0.164,1.74,2.73,1.019,0,0,0.035333333,0,0,3.60502,1.75749,84.0072,370.5682433
서울특별시,마포구,11440,2017,933,3348,3040,3627,0,474,983,0,124,0,0,0,0,1220,0,631,25.0977,118.5192,102.448,201.6612,0,32.9904,31.9475,0,0.558206667,0,0,0,0,9.5404,0,26.8806,549.6432067
서울특별시,양천구,11470,2017,955,5628,1034,4004,0,74,177,0,0,0,4,0,0,766,0,1280,25.6895,199.2312,34.8458,222.6224,0,5.1504,5.7525,0,0,0,0.028266667,0,0,5.99012,0,54.528,553.8381867
서울특별시,강서구,11500,2017,2112,3978,919,720,81,1650,213,0,282,0,0,0,0,493,57,1057,56.8128,140.8212,30.9703,40.032,1.6605,114.84,6.9225,0,1.26947,0,0,0,0,3.85526,0.795055,45.0282,443.007285
서울특별시,구로구,11530,2017,1986,3621,1846,1596,13,3,0,0,30,0,17,0,0,1078,0,1231,53.4234,128.1834,62.2102,88.7376,0.2665,0.2088,0,0,0.13505,0,0.120133333,0,0,8.42996,0,52.4406,394.1556433
서울특별시,금천구,11545,2017,1112,3638,411,1048,0,32,178,0,5,18,7,0,0,173,17,58,29.9128,128.7852,13.8507,58.2688,0,2.2272,5.785,0,0.022508333,0.18876,0.049466667,0,0,1.35286,0.237121667,2.4708,243.1512167
서울특별시,영등포구,11560,2017,2989,6101,3372,3790,194,53,110,12,40,0,193,0,0,1004,0,431,80.4041,215.9754,113.6364,210.724,3.977,3.6888,3.575,1.2228,0.180066667,0,1.363866667,0,0,7.85128,0,18.3606,660.9593133
서울특별시,동작구,11590,2017,1142,2191,1314,930,242,114,9,0,7,0,0,0,0,403,0,1008,30.7198,77.5614,44.2818,51.708,4.961,7.9344,0.2925,0,0.031511667,0,0,0,0,3.15146,0,42.9408,263.5826717
서울특별시,관악구,11620,2017,2182,2194,179,2289,0,95,109,0,59,0,0,0,0,59,0,2565,58.6958,77.6676,6.0323,127.2684,0,6.612,3.5425,0,0.265598333,0,0,0,0,0.46138,0,109.269,389.8145783
서울특별시,서초구,11650,2017,581,3243,3579,5025,0,1282,516,0,0,0,843,0,0,491,533,6,15.6289,114.8022,120.6123,279.39,0,89.2272,16.77,0,0,0,5.9572,0,0,3.83962,7.434461667,0.2556,653.9174817
서울특별시,강남구,11680,2017,2191,8014,2839,7713,27,867,530,65,0,0,0,0,0,629,323,1412,58.9379,283.6956,95.6743,428.8428,0.5535,60.3432,17.225,6.6235,0,0,0,0,0,4.91878,4.505311667,60.1512,1021.471092
서울특별시,송파구,11710,2017,938,12488,2285,4295,222,14,0,707,215,0,329,0,0,992,0,1844,25.2322,442.0752,77.0045,238.802,4.551,0.9744,0,72.0433,0.967858333,0,2.324933333,0,0,7.75744,0,78.5544,950.2872317
서울특별시,강동구,11740,2017,1426,7570,2281,4805,19,0,56,6,0,0,0,0,0,564,59,1580,38.3594,267.978,76.8697,267.158,0.3895,0,1.82,0.6114,0,0,0,0,0,4.41048,0.822951667,67.308,725.7274317
서울특별시,종로구,11110,2018,502,5351,679,1221,11,32,140,4,281,0,18,0,0,177,0,778,13.5038,189.4254,22.8823,67.8876,0.2255,2.2272,4.55,0.4076,1.264968333,0,0.1272,0,0,1.38414,0,33.1428,337.0285083
서울특별시,중구,11140,2018,289,3646,461,165,0,0,185,7,2134,0,0,0,0,470,0,821,7.7741,129.0684,15.5357,9.174,0,0,6.0125,0.7133,9.606556667,0,0,0,0,3.6754,0,34.9746,216.5345567
서울특별시,용산구,11170,2018,255,4469,361,1434,80,0,32,13,51,0,16,0,0,198,0,912,6.8595,158.2026,12.1657,79.7304,1.64,0,1.04,1.3247,0.229585,0,0.113066667,0,0,1.54836,0,38.8512,301.7051117
서울특별시,성동구,11200,2018,580,1133,1990,2449,29,49,356,0,53,0,1,0,0,590,0,655,15.602,40.1082,67.063,136.1644,0.5945,3.4104,11.57,0,0.238588333,0,0.007066667,0,0,4.6138,0,27.903,307.274955
서울특별시,광진구,11215,2018,943,1253,1020,2336,0,0,153,62,20,0,101,0,0,734,0,571,25.3667,44.3562,34.374,129.8816,0,0,4.9725,6.3178,0.090033333,0,0.713733333,0,0,5.73988,0,24.3246,276.1370467
서울특별시,동대문구,11230,2018,744,3741,846,3363,232,60,146,37,0,0,19,0,0,1169,0,518,20.0136,132.4314,28.5102,186.9828,4.756,4.176,4.745,3.7703,0,0,0.134266667,0,0,9.14158,0,22.0668,416.7279467
서울특별시,중랑구,11260,2018,345,2924,345,2804,472,219,1,0,5,0,82,0,0,173,0,1955,9.2805,103.5096,11.6265,155.9024,9.676,15.2424,0.0325,0,0.022508333,0,0.579466667,0,0,1.35286,0,83.283,390.507735
서울특별시,성북구,11290,2018,1645,2739,969,1400,123,65,38,4,97,0,0,0,0,698,16,970,44.2505,96.9606,32.6553,77.84,2.5215,4.524,1.235,0.4076,0.436661667,0,0,0,0,5.45836,0.223173333,41.322,307.834695
서울특별시,강북구,11305,2018,492,3492,275,938,318,0,116,5,976,94,0,0,0,529,0,422,13.2348,123.6168,9.2675,52.1528,6.519,0,3.77,0.5095,4.393626667,0.985746667,0,0,0,4.13678,0,17.9772,236.5637533
서울특별시,도봉구,11320,2018,2143,5003,781,427,6,61,32,15,15,0,0,0,0,47,0,1199,57.6467,177.1062,26.3197,23.7412,0.123,4.2456,1.04,1.5285,0.067525,0,0,0,0,0.36754,0,51.0774,343.263365
서울특별시,노원구,11350,2018,1602,6507,1166,3361,0,285,41,0,32,0,0,0,0,132,0,1312,43.0938,230.3478,39.2942,186.8716,0,19.836,1.3325,0,0.144053333,0,0,0,0,1.03224,0,55.8912,577.8433933
서울특별시,은평구,11380,2018,2149,4140,957,1824,0,17,289,0,4,0,16,0,0,584,0,1217,57.8081,146.556,32.2509,101.4144,0,1.1832,9.3925,0,0.018006667,0,0.113066667,0,0,4.56688,0,51.8442,405.1472533
서울특별시,서대문구,11410,2018,667,3481,723,1910,8,25,84,10,0,0,5,0,0,492,138,1983,17.9423,123.2274,24.3651,106.196,0.164,1.74,2.73,1.019,0,0,0.035333333,0,0,3.84744,1.92487,84.4758,367.6672433
서울특별시,마포구,11440,2018,968,3348,3060,3595,0,474,970,0,124,0,0,0,0,1280,0,631,26.0392,118.5192,103.122,199.882,0,32.9904,31.525,0,0.558206667,0,0,0,0,10.0096,0,26.8806,549.5262067
서울특별시,양천구,11470,2018,954,5622,1046,3992,0,74,177,0,0,0,4,0,0,766,0,1280,25.6626,199.0188,35.2502,221.9552,0,5.1504,5.7525,0,0,0,0.028266667,0,0,5.99012,0,54.528,553.3360867
서울특별시,강서구,11500,2018,2111,3982,917,717,81,1640,206,0,282,0,0,0,0,490,57,1057,56.7859,140.9628,30.9029,39.8652,1.6605,114.144,6.695,0,1.26947,0,0,0,0,3.8318,0.795055,45.0282,441.940825
서울특별시,구로구,11530,2018,1986,3619,1859,1588,13,3,0,0,30,0,17,0,0,1082,0,1241,53.4234,128.1126,62.6483,88.2928,0.2665,0.2088,0,0,0.13505,0,0.120133333,0,0,8.46124,0,52.8666,394.5354233
서울특별시,금천구,11545,2018,1106,3613,412,1041,0,32,176,0,5,21,7,0,0,185,17,58,29.7514,127.9002,13.8844,57.8796,0,2.2272,5.72,0,0.022508333,0.22022,0.049466667,0,0,1.4467,0.237121667,2.4708,241.8096167
서울특별시,영등포구,11560,2018,2965,5988,3407,3533,397,51,102,12,40,0,174,0,0,1167,12,604,79.7585,211.9752,114.8159,196.4348,8.1385,3.5496,3.315,1.2228,0.180066667,0,1.2296,0,0,9.12594,0.16738,25.7304,655.6436867
서울특별시,동작구,11590,2018,1133,2186,1316,919,242,99,8,0,7,0,0,0,0,405,0,1008,30.4777,77.3844,44.3492,51.0964,4.961,6.8904,0.26,0,0.031511667,0,0,0,0,3.1671,0,42.9408,261.5585117
서울특별시,관악구,11620,2018,2211,2100,179,2211,0,95,150,0,59,0,0,0,0,153,0,2534,59.4759,74.34,6.0323,122.9316,0,6.612,4.875,0,0.265598333,0,0,0,0,1.19646,0,107.9484,383.6772583
서울특별시,서초구,11650,2018,581,3243,3579,5025,0,1282,516,0,0,0,843,0,0,491,533,6,15.6289,114.8022,120.6123,279.39,0,89.2272,16.77,0,0,0,5.9572,0,0,3.83962,7.434461667,0.2556,653.9174817
서울특별시,강남구,11680,2018,2443,7256,2984,7633,27,865,524,65,0,0,0,0,0,768,528,1271,65.7167,256.8624,100.5608,424.3948,0.5535,60.204,17.03,6.6235,0,0,0,0,0,6.00576,7.36472,54.1446,999.46078
서울특별시,송파구,11710,2018,992,11939,2357,4285,11,14,0,722,215,0,329,0,0,1563,0,2055,26.6848,422.6406,79.4309,238.246,0.2255,0.9744,0,73.5718,0.967858333,0,2.324933333,0,0,12.22266,0,87.543,944.8324517
서울특별시,강동구,11740,2018,1332,7433,2253,4486,19,0,54,0,0,0,0,0,0,559,59,1573,35.8308,263.1282,75.9261,249.4216,0.3895,0,1.755,0,0,0,0,0,0,4.37138,0.822951667,67.0098,698.6553317
서울특별시,종로구,11110,2019,421,4072,619,1071,0,1,140,0,239,0,17,0,0,711,0,59,11.3518,144.255,23.5226,59.3252,0.164,0,4.68,0,1.201945,0,0.091866667,0,0,5.7086,0,1.278,251.5790117
서울특별시,중구,11140,2019,289,3640,460,162,0,0,176,7,2162,0,0,0,0,470,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,용산구,11170,2019,262,4444,373,1422,80,0,37,13,51,0,16,0,0,198,0,916,7.0209,154.9812,15.8727,75.894,2.1115,0,1.3325,1.2228,0.229585,0,0.113066667,0,0,1.57964,0.013948333,39.192,299.56384
서울특별시,성동구,11200,2019,602,1090,1975,2401,36,48,325,0,53,0,1,0,0,709,0,698,16.1938,36.7098,64.2322,116.8712,4.469,3.3408,9.555,0,0,0,0.007066667,0,0,7.39772,0,30.4164,289.1929867
서울특별시,광진구,11215,2019,940,1247,1057,2306,0,0,153,58,20,0,101,0,0,760,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,동대문구,11230,2019,747,3749,855,3342,232,60,143,37,0,0,19,0,0,1176,0,522,20.0943,136.9626,28.6113,178.754,4.756,4.3152,4.6475,3.7703,0,0,0.134266667,0,0,9.37618,0,21.3426,412.7642467
서울특별시,중랑구,11260,2019,354,2774,471,2759,401,74,0,0,64,0,0,0,0,449,0,1019,12.4009,97.881,11.7276,138.0548,8.118,5.1504,0,0,0.288106667,0,0,0,0,5.15338,0,43.452,322.2261867
서울특별시,성북구,11290,2019,1656,2722,1014,1282,121,65,38,4,97,0,0,0,0,853,16,419,47.2633,889.7082,33.7,66.0528,6.396,4.524,1.235,0.4076,0.40515,0,0,0,0,8.11716,0.223173333,18.9144,1076.946783
서울특별시,강북구,11305,2019,497,3510,324,934,318,0,103,5,1007,94,0,0,0,575,0,422,13.3424,108.5718,10.8514,48.8168,6.3345,0,3.0875,0.5095,4.569191667,0.985746667,0,0,0,5.02826,0,17.9772,220.0742983
