,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1048,신정로(작동터널),B-30,5,234.0,154.0,107.0,100.0,140.0,397.0,845.0,1204.0,1251.0,1171.0,1156.0,1180.0,1186.0,1237.0,1207.0,1231.0,1328.0,1457.0,1445.0,1147.0,888.0,767.0,612.0,379.0,37.506104,126.824602,서울시 구로구 궁동 산 1-94,867.625
1060,아차산로(워커힐),B-03,5,131.0,87.0,69.0,57.0,69.0,187.0,490.0,873.0,916.0,882.0,868.0,840.0,775.0,777.0,781.0,783.0,838.0,945.0,1005.0,750.0,577.0,507.0,351.0,213.0,37.550897,127.108955,서울시 광진구 광장동 145-2,573.7916666666666
1072,양녕로(상도터널),D-30,5,670.0,428.0,314.0,276.0,405.0,1001.0,1706.0,1931.0,1665.0,2095.0,2022.0,1843.0,1814.0,1849.0,1743.0,1699.0,1734.0,1610.0,1397.0,1218.0,1303.0,1386.0,1295.0,938.0,37.511204,126.953469,서울시 동작구 본동 136-4,1347.5833333333333
1084,양재대로(양재IC),B-16,5,855.0,547.0,395.0,356.0,608.0,2013.0,3857.0,4210.0,4095.0,4352.0,4218.0,3936.0,3904.0,4090.0,4017.0,4093.0,4312.0,4304.0,3876.0,3183.0,2818.0,2793.0,2306.0,1439.0,37.460089,127.030175,경기도 과천시 주암동 89-18,2940.7083333333335
1096,양화대교,C-05,5,1351.0,935.0,674.0,569.0,702.0,1365.0,2414.0,3128.0,3438.0,3454.0,3451.0,3435.0,3277.0,3326.0,3326.0,3395.0,3536.0,3646.0,3412.0,2912.0,2803.0,2841.0,2734.0,1955.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2586.625
1108,언주로(매봉터널),D-38,5,419.0,280.0,200.0,162.0,193.0,391.0,926.0,1431.0,1625.0,1745.0,1727.0,1663.0,1669.0,1665.0,1718.0,1671.0,1695.0,1685.0,1691.0,1475.0,1381.0,1359.0,1186.0,669.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1192.75
1120,여의대방로(여의교),D-29,5,703.0,456.0,316.0,255.0,361.0,822.0,1414.0,2025.0,2252.0,2303.0,2220.0,2187.0,2118.0,2199.0,2254.0,2251.0,2319.0,2290.0,2123.0,1842.0,1720.0,1679.0,1497.0,1024.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1609.5833333333333
1132,연희로(연희IC),D-17,5,338.0,226.0,162.0,124.0,146.0,272.0,510.0,754.0,776.0,896.0,954.0,962.0,990.0,980.0,1014.0,1032.0,1049.0,1087.0,1065.0,933.0,823.0,793.0,701.0,511.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,712.4166666666666
1144,영동대교,C-16,5,1000.0,704.0,531.0,414.0,480.0,1080.0,2053.0,2516.0,2932.0,3104.0,3209.0,3312.0,3283.0,3355.0,3375.0,3404.0,3552.0,3552.0,3361.0,2780.0,2540.0,2656.0,2318.0,1440.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2372.9583333333335
1156,영등포로(오목교),D-25,5,420.0,277.0,207.0,171.0,205.0,441.0,793.0,1207.0,1356.0,1486.0,1504.0,1530.0,1497.0,1544.0,1574.0,1571.0,1606.0,1601.0,1506.0,1262.0,1186.0,1148.0,996.0,587.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1069.7916666666667
1168,오리로(광명시계),B-20,5,190.0,126.0,80.0,78.0,106.0,209.0,377.0,614.0,659.0,686.0,693.0,679.0,681.0,720.0,739.0,776.0,802.0,812.0,781.0,706.0,610.0,544.0,435.0,267.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,515.4166666666666
1180,오정로(부천시계),B-26,5,103.0,68.0,64.0,64.0,173.0,381.0,527.0,713.0,669.0,595.0,591.0,603.0,606.0,618.0,630.0,643.0,733.0,822.0,790.0,598.0,424.0,368.0,330.0,194.0,37.542779,126.809411,서울시 강서구 공항동 406-13,471.125
1192,올림픽대교,C-19,5,269.0,164.0,132.0,117.0,162.0,533.0,1202.0,1793.0,1947.0,1865.0,1938.0,1909.0,1765.0,1867.0,1935.0,2056.0,2180.0,2323.0,2182.0,1750.0,1317.0,1173.0,948.0,501.0,37.533789,127.10412,서울시 송파구 신천동 253,1334.5
1204,올림픽대로,F-01,5,2371.0,1620.0,1230.0,1138.0,1678.0,3971.0,5714.0,6108.0,6224.0,6343.0,6350.0,6424.0,6383.0,6381.0,6273.0,6197.0,6137.0,5937.0,5708.0,5356.0,5561.0,5818.0,5628.0,3803.0,37.506002,126.97375,서울시 동작구 동작동 322-3,4931.375
1216,올림픽대로(강일IC),B-10,5,1317.0,847.0,648.0,622.0,1013.0,2733.0,4873.0,5247.0,5574.0,5676.0,5717.0,5489.0,5581.0,5802.0,5863.0,5906.0,6019.0,5950.0,5656.0,5202.0,4904.0,4575.0,3890.0,2297.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,4225.041666666667
1228,올림픽대로(개화IC),B-32,5,1335.0,953.0,783.0,831.0,1251.0,2825.0,3925.0,3752.0,3977.0,4196.0,4517.0,4532.0,4557.0,4669.0,4746.0,4766.0,4833.0,4902.0,4783.0,4358.0,4086.0,3757.0,3237.0,2172.0,37.587814,126.812795,서울 강서구 개화동 280-2,3489.2916666666665
1240,원효대교,C-08,5,263.0,193.0,123.0,92.0,115.0,424.0,775.0,1297.0,1490.0,1373.0,1413.0,1458.0,1348.0,1453.0,1492.0,1523.0,1540.0,1562.0,1471.0,1114.0,817.0,749.0,621.0,387.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,962.2083333333334
1252,율곡로(안국역),A-05,5,484.0,320.0,232.0,204.0,270.0,444.0,813.0,1126.0,1281.0,1330.0,1427.0,1499.0,1514.0,1539.0,1523.0,1514.0,1464.0,1459.0,1303.0,1210.0,1131.0,1139.0,1000.0,693.0,37.576,126.984342,서울시 종로구 경운동 90-4,1038.2916666666667
1264,을지로(을지로3가역),A-18,5,264.0,210.0,164.0,137.0,160.0,211.0,394.0,674.0,738.0,750.0,832.0,863.0,867.0,884.0,883.0,886.0,870.0,826.0,748.0,709.0,627.0,529.0,454.0,342.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,584.25
1276,자하문로(자하문터널),A-03,5,164.0,100.0,70.0,58.0,79.0,192.0,543.0,764.0,744.0,820.0,807.0,732.0,709.0,741.0,770.0,793.0,839.0,858.0,811.0,671.0,553.0,537.0,464.0,289.0,37.588831,126.968548,서울시 종로구 청운동 24-6,546.1666666666666
1288,잠수교,C-12,5,170.0,108.0,68.0,49.0,51.0,160.0,365.0,539.0,574.0,606.0,632.0,623.0,612.0,635.0,648.0,675.0,686.0,711.0,639.0,547.0,468.0,488.0,496.0,294.0,37.50826,126.999744,서울시 서초구 잠원동 114,451.8333333333333
1300,잠실대교,C-18,5,776.0,518.0,367.0,304.0,378.0,770.0,1588.0,2269.0,2441.0,2458.0,2569.0,2600.0,2490.0,2471.0,2502.0,2608.0,2683.0,2753.0,2679.0,2303.0,2187.0,2150.0,1930.0,1264.0,37.523821,127.092036,서울시 송파구 신천동 245,1877.4166666666667
1312,장충단로(장충단공원),A-11,5,298.0,220.0,162.0,130.0,183.0,306.0,552.0,968.0,1154.0,1217.0,1229.0,1335.0,1340.0,1398.0,1419.0,1444.0,1397.0,1391.0,1305.0,1040.0,875.0,787.0,675.0,440.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,886.0416666666666
1324,종로(동묘앞역),A-08,5,576.0,425.0,336.0,297.0,379.0,582.0,891.0,1078.0,1188.0,1273.0,1328.0,1283.0,1315.0,1328.0,1310.0,1334.0,1342.0,1297.0,1258.0,1198.0,1124.0,1061.0,933.0,740.0,37.573262,127.017112,서울시 종로구 숭인동 273,994.8333333333334
1336,종로(종로3가역),A-15,5,401.0,284.0,217.0,173.0,204.0,373.0,679.0,973.0,1032.0,1089.0,1128.0,1155.0,1147.0,1160.0,1172.0,1187.0,1147.0,1133.0,1096.0,976.0,863.0,796.0,668.0,513.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,815.25
1348,증산로(디지털미디어시티역),D-14,5,585.0,396.0,302.0,317.0,580.0,1327.0,1739.0,1769.0,1868.0,2007.0,1865.0,1759.0,1758.0,1800.0,1758.0,1783.0,1812.0,1655.0,1466.0,1319.0,1345.0,1335.0,1224.0,848.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1359.0416666666667
1360,진흥로(구기터널),D-01,5,240.0,148.0,111.0,95.0,128.0,315.0,820.0,1060.0,1128.0,1190.0,1210.0,1160.0,1094.0,1125.0,1157.0,1213.0,1340.0,1416.0,1345.0,1108.0,893.0,838.0,728.0,425.0,37.608686,126.955198,서울시 종로구 구기동 244-7,845.2916666666666
1372,창경궁로(서울여자대학교),A-06,5,381.0,242.0,175.0,152.0,226.0,406.0,753.0,999.0,1059.0,1029.0,989.0,1021.0,1000.0,1004.0,1012.0,1018.0,1007.0,982.0,882.0,811.0,826.0,867.0,781.0,545.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,756.9583333333334
1384,천호대교,C-20,5,565.0,368.0,282.0,230.0,308.0,682.0,1346.0,1785.0,1919.0,1966.0,2034.0,2031.0,1932.0,1877.0,1920.0,1988.0,2071.0,2105.0,2024.0,1768.0,1632.0,1502.0,1375.0,843.0,37.542673,127.112883,서울시 송파구 풍납동 383,1439.7083333333333
1396,천호대로(군자교),D-05,5,623.0,449.0,350.0,298.0,360.0,704.0,1233.0,1804.0,2187.0,2193.0,2215.0,2172.0,2088.0,2183.0,2242.0,2254.0,2290.0,2323.0,2261.0,1947.0,1643.0,1548.0,1356.0,936.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1569.125
1408,천호대로(상일IC),B-09,5,472.0,306.0,229.0,209.0,344.0,833.0,1674.0,2445.0,2782.0,2653.0,2689.0,2670.0,2686.0,2795.0,2839.0,2910.0,3089.0,3305.0,3186.0,2541.0,2067.0,1806.0,1418.0,776.0,37.547459,127.175222,서울시 강동구 상일동 12-2,1946.8333333333333
1420,철산교(광명시계),B-23,5,340.0,222.0,166.0,138.0,239.0,549.0,684.0,883.0,898.0,980.0,958.0,922.0,918.0,915.0,911.0,920.0,909.0,912.0,884.0,845.0,844.0,847.0,724.0,497.0,37.474933,126.878154,서울시 금천구 가산동 614-72,712.7083333333334
1432,청담대교,C-17,5,962.0,648.0,479.0,464.0,686.0,1821.0,2802.0,2951.0,3063.0,3187.0,3256.0,3281.0,3266.0,3232.0,3233.0,3318.0,3471.0,3438.0,3135.0,2937.0,3106.0,3090.0,2840.0,1623.0,37.525513,127.064067,서울시 강남구 청담동 345,2512.0416666666665
1444,칠패로(숭례문),A-19,5,133.0,89.0,65.0,49.0,55.0,102.0,178.0,279.0,361.0,383.0,398.0,426.0,415.0,450.0,454.0,463.0,482.0,471.0,462.0,379.0,332.0,307.0,277.0,204.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,300.5833333333333
1456,테헤란로(선릉역),D-42,5,631.0,482.0,377.0,294.0,263.0,326.0,546.0,975.0,1172.0,1296.0,1385.0,1534.0,1535.0,1631.0,1582.0,1590.0,1553.0,1467.0,1117.0,1155.0,1180.0,1288.0,1226.0,772.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,1057.375
1468,통일로(고양시계),B-33,5,348.0,199.0,135.0,127.0,223.0,487.0,917.0,1250.0,1344.0,1378.0,1439.0,1423.0,1440.0,1464.0,1487.0,1489.0,1489.0,1456.0,1381.0,1241.0,1073.0,992.0,855.0,556.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,1008.0416666666666
1480,통일로(산골고개정류장),D-15,5,804.0,516.0,386.0,334.0,536.0,1124.0,1529.0,1485.0,1572.0,1739.0,1760.0,1729.0,1772.0,1782.0,1764.0,1774.0,1822.0,1803.0,1766.0,1669.0,1692.0,1686.0,1554.0,1183.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1407.5416666666667
1492,퇴계로(신당역),A-09,5,495.0,376.0,309.0,269.0,313.0,458.0,673.0,885.0,922.0,1003.0,1073.0,1111.0,1114.0,1117.0,1113.0,1098.0,1091.0,1066.0,997.0,980.0,936.0,861.0,748.0,626.0,37.565712,127.020912,서울시 중구 황학동 710,818.0833333333334
1504,퇴계로(회현역),A-12,5,276.0,211.0,166.0,140.0,171.0,371.0,640.0,786.0,900.0,943.0,960.0,983.0,946.0,952.0,948.0,917.0,901.0,871.0,821.0,673.0,626.0,641.0,578.0,384.0,37.557432,126.976486,서울시 중구 남창동 236-2,658.5416666666666
1516,평창문화로(북악터널),D-02,5,241.0,151.0,109.0,91.0,135.0,330.0,756.0,1005.0,1048.0,1140.0,1140.0,1153.0,1120.0,1159.0,1207.0,1270.0,1371.0,1389.0,1306.0,1027.0,860.0,836.0,728.0,421.0,37.611547,126.979308,서울시 종로구 평창동 2-15,833.0416666666666
1528,한강대교,C-09,5,,,,,,,,,,,,,,,,,,,,,,,,,37.51816,126.959472,서울시 용산구 이촌동 302-211,
1540,한남대교,C-13,5,1586.0,1052.0,756.0,626.0,829.0,2153.0,3596.0,4329.0,4841.0,4961.0,4922.0,5022.0,4831.0,4979.0,5045.0,5027.0,4947.0,5022.0,5013.0,4346.0,3980.0,4270.0,3937.0,2498.0,37.526946,127.01319,서울시 강남구 신사동 490,3690.3333333333335
1552,행주대교,C-01,5,408.0,284.0,211.0,233.0,383.0,995.0,2109.0,2594.0,2725.0,2830.0,3005.0,3045.0,2918.0,3021.0,3171.0,3339.0,3604.0,3798.0,3688.0,2812.0,1928.0,1604.0,1326.0,717.0,37.598121,126.809931,서울시 강서구 개화동 652,2114.5
1564,헌릉로(세곡동사거리),D-40,5,249.0,153.0,109.0,93.0,154.0,473.0,1065.0,1562.0,1671.0,1800.0,1864.0,1799.0,1712.0,1725.0,1805.0,1886.0,2068.0,2136.0,1954.0,1473.0,1164.0,1053.0,879.0,464.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1221.2916666666667
1576,화곡로(화곡로입구),B-27,5,271.0,188.0,142.0,136.0,214.0,546.0,834.0,931.0,977.0,916.0,959.0,972.0,972.0,979.0,988.0,1004.0,1034.0,1015.0,955.0,818.0,735.0,684.0,627.0,410.0,37.539227,126.823123,서울시 양천구 신월동 37-1,721.125
1588,화랑로(상월곡역),D-08,5,759.0,522.0,419.0,390.0,567.0,1111.0,1334.0,1458.0,1725.0,1733.0,1738.0,1717.0,1746.0,1735.0,1723.0,1742.0,1721.0,1750.0,1734.0,1704.0,1627.0,1618.0,1514.0,1100.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1382.7916666666667
1600,화랑로(조선왕릉),B-06,5,302.0,211.0,156.0,139.0,199.0,439.0,931.0,1316.0,1367.0,1390.0,1322.0,1296.0,1342.0,1350.0,1383.0,1412.0,1464.0,1499.0,1436.0,1217.0,1006.0,915.0,772.0,457.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,971.7083333333334
1612,화랑로(화랑대역),D-10,5,601.0,404.0,304.0,297.0,420.0,941.0,1409.0,1495.0,1581.0,1719.0,1862.0,1818.0,1804.0,1818.0,1845.0,1856.0,1846.0,1826.0,1826.0,1713.0,1596.0,1535.0,1366.0,898.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1365.8333333333333
