,구,월,시,환경지수
3792,서대문구,3,0,50.02745224814977
3793,서대문구,3,1,49.540091091528694
3794,서대문구,3,2,48.99763401676728
3795,서대문구,3,3,49.050931396422776
3796,서대문구,3,4,49.42279987567359
3797,서대문구,3,5,49.37587783416724
3798,서대문구,3,6,50.45308576688305
3799,서대문구,3,7,51.62531623337503
3800,서대문구,3,8,54.22801058437617
3801,서대문구,3,9,56.115480110535884
3802,서대문구,3,10,52.63454632627748
3803,서대문구,3,11,53.001929199938196
3804,서대문구,3,12,52.82193450285052
3805,서대문구,3,13,51.197055359226006
3806,서대문구,3,14,49.61344518067124
3807,서대문구,3,15,48.53510142760564
3808,서대문구,3,16,47.50261804352059
3809,서대문구,3,17,48.629257091674944
3810,서대문구,3,18,48.60419699633172
3811,서대문구,3,19,48.60425664600435
3812,서대문구,3,20,47.23724469722547
3813,서대문구,3,21,47.899735388236884
3814,서대문구,3,22,49.20419169301804
3815,서대문구,3,23,49.00637060802767
3816,서대문구,4,0,35.01658637621638
3817,서대문구,4,1,33.9680469739917
3818,서대문구,4,2,33.08675603621619
3819,서대문구,4,3,33.04289906982085
3820,서대문구,4,4,32.78436437354802
3821,서대문구,4,5,34.04847183822975
3822,서대문구,4,6,34.891012735935185
3823,서대문구,4,7,36.60028083933587
3824,서대문구,4,8,37.87317622954857
3825,서대문구,4,9,38.44864943287942
3826,서대문구,4,10,38.950448645153294
3827,서대문구,4,11,37.61449863164343
3828,서대문구,4,12,38.64119980942359
3829,서대문구,4,13,38.82207097609149
3830,서대문구,4,14,37.36758403892068
3831,서대문구,4,15,39.94948873930109
3832,서대문구,4,16,41.61144711323258
3833,서대문구,4,17,40.913980813343144
3834,서대문구,4,18,39.23065115886288
3835,서대문구,4,19,38.54004126247119
3836,서대문구,4,20,37.77155453076581
3837,서대문구,4,21,37.4242538123035
3838,서대문구,4,22,36.30728689775631
3839,서대문구,4,23,35.60803196133651
3840,서대문구,5,0,38.32375225507092
3841,서대문구,5,1,36.16962016118249
3842,서대문구,5,2,35.478078870626135
3843,서대문구,5,3,35.20607008834118
3844,서대문구,5,4,35.504388863114464
3845,서대문구,5,5,36.4646472806232
3846,서대문구,5,6,35.48260605766469
3847,서대문구,5,7,36.01877630695418
3848,서대문구,5,8,36.36253998478831
3849,서대문구,5,9,36.635341712708076
3850,서대문구,5,10,37.278921220849
3851,서대문구,5,11,38.78140972464663
3852,서대문구,5,12,38.79223546810953
3853,서대문구,5,13,41.4446284406285
3854,서대문구,5,14,42.061788844864175
3855,서대문구,5,15,43.23733082537299
3856,서대문구,5,16,42.46110411267048
3857,서대문구,5,17,42.50685306163636
3858,서대문구,5,18,43.03586046052267
3859,서대문구,5,19,42.85422992190158
3860,서대문구,5,20,41.85365432631621
3861,서대문구,5,21,41.610464906379754
3862,서대문구,5,22,41.94177607021992
3863,서대문구,5,23,40.18963949517552
3864,서대문구,6,0,30.84493669728223
3865,서대문구,6,1,29.812160228924803
3866,서대문구,6,2,28.880629667016876
3867,서대문구,6,3,27.33407177827158
3868,서대문구,6,4,26.517228680638006
3869,서대문구,6,5,27.012586863520905
3870,서대문구,6,6,27.58513162053528
3871,서대문구,6,7,28.476636093478497
3872,서대문구,6,8,29.572982982610757
3873,서대문구,6,9,31.208410975650047
3874,서대문구,6,10,32.784550738649486
3875,서대문구,6,11,33.723864005698125
3876,서대문구,6,12,34.97273250109949
3877,서대문구,6,13,35.99559126089938
3878,서대문구,6,14,37.18263699315882
3879,서대문구,6,15,38.54540302523698
3880,서대문구,6,16,38.71797536092933
3881,서대문구,6,17,37.297564709014615
3882,서대문구,6,18,35.559790874041546
3883,서대문구,6,19,34.28808181514684
3884,서대문구,6,20,33.47129126195851
3885,서대문구,6,21,32.544356050875635
3886,서대문구,6,22,31.951683300005683
3887,서대문구,6,23,30.835345268702444
3888,서대문구,7,0,24.253692412256196
3889,서대문구,7,1,22.582225529741823
3890,서대문구,7,2,22.27882777347541
3891,서대문구,7,3,21.493162520236563
3892,서대문구,7,4,20.562698540367776
3893,서대문구,7,5,20.73377483871802
3894,서대문구,7,6,21.087718467649097
3895,서대문구,7,7,22.48594011606089
3896,서대문구,7,8,24.078463552832826
3897,서대문구,7,9,25.066147354122084
3898,서대문구,7,10,26.8053127168203
3899,서대문구,7,11,28.818875191435804
3900,서대문구,7,12,30.628090695345882
3901,서대문구,7,13,31.405953442006304
3902,서대문구,7,14,31.77227311756825
3903,서대문구,7,15,33.367305603871365
3904,서대문구,7,16,34.31807121744678
3905,서대문구,7,17,32.11317048764726
3906,서대문구,7,18,31.025081503496562
3907,서대문구,7,19,29.70879633220856
3908,서대문구,7,20,28.02839080013963
3909,서대문구,7,21,26.846383136035232
3910,서대문구,7,22,25.861320928518793
3911,서대문구,7,23,24.905488950538015
3912,서대문구,8,0,23.395964028256625
3913,서대문구,8,1,22.36000465422953
3914,서대문구,8,2,22.018575708800373
3915,서대문구,8,3,21.635424452105987
3916,서대문구,8,4,21.42034521788342
3917,서대문구,8,5,21.519701682056724
3918,서대문구,8,6,21.865318663891365
3919,서대문구,8,7,22.20154623847755
3920,서대문구,8,8,23.06115984405458
3921,서대문구,8,9,25.284031615825853
3922,서대문구,8,10,26.38482276525054
3923,서대문구,8,11,26.604561642758757
3924,서대문구,8,12,27.720204916130832
3925,서대문구,8,13,28.086026034955562
3926,서대문구,8,14,27.510122949230116
3927,서대문구,8,15,28.36855445990147
3928,서대문구,8,16,28.207801374221045
3929,서대문구,8,17,27.884395367713832
3930,서대문구,8,18,26.45827004524596
3931,서대문구,8,19,25.655601437528578
3932,서대문구,8,20,25.6886934543433
3933,서대문구,8,21,24.146192669029425
3934,서대문구,8,22,23.846433766505132
3935,서대문구,8,23,22.867728299218044
3936,서대문구,9,0,16.96865369799692
3937,서대문구,9,1,16.770058835910955
3938,서대문구,9,2,16.15292029429696
3939,서대문구,9,3,16.379638546481768
3940,서대문구,9,4,16.567844489131474
3941,서대문구,9,5,16.977702683405823
3942,서대문구,9,6,16.92834698152733
3943,서대문구,9,7,17.544511989362096
3944,서대문구,9,8,18.453211084271334
3945,서대문구,9,9,19.231506446558218
3946,서대문구,9,10,19.905057834435535
3947,서대문구,9,11,20.50702167377011
3948,서대문구,9,12,20.749323479136248
3949,서대문구,9,13,20.773971891132774
3950,서대문구,9,14,21.790144081312683
3951,서대문구,9,15,22.66248858215772
3952,서대문구,9,16,22.017793038604466
3953,서대문구,9,17,21.470010970162168
3954,서대문구,9,18,20.56774816492765
3955,서대문구,9,19,19.924552065846818
3956,서대문구,9,20,19.509615545242845
3957,서대문구,9,21,18.910941770782408
3958,서대문구,9,22,18.34792045708449
3959,서대문구,9,23,17.64180469953775
3960,서대문구,10,0,23.487353910864325
3961,서대문구,10,1,22.854360136998793
3962,서대문구,10,2,22.748985270606976
3963,서대문구,10,3,22.76249570353093
3964,서대문구,10,4,23.085797342039122
3965,서대문구,10,5,23.138397154009972
3966,서대문구,10,6,23.34220018399316
3967,서대문구,10,7,24.234882376783016
3968,서대문구,10,8,26.06886959641893
3969,서대문구,10,9,27.677647786475596
3970,서대문구,10,10,27.97203619246995
3971,서대문구,10,11,28.19336830777509
3972,서대문구,10,12,28.002760372444282
3973,서대문구,10,13,27.791181697180804
3974,서대문구,10,14,28.06310943945447
3975,서대문구,10,15,27.492301020913867
3976,서대문구,10,16,28.232432959563113
3977,서대문구,10,17,28.29004115007376
3978,서대문구,10,18,27.983492550339793
3979,서대문구,10,19,27.725400084961308
3980,서대문구,10,20,27.059865777986914
3981,서대문구,10,21,26.264442374987198
3982,서대문구,10,22,25.578966523443437
3983,서대문구,10,23,24.62129658342707
3984,서대문구,11,0,39.30702624086042
3985,서대문구,11,1,37.93731349669909
3986,서대문구,11,2,37.470647820074845
3987,서대문구,11,3,36.90209745015694
3988,서대문구,11,4,37.155092409119014
3989,서대문구,11,5,36.78861618570364
3990,서대문구,11,6,37.792690014650226
3991,서대문구,11,7,38.95992533520147
3992,서대문구,11,8,40.10696323518218
3993,서대문구,11,9,41.432747107885476
3994,서대문구,11,10,39.9492604695917
3995,서대문구,11,11,40.51565815014791
3996,서대문구,11,12,39.92276213223105
3997,서대문구,11,13,40.78432463926907
3998,서대문구,11,14,41.26656177234993
3999,서대문구,11,15,41.61386666585599
4000,서대문구,11,16,43.07124262054611
4001,서대문구,11,17,42.84043871197609
4002,서대문구,11,18,45.63120032200598
4003,서대문구,11,19,45.56598672141275
4004,서대문구,11,20,44.26046471600007
4005,서대문구,11,21,43.75502295746893
4006,서대문구,11,22,42.22123882758506
4007,서대문구,11,23,39.522393664810224
4008,서대문구,12,0,36.49017494726137
4009,서대문구,12,1,34.9419749456455
4010,서대문구,12,2,34.271740906552616
4011,서대문구,12,3,34.34652693662062
4012,서대문구,12,4,33.775287553155174
4013,서대문구,12,5,34.74195391601049
4014,서대문구,12,6,35.37414504355294
4015,서대문구,12,7,37.798849112805236
4016,서대문구,12,8,38.00581985591756
4017,서대문구,12,9,38.97046686976967
4018,서대문구,12,10,38.062829566416475
4019,서대문구,12,11,37.12187157511428
4020,서대문구,12,12,37.75545498715962
4021,서대문구,12,13,37.89439538076521
4022,서대문구,12,14,38.446425754120995
4023,서대문구,12,15,38.44730284122173
4024,서대문구,12,16,38.1417625344224
4025,서대문구,12,17,39.36651484329095
4026,서대문구,12,18,39.36395978575118
4027,서대문구,12,19,40.11799915963506
4028,서대문구,12,20,40.85704490707486
4029,서대문구,12,21,41.05361375707555
4030,서대문구,12,22,40.372009307332824
4031,서대문구,12,23,35.97402063903797
4032,서초구,1,0,37.06350550870878
4033,서초구,1,1,35.95187970653753
4034,서초구,1,2,34.4863265651208
4035,서초구,1,3,33.83153213073008
4036,서초구,1,4,33.09503864523343
4037,서초구,1,5,33.14883696434835
4038,서초구,1,6,33.755874595802
4039,서초구,1,7,34.85376059034701
4040,서초구,1,8,36.308961426818605
4041,서초구,1,9,37.850821968191354
4042,서초구,1,10,38.32738628557736
4043,서초구,1,11,37.37475556945023
4044,서초구,1,12,37.53788365822985
4045,서초구,1,13,36.91611526062633
4046,서초구,1,14,38.258459195847784
4047,서초구,1,15,37.710843447065194
4048,서초구,1,16,37.15778153921027
4049,서초구,1,17,36.393721609911644
4050,서초구,1,18,36.453562856691015
4051,서초구,1,19,36.24515920708819
4052,서초구,1,20,36.220033634253916
4053,서초구,1,21,37.86960932298298
4054,서초구,1,22,37.6776798295785
4055,서초구,1,23,37.7929182159422
4056,서초구,2,0,46.108427045016995
4057,서초구,2,1,45.55743481137229
4058,서초구,2,2,44.193185179938745
4059,서초구,2,3,43.58105055903268
4060,서초구,2,4,43.587259621885735
4061,서초구,2,5,43.642505400332034
4062,서초구,2,6,43.39389852604558
4063,서초구,2,7,45.06786164142461
4064,서초구,2,8,45.91635005215183
4065,서초구,2,9,47.07835261152704
4066,서초구,2,10,47.50097687775873
4067,서초구,2,11,48.131654162442075
4068,서초구,2,12,48.68121951987306
4069,서초구,2,13,48.406860555850876
4070,서초구,2,14,48.37685110577971
4071,서초구,2,15,47.660982666255585
4072,서초구,2,16,47.0721256002807
4073,서초구,2,17,45.16679530242387
4074,서초구,2,18,45.360318954965315
4075,서초구,2,19,44.76447761731939
4076,서초구,2,20,46.58977677814072
4077,서초구,2,21,46.21467158851329
4078,서초구,2,22,45.140833813215465
4079,서초구,2,23,45.31278791215079
4080,서초구,3,0,52.70457808500275
4081,서초구,3,1,53.83817709999181
4082,서초구,3,2,54.1291672692019
4083,서초구,3,3,54.07136030942452
4084,서초구,3,4,53.5395988132517
4085,서초구,3,5,52.44167628053582
4086,서초구,3,6,54.528857985092024
4087,서초구,3,7,56.36622560434347
4088,서초구,3,8,58.74703869454806
4089,서초구,3,9,60.167196761576356
4090,서초구,3,10,58.94528830594639
4091,서초구,3,11,58.875582832898424
4092,서초구,3,12,56.73145742864524
4093,서초구,3,13,55.30451126025887
4094,서초구,3,14,54.25319336335635
4095,서초구,3,15,53.433378256997216
4096,서초구,3,16,52.892173905302336
4097,서초구,3,17,52.37281182031942
4098,서초구,3,18,51.06828504801293
4099,서초구,3,19,50.919401117645045
4100,서초구,3,20,52.33483989804917
4101,서초구,3,21,52.39398825768679
4102,서초구,3,22,53.624829843066955
4103,서초구,3,23,53.41485308709794
4104,서초구,4,0,37.423726488311615
4105,서초구,4,1,36.47081110083125
4106,서초구,4,2,36.41154504440142
4107,서초구,4,3,35.71605023208035
4108,서초구,4,4,35.83508297153537
4109,서초구,4,5,36.95810734183218
4110,서초구,4,6,38.5279657334871
4111,서초구,4,7,40.84127412456355
4112,서초구,4,8,42.68239351601725
4113,서초구,4,9,45.11451033941383
4114,서초구,4,10,44.46111821003265
4115,서초구,4,11,44.25356744529663
4116,서초구,4,12,42.0500592706335
4117,서초구,4,13,43.14964512714886
4118,서초구,4,14,43.78694222894569
4119,서초구,4,15,44.84627533698231
4120,서초구,4,16,45.951508043780684
4121,서초구,4,17,45.24684819500597
4122,서초구,4,18,43.6995991475973
4123,서초구,4,19,41.97894667305103
4124,서초구,4,20,39.51278060403911
4125,서초구,4,21,39.56375809473845
4126,서초구,4,22,38.94172148937423
4127,서초구,4,23,37.87146072625435
4128,서초구,5,0,41.513983799258384
4129,서초구,5,1,39.08825591499764
4130,서초구,5,2,38.3988277036815
4131,서초구,5,3,37.87511046917633
4132,서초구,5,4,38.70899069729809
4133,서초구,5,5,37.960354110774716
4134,서초구,5,6,36.79865083731246
4135,서초구,5,7,37.94490604597648
4136,서초구,5,8,38.708624711877526
4137,서초구,5,9,38.14084564517589
4138,서초구,5,10,39.75836463969493
4139,서초구,5,11,41.31587972141657
4140,서초구,5,12,42.379964342614144
4141,서초구,5,13,43.896143039946374
4142,서초구,5,14,46.62264922499791
4143,서초구,5,15,46.63474140010227
4144,서초구,5,16,46.34584049396864
4145,서초구,5,17,45.01808841374673
4146,서초구,5,18,43.73494354029806
4147,서초구,5,19,42.894786008784145
4148,서초구,5,20,43.770000958853586
4149,서초구,5,21,43.9417679670314
4150,서초구,5,22,43.07144152653659
4151,서초구,5,23,42.86516155584025
4152,서초구,6,0,35.665338350470314
4153,서초구,6,1,34.29054312916889
4154,서초구,6,2,33.635773902754856
4155,서초구,6,3,32.83951364291487
4156,서초구,6,4,31.366290777458566
4157,서초구,6,5,31.56629382829868
4158,서초구,6,6,32.09190313484669
4159,서초구,6,7,33.01629428423004
4160,서초구,6,8,34.30838707926428
4161,서초구,6,9,35.523084057759384
4162,서초구,6,10,36.120767963157455
4163,서초구,6,11,36.688597062498445
4164,서초구,6,12,37.282328477760515
4165,서초구,6,13,38.426927691479015
4166,서초구,6,14,40.41586562152623
4167,서초구,6,15,41.933218602214936
4168,서초구,6,16,42.821277618348375
4169,서초구,6,17,40.663537941774514
4170,서초구,6,18,40.09256951767642
4171,서초구,6,19,38.3260085241352
4172,서초구,6,20,37.47383767479965
4173,서초구,6,21,37.05652021382464
4174,서초구,6,22,36.58016254607394
4175,서초구,6,23,36.39382736231971
4176,서초구,7,0,29.176541985450736
4177,서초구,7,1,26.91816881478975
4178,서초구,7,2,25.55572107354666
4179,서초구,7,3,24.95986793731562
4180,서초구,7,4,24.268869960576673
4181,서초구,7,5,24.434339219654753
4182,서초구,7,6,24.324476039775476
4183,서초구,7,7,25.019694656379137
4184,서초구,7,8,26.68939588386387
4185,서초구,7,9,28.657420591882417
4186,서초구,7,10,30.605982930852967
4187,서초구,7,11,32.12925501498204
4188,서초구,7,12,32.70266652296236
4189,서초구,7,13,34.60731432557927
4190,서초구,7,14,35.63306690262149
4191,서초구,7,15,36.34625210046228
4192,서초구,7,16,36.69675407055616
4193,서초구,7,17,34.40687032710228
4194,서초구,7,18,32.929794131451445
4195,서초구,7,19,31.740871951533467
4196,서초구,7,20,31.52099725115141
4197,서초구,7,21,31.252588585614728
4198,서초구,7,22,29.84300992027463
4199,서초구,7,23,29.453571460471085
4200,서초구,8,0,25.279989883514975
4201,서초구,8,1,24.658909509591556
4202,서초구,8,2,23.793058630248627
4203,서초구,8,3,23.68741074294177
4204,서초구,8,4,23.37189825348613
4205,서초구,8,5,23.7909748124892
4206,서초구,8,6,24.187289243640386
4207,서초구,8,7,24.866991815710634
4208,서초구,8,8,25.94488445195634
4209,서초구,8,9,27.093151513267184
4210,서초구,8,10,27.865354959326954
4211,서초구,8,11,28.439924106948624
4212,서초구,8,12,28.987879392511957
4213,서초구,8,13,30.404645421822202
4214,서초구,8,14,31.27027541950423
4215,서초구,8,15,30.926365900220844
4216,서초구,8,16,30.007266334380258
4217,서초구,8,17,29.31697233700525
4218,서초구,8,18,29.337171005720858
4219,서초구,8,19,28.387794262958362
4220,서초구,8,20,27.281183612846608
4221,서초구,8,21,26.44850051195341
4222,서초구,8,22,25.904691889113426
4223,서초구,8,23,24.760103405607776
4224,서초구,9,0,18.72262649773339
4225,서초구,9,1,18.198204502371585
4226,서초구,9,2,17.761513250461697
4227,서초구,9,3,17.546655370649496
4228,서초구,9,4,17.38434276889705
4229,서초구,9,5,17.654673606055532
4230,서초구,9,6,18.331464021928973
4231,서초구,9,7,19.188168518575484
4232,서초구,9,8,20.231782737088192
4233,서초구,9,9,21.720825970699853
4234,서초구,9,10,22.07813972882723
4235,서초구,9,11,22.717484360456307
4236,서초구,9,12,22.847884446404528
4237,서초구,9,13,22.58472379909713
4238,서초구,9,14,23.166666040059564
4239,서초구,9,15,23.236182871374613
4240,서초구,9,16,23.530781365207023
4241,서초구,9,17,22.945283824281752
4242,서초구,9,18,21.69306069658203
4243,서초구,9,19,21.58147369933311
4244,서초구,9,20,21.5924771544746
4245,서초구,9,21,21.104588102667865
4246,서초구,9,22,20.626115161271578
4247,서초구,9,23,19.941504090605108
4248,서초구,10,0,27.71299273969185
4249,서초구,10,1,26.183670096828468
4250,서초구,10,2,25.05728819136506
4251,서초구,10,3,24.00482132563485
4252,서초구,10,4,23.747263237011047
4253,서초구,10,5,24.333534140373427
4254,서초구,10,6,25.01470817110563
4255,서초구,10,7,26.816585904694517
4256,서초구,10,8,28.712628171655908
4257,서초구,10,9,29.914698386394683
4258,서초구,10,10,31.070590751551293
4259,서초구,10,11,31.509916065231906
4260,서초구,10,12,31.166921921963276
4261,서초구,10,13,30.10906623920095
4262,서초구,10,14,29.930233521131427
4263,서초구,10,15,29.71349652673398
4264,서초구,10,16,29.582939974850866
4265,서초구,10,17,29.572842813022458
4266,서초구,10,18,29.09805464409574
4267,서초구,10,19,29.780121791905415
4268,서초구,10,20,29.9878324831856
4269,서초구,10,21,29.981087079611626
4270,서초구,10,22,29.15065774216432
4271,서초구,10,23,28.49033805286216
4272,서초구,11,0,40.2008977197956
4273,서초구,11,1,39.19239891232269
4274,서초구,11,2,37.927592914374024
4275,서초구,11,3,37.712907671766146
4276,서초구,11,4,36.80022291529547
4277,서초구,11,5,37.29668485547572
4278,서초구,11,6,39.566028469489055
4279,서초구,11,7,40.26342367641645
4280,서초구,11,8,42.79614372720957
4281,서초구,11,9,43.99126034859039
4282,서초구,11,10,44.07079815698845
4283,서초구,11,11,44.071847526533574
4284,서초구,11,12,42.69226732496899
4285,서초구,11,13,41.44472457396929
4286,서초구,11,14,42.711592045993875
4287,서초구,11,15,42.14814744527231
4288,서초구,11,16,42.721273523429076
4289,서초구,11,17,42.63535764016156
4290,서초구,11,18,42.2101949871819
4291,서초구,11,19,42.707960295343625
4292,서초구,11,20,43.97222553192688
4293,서초구,11,21,43.75456023633306
4294,서초구,11,22,42.444104292801555
4295,서초구,11,23,40.40058639058203
4296,서초구,12,0,35.553448748900074
4297,서초구,12,1,34.66583568414078
4298,서초구,12,2,33.72604913604864
4299,서초구,12,3,33.45056835743573
4300,서초구,12,4,32.796689481783915
4301,서초구,12,5,33.463164323539445
4302,서초구,12,6,34.28533865495096
4303,서초구,12,7,35.035848699668435
4304,서초구,12,8,37.10500678249596
4305,서초구,12,9,38.04497168679704
4306,서초구,12,10,39.949829017008206
4307,서초구,12,11,40.004802598853004
4308,서초구,12,12,41.078769139558844
4309,서초구,12,13,41.135792898909884
4310,서초구,12,14,40.49402321257664
4311,서초구,12,15,38.937832431018634
4312,서초구,12,16,37.8389890073019
4313,서초구,12,17,36.86841271854275
4314,서초구,12,18,36.79610215069009
4315,서초구,12,19,37.86194717716611
4316,서초구,12,20,38.105649665240605
4317,서초구,12,21,38.12444701828576
4318,서초구,12,22,38.924825466192
4319,서초구,12,23,37.420583914904476
4320,성동구,1,0,36.68014098944293
4321,성동구,1,1,35.11052822859065
4322,성동구,1,2,35.716008401277094
4323,성동구,1,3,34.595585181198395
4324,성동구,1,4,35.111981585268985
4325,성동구,1,5,33.923394370218325
4326,성동구,1,6,34.80981376936035
4327,성동구,1,7,34.70709602524485
4328,성동구,1,8,37.0021187458574
4329,성동구,1,9,37.918954364594704
4330,성동구,1,10,39.28223479594418
4331,성동구,1,11,38.0972718251956
4332,성동구,1,12,38.766276361843424
4333,성동구,1,13,38.00828574971751
4334,성동구,1,14,38.874144834430496
4335,성동구,1,15,37.8622878607739
4336,성동구,1,16,37.6924970021451
4337,성동구,1,17,37.15922832023451
4338,성동구,1,18,37.6184178480911
4339,성동구,1,19,36.58681842421358
4340,성동구,1,20,37.25583200073122
4341,성동구,1,21,37.3372328962064
4342,성동구,1,22,37.90076554086459
4343,성동구,1,23,37.12998088882881
4344,성동구,2,0,45.281064886970675
4345,성동구,2,1,44.07649016827045
4346,성동구,2,2,44.40982733147335
4347,성동구,2,3,42.81044782085569
4348,성동구,2,4,43.12902992989014
4349,성동구,2,5,41.430206669036934
4350,성동구,2,6,42.36001293650092
4351,성동구,2,7,41.12841309674319
4352,성동구,2,8,42.73459731372772
4353,성동구,2,9,43.61249667098808
4354,성동구,2,10,45.589347237751795
4355,성동구,2,11,46.65793725726011
4356,성동구,2,12,47.69915741608954
4357,성동구,2,13,45.21183155695731
4358,성동구,2,14,44.68871900202166
4359,성동구,2,15,45.05961638845777
4360,성동구,2,16,45.9113866675809
4361,성동구,2,17,44.54924755786169
4362,성동구,2,18,45.35924298518905
4363,성동구,2,19,44.94717448274795
4364,성동구,2,20,45.79914317298599
4365,성동구,2,21,44.93056921430254
4366,성동구,2,22,45.79519143989922
4367,성동구,2,23,44.40362137210727
4368,성동구,3,0,52.011919916999624
4369,성동구,3,1,49.06503347963239
4370,성동구,3,2,51.83949282460252
4371,성동구,3,3,51.75578834218091
4372,성동구,3,4,53.06289924101961
4373,성동구,3,5,51.04750495210017
4374,성동구,3,6,52.21753671715602
4375,성동구,3,7,52.029131600466634
4376,성동구,3,8,55.46987416273909
4377,성동구,3,9,57.44199674229309
4378,성동구,3,10,59.275700611404616
4379,성동구,3,11,58.74998969457783
4380,성동구,3,12,58.695909303073435
4381,성동구,3,13,54.97770777143443
4382,성동구,3,14,53.179818398563135
4383,성동구,3,15,51.75921181897703
4384,성동구,3,16,52.3595416799272
4385,성동구,3,17,51.16835459933091
4386,성동구,3,18,52.61439691830627
4387,성동구,3,19,49.92390597121413
4388,성동구,3,20,51.749500766604385
4389,성동구,3,21,51.57975191235952
4390,성동구,3,22,52.84230296095924
4391,성동구,3,23,52.66263040249793
4392,성동구,4,0,37.690861402247045
4393,성동구,4,1,35.39464367431082
4394,성동구,4,2,35.19895461775835
4395,성동구,4,3,34.3338230839357
4396,성동구,4,4,34.88586681099831
4397,성동구,4,5,34.99862854945587
4398,성동구,4,6,35.94124969572729
4399,성동구,4,7,37.31192565727128
4400,성동구,4,8,39.03692279140789
4401,성동구,4,9,40.20864360068893
4402,성동구,4,10,43.053625132754235
4403,성동구,4,11,42.9568177854123
4404,성동구,4,12,42.78095185506458
4405,성동구,4,13,42.0022336072391
4406,성동구,4,14,42.45022514002544
4407,성동구,4,15,42.516538154293315
4408,성동구,4,16,43.300093972950734
4409,성동구,4,17,41.37446739690734
4410,성동구,4,18,41.834555129075085
4411,성동구,4,19,40.72643423334891
4412,성동구,4,20,40.24414080799861
4413,성동구,4,21,39.254580888130725
4414,성동구,4,22,39.17219097732797
4415,성동구,4,23,38.75098139321443
4416,성동구,5,0,40.678843892211646
4417,성동구,5,1,38.24923496289324
4418,성동구,5,2,37.55911002685084
4419,성동구,5,3,36.217666387616276
4420,성동구,5,4,36.66763559470906
4421,성동구,5,5,36.430049242356986
4422,성동구,5,6,36.87227023271193
4423,성동구,5,7,36.15861183272362
4424,성동구,5,8,36.77964458422453
4425,성동구,5,9,37.6203277596197
4426,성동구,5,10,38.80471870999435
4427,성동구,5,11,39.247348681480126
4428,성동구,5,12,40.71504693041863
4429,성동구,5,13,42.20482037256807
4430,성동구,5,14,43.57986540689696
4431,성동구,5,15,45.04396461642239
4432,성동구,5,16,46.404272922541956
4433,성동구,5,17,44.94142859634325
4434,성동구,5,18,43.99246852189295
4435,성동구,5,19,43.959690288754096
4436,성동구,5,20,43.641843077067406
4437,성동구,5,21,43.37762378951813
4438,성동구,5,22,43.498177477072296
4439,성동구,5,23,41.835180049375985
4440,성동구,6,0,34.819638718938144
4441,성동구,6,1,33.609901577551305
4442,성동구,6,2,32.99127064002175
4443,성동구,6,3,31.887705578617325
4444,성동구,6,4,31.831379059701987
4445,성동구,6,5,30.859613796188285
4446,성동구,6,6,31.291787986083644
4447,성동구,6,7,31.793533929547802
4448,성동구,6,8,33.15233998755024
4449,성동구,6,9,35.386533751030505
4450,성동구,6,10,36.91526895817323
4451,성동구,6,11,38.21627705726724
4452,성동구,6,12,39.17936861928833
4453,성동구,6,13,40.74280718361665
4454,성동구,6,14,42.37266018115167
4455,성동구,6,15,43.652187605904274
4456,성동구,6,16,45.293272507780415
4457,성동구,6,17,44.26567790468
4458,성동구,6,18,42.70303855368914
4459,성동구,6,19,40.89622141455634
4460,성동구,6,20,39.923968580605205
4461,성동구,6,21,37.93243888236429
4462,성동구,6,22,37.26285010795608
4463,성동구,6,23,36.26092443915816
4464,성동구,7,0,30.305288907587876
4465,성동구,7,1,29.03336276167522
4466,성동구,7,2,28.411945576263154
4467,성동구,7,3,27.326950438860887
4468,성동구,7,4,26.639308971493655
4469,성동구,7,5,26.322072020555517
4470,성동구,7,6,26.488728238587584
4471,성동구,7,7,26.58487263686891
4472,성동구,7,8,28.463682679105904
4473,성동구,7,9,30.27557348056138
4474,성동구,7,10,32.5212944381723
4475,성동구,7,11,34.42062701933963
4476,성동구,7,12,35.38531701848585
4477,성동구,7,13,37.01445110409204
4478,성동구,7,14,38.39670634229645
4479,성동구,7,15,39.32161166378402
4480,성동구,7,16,39.751321870607114
4481,성동구,7,17,39.67021055926744
4482,성동구,7,18,38.49656529124895
4483,성동구,7,19,35.791348669215
4484,성동구,7,20,33.93688262891853
4485,성동구,7,21,33.556160724018454
4486,성동구,7,22,32.86039410121664
4487,성동구,7,23,31.136941468972598
4488,성동구,8,0,26.838624120742523
4489,성동구,8,1,26.339209153109074
4490,성동구,8,2,26.10529752940763
4491,성동구,8,3,25.65615298040984
4492,성동구,8,4,25.03916753794455
4493,성동구,8,5,24.70821303303822
4494,성동구,8,6,24.908343964522206
4495,성동구,8,7,25.65499713837172
4496,성동구,8,8,26.821830563380797
4497,성동구,8,9,28.283459248285364
4498,성동구,8,10,30.010974380295682
4499,성동구,8,11,31.184478690268403
4500,성동구,8,12,31.98477529409832
4501,성동구,8,13,32.76789173684575
4502,성동구,8,14,33.13497302560307
4503,성동구,8,15,33.21573736904452
4504,성동구,8,16,32.702981070180165
4505,성동구,8,17,33.005423330930434
4506,성동구,8,18,32.80264764626738
4507,성동구,8,19,31.13703991945799
4508,성동구,8,20,29.55299657299203
4509,성동구,8,21,28.599337924161816
4510,성동구,8,22,28.186436653715194
4511,성동구,8,23,27.174712274329107
4512,성동구,9,0,20.653859529497815
4513,성동구,9,1,19.931135053198943
4514,성동구,9,2,19.797422935870753
