,구,오염물질,월,평균값
948,서대문구,NO2,01,0.026794037940379406
949,서대문구,NO2,02,0.0261062874251497
950,서대문구,NO2,03,0.025397574123989217
951,서대문구,NO2,04,0.016522284122562673
952,서대문구,NO2,05,0.014130904183535763
953,서대문구,NO2,06,0.013304469273743017
954,서대문구,NO2,07,0.01102032520325203
955,서대문구,NO2,08,0.009211459754433833
956,서대문구,NO2,09,0.007644257703081233
957,서대문구,NO2,10,0.014015068493150686
958,서대문구,NO2,11,0.02287517531556802
959,서대문구,NO2,12,0.025772913816689468
960,서대문구,O3,01,0.01692140921409214
961,서대문구,O3,02,0.023347305389221557
962,서대문구,O3,03,0.027536388140161724
963,서대문구,O3,04,0.04022408963585434
964,서대문구,O3,05,0.038860998650472336
965,서대문구,O3,06,0.04392167832167832
966,서대문구,O3,07,0.038733062330623305
967,서대문구,O3,08,0.03242428376534789
968,서대문구,O3,09,0.0315140056022409
969,서대문구,O3,10,0.02375034293552812
970,서대문구,O3,11,0.018258064516129033
971,서대문구,O3,12,0.013633378932968536
972,서대문구,PM10,01,0.032041139240506326
973,서대문구,PM10,02,0.04196214511041009
974,서대문구,PM10,03,0.06554490106544901
975,서대문구,PM10,04,0.03786417910447761
976,서대문구,PM10,05,0.05953218210361068
977,서대문구,PM10,06,0.02844331395348837
978,서대문구,PM10,07,0.017343843843843843
979,서대문구,PM10,08,0.020203626220362623
980,서대문구,PM10,09,0.010920118343195267
981,서대문구,PM10,10,0.024439499304589708
982,서대문구,PM10,11,0.04280281690140845
983,서대문구,PM10,12,0.036212976022567
984,서대문구,PM2.5,01,0.02059618008185539
985,서대문구,PM2.5,02,0.03012293853073463
986,서대문구,PM2.5,03,0.03499018232819075
987,서대문구,PM2.5,04,0.019801675977653633
988,서대문구,PM2.5,05,0.02369688768606225
989,서대문구,PM2.5,06,0.015811614730878186
990,서대문구,PM2.5,07,0.013542119565217392
991,서대문구,PM2.5,08,0.010978052126200274
992,서대문구,PM2.5,09,0.006137339055793991
993,서대문구,PM2.5,10,0.011093150684931509
994,서대문구,PM2.5,11,0.028322535211267607
995,서대문구,PM2.5,12,0.024395774647887326
996,서대문구,SO2,01,0.005501355013550135
997,서대문구,SO2,02,0.005411144578313253
998,서대문구,SO2,03,0.004925876010781672
999,서대문구,SO2,04,0.0043844011142061285
1000,서대문구,SO2,05,0.00392442645074224
1001,서대문구,SO2,06,0.0037513966480446927
1002,서대문구,SO2,07,0.003533875338753388
1003,서대문구,SO2,08,0.003281036834924966
1004,서대문구,SO2,09,0.0027212885154061627
1005,서대문구,SO2,10,0.0031794520547945206
1006,서대문구,SO2,11,0.004720963172804533
1007,서대문구,SO2,12,0.003768049155145929
1008,서초구,CO,01,0.441644204851752
1009,서초구,CO,02,0.4347761194029851
1010,서초구,CO,03,0.44702702702702707
1011,서초구,CO,04,0.3308228730822873
1012,서초구,CO,05,0.3574898785425101
1013,서초구,CO,06,0.4148459383753501
1014,서초구,CO,07,0.45209176788124156
1015,서초구,CO,08,0.42435723951285526
1016,서초구,CO,09,0.36401673640167365
1017,서초구,CO,10,0.43369272237196765
1018,서초구,CO,11,0.45654596100278555
1019,서초구,CO,12,0.505
1020,서초구,NO2,01,0.03277792915531335
1021,서초구,NO2,02,0.030667164179104478
1022,서초구,NO2,03,0.03298156028368794
1023,서초구,NO2,04,0.023616863905325445
1024,서초구,NO2,05,0.021727963525835867
1025,서초구,NO2,06,0.023188427299703263
1026,서초구,NO2,07,0.019970310391363023
1027,서초구,NO2,08,0.017671195652173913
1028,서초구,NO2,09,0.015430962343096235
1029,서초구,NO2,10,0.024227752639517344
1030,서초구,NO2,11,0.03151654676258993
1031,서초구,NO2,12,0.031106756756756754
1032,서초구,O3,01,0.015002702702702703
1033,서초구,O3,02,0.022665671641791046
1034,서초구,O3,03,0.02463648648648649
1035,서초구,O3,04,0.03717762237762238
1036,서초구,O3,05,0.03515519568151147
1037,서초구,O3,06,0.03951680672268908
1038,서초구,O3,07,0.03708906882591093
1039,서초구,O3,08,0.03412584573748308
1040,서초구,O3,09,0.03096234309623431
1041,서초구,O3,10,0.022684636118598382
1042,서초구,O3,11,0.018787709497206703
1043,서초구,O3,12,0.015452702702702704
1044,서초구,PM10,01,0.039950071326676176
1045,서초구,PM10,02,0.052250000000000005
1046,서초구,PM10,03,0.07461357340720222
1047,서초구,PM10,04,0.04998314606741573
1048,서초구,PM10,05,0.06898907103825136
1049,서초구,PM10,06,0.03666900420757363
1050,서초구,PM10,07,0.024036535859269285
1051,서초구,PM10,08,0.01886084583901774
1052,서초구,PM10,09,0.011980446927374301
1053,서초구,PM10,10,0.02439047619047619
1054,서초구,PM10,11,0.043606276747503565
1055,서초구,PM10,12,0.036107776261937244
1056,서초구,PM2.5,01,0.020371148459383752
1057,서초구,PM2.5,02,0.030794520547945205
1058,서초구,PM2.5,03,0.03824184782608696
1059,서초구,PM2.5,04,0.020820224719101124
1060,서초구,PM2.5,05,0.021527740189445196
1061,서초구,PM2.5,06,0.016717329545454546
1062,서초구,PM2.5,07,0.01121951219512195
1063,서초구,PM2.5,08,0.01056987788331072
1064,서초구,PM2.5,09,0.005075208913649025
1065,서초구,PM2.5,10,0.012492537313432837
1066,서초구,PM2.5,11,0.02894803370786517
1067,서초구,PM2.5,12,0.02331621621621622
1068,서초구,SO2,01,0.003609164420485175
1069,서초구,SO2,02,0.0035716417910447765
1070,서초구,SO2,03,0.0032283783783783786
1071,서초구,SO2,04,0.003853146853146853
1072,서초구,SO2,05,0.003503373819163293
1073,서초구,SO2,06,0.003551336146272855
1074,서초구,SO2,07,0.003452445652173913
1075,서초구,SO2,08,0.0029472259810554803
1076,서초구,SO2,09,0.002463687150837989
1077,서초구,SO2,10,0.002791105121293801
1078,서초구,SO2,11,0.002946927374301676
1079,서초구,SO2,12,0.0032864864864864864
1080,성동구,CO,01,0.594708276797829
1081,성동구,CO,02,0.5666167664670658
1082,성동구,CO,03,0.5503382949932341
1083,성동구,CO,04,0.38483960948396095
1084,성동구,CO,05,0.389054054054054
1085,성동구,CO,06,0.4138461538461538
1086,성동구,CO,07,0.3462787550744249
1087,성동구,CO,08,0.3591093117408907
1088,성동구,CO,09,0.3153846153846154
1089,성동구,CO,10,0.3908108108108108
1090,성동구,CO,11,0.5338461538461539
1091,성동구,CO,12,0.5388586956521739
1092,성동구,NO2,01,0.03309485094850948
1093,성동구,NO2,02,0.033145209580838324
1094,성동구,NO2,03,0.03808130081300813
1095,성동구,NO2,04,0.026635983263598326
1096,성동구,NO2,05,0.022968918918918918
1097,성동구,NO2,06,0.020643356643356644
1098,성동구,NO2,07,0.020408660351826795
1099,성동구,NO2,08,0.017781376518218622
1100,성동구,NO2,09,0.016465734265734264
1101,성동구,NO2,10,0.02819324324324324
1102,성동구,NO2,11,0.03537202797202797
1103,성동구,NO2,12,0.033290760869565214
1104,성동구,O3,01,0.017244444444444444
1105,성동구,O3,02,0.02420658682634731
1106,성동구,O3,03,0.028009472259810556
1107,성동구,O3,04,0.043324965132496514
1108,성동구,O3,05,0.04271756756756757
1109,성동구,O3,06,0.04336643356643357
1110,성동구,O3,07,0.039446549391069015
1111,성동구,O3,08,0.03495411605937922
1112,성동구,O3,09,0.03421818181818182
1113,성동구,O3,10,0.02292151556156969
1114,성동구,O3,11,0.0172965034965035
1115,성동구,O3,12,0.013033967391304347
1116,성동구,PM10,01,0.03423744911804613
1117,성동구,PM10,02,0.045333832335329345
1118,성동구,PM10,03,0.0681864406779661
1119,성동구,PM10,04,0.03908379888268157
1120,성동구,PM10,05,0.059140161725067385
1121,성동구,PM10,06,0.03141316526610644
1122,성동구,PM10,07,0.023429740791268756
1123,성동구,PM10,08,0.02111788617886179
1124,성동구,PM10,09,0.015244755244755246
1125,성동구,PM10,10,0.02823109243697479
1126,성동구,PM10,11,0.04699163179916318
1127,성동구,PM10,12,0.040164625850340134
1128,성동구,PM2.5,01,0.020523035230352305
1129,성동구,PM2.5,02,0.027708520179372195
1130,성동구,PM2.5,03,0.03408988764044944
1131,성동구,PM2.5,04,0.019625570776255707
1132,성동구,PM2.5,05,0.01867654986522911
1133,성동구,PM2.5,06,0.020812587412587413
1134,성동구,PM2.5,07,0.016953929539295393
1135,성동구,PM2.5,08,0.013476319350473612
1136,성동구,PM2.5,09,0.006154277699859747
1137,성동구,PM2.5,10,0.011155027932960894
1138,성동구,PM2.5,11,0.022181311018131103
1139,성동구,PM2.5,12,0.018221768707482995
1140,성동구,SO2,01,0.0034159891598915986
1141,성동구,SO2,02,0.0031706586826347302
1142,성동구,SO2,03,0.002943012211668928
1143,성동구,SO2,04,0.0030585774058577405
1144,성동구,SO2,05,0.0028581081081081082
1145,성동구,SO2,06,0.0031454545454545455
1146,성동구,SO2,07,0.0028768606224627872
1147,성동구,SO2,08,0.0032753036437246966
1148,성동구,SO2,09,0.0030797202797202797
1149,성동구,SO2,10,0.003464864864864865
1150,성동구,SO2,11,0.003697183098591549
1151,성동구,SO2,12,0.003152173913043478
1152,성북구,CO,01,0.6875
1153,성북구,CO,02,0.5869760479041917
1154,성북구,CO,03,0.6734567901234568
1155,성북구,CO,04,0.48014354066985643
1156,성북구,CO,05,0.4288184438040346
1157,성북구,CO,06,0.5614457831325301
1158,성북구,CO,07,0.4673469387755102
1159,성북구,CO,08,0.48034482758620695
1160,성북구,CO,09,0.4393258426966292
1161,성북구,CO,10,0.47978560490045946
1162,성북구,CO,11,0.625
1163,성북구,CO,12,0.6198648648648648
1164,성북구,NO2,01,0.032406756756756756
1165,성북구,NO2,02,0.03195808383233533
1166,성북구,NO2,03,0.03322837837837837
1167,성북구,NO2,04,0.025474198047419804
1168,성북구,NO2,05,0.020739541160593792
1169,성북구,NO2,06,0.01941759776536313
1170,성북구,NO2,07,0.017639676113360325
1171,성북구,NO2,08,0.015912162162162163
1172,성북구,NO2,09,0.016679530201342285
1173,성북구,NO2,10,0.025292847503373822
1174,성북구,NO2,11,0.03390502793296089
1175,성북구,NO2,12,0.033717567567567566
1176,성북구,O3,01,0.012974324324324325
1177,성북구,O3,02,0.018580838323353294
1178,성북구,O3,03,0.02132702702702703
1179,성북구,O3,04,0.03303207810320781
1180,성북구,O3,05,0.03608906882591093
1181,성북구,O3,06,0.0426951048951049
1182,성북구,O3,07,0.03867341430499325
1183,성북구,O3,08,0.03337972972972973
1184,성북구,O3,09,0.029666666666666668
1185,성북구,O3,10,0.021176788124156545
1186,성북구,O3,11,0.01795530726256983
1187,성북구,O3,12,0.013947297297297297
1188,성북구,PM10,01,0.03655857142857143
1189,성북구,PM10,02,0.048766917293233084
1190,성북구,PM10,03,0.06697953615279673
1191,성북구,PM10,04,0.045307801418439715
1192,성북구,PM10,05,0.06382417582417582
1193,성북구,PM10,06,0.034401398601398604
1194,성북구,PM10,07,0.023853625170998635
1195,성북구,PM10,08,0.020127891156462584
1196,성북구,PM10,09,0.01343298969072165
1197,성북구,PM10,10,0.026271989174560216
1198,성북구,PM10,11,0.0488932178932179
1199,성북구,PM10,12,0.036327469553450606
1200,성북구,PM2.5,01,0.019115961800818555
1201,성북구,PM2.5,02,0.02616119402985075
1202,성북구,PM2.5,03,0.028512228260869566
1203,성북구,PM2.5,04,0.01679050279329609
1204,성북구,PM2.5,05,0.021056010928961748
1205,성북구,PM2.5,06,0.016324858757062147
1206,성북구,PM2.5,07,0.012031900138696256
1207,성북구,PM2.5,08,0.010402439024390244
1208,성북구,PM2.5,09,0.00560522496371553
1209,성북구,PM2.5,10,0.011973009446693657
1210,성북구,PM2.5,11,0.024368495077355837
1211,성북구,PM2.5,12,0.020524966261808365
1212,성북구,SO2,01,0.0035635135135135133
1213,성북구,SO2,02,0.003410179640718563
1214,성북구,SO2,03,0.003031081081081081
1215,성북구,SO2,04,0.00303068340306834
1216,성북구,SO2,05,0.002825910931174089
1217,성북구,SO2,06,0.0025782122905027936
1218,성북구,SO2,07,0.0024237516869095818
1219,성북구,SO2,08,0.003008108108108108
1220,성북구,SO2,09,0.002468181818181818
1221,성북구,SO2,10,0.003095816464237517
1222,성북구,SO2,11,0.0034148044692737427
1223,성북구,SO2,12,0.003009459459459459
1224,송파구,CO,01,0.6145945945945946
1225,송파구,CO,02,0.5862686567164179
1226,송파구,CO,03,0.5684210526315789
1227,송파구,CO,04,0.44539106145251395
1228,송파구,CO,05,0.42743243243243245
1229,송파구,CO,06,0.4467132867132867
1230,송파구,CO,07,0.36084010840108405
1231,송파구,CO,08,0.392972972972973
1232,송파구,CO,09,0.38449720670391063
1233,송파구,CO,10,0.47588555858310627
1234,송파구,CO,11,0.5906424581005586
1235,송파구,CO,12,0.6143437077131259
1236,송파구,NO2,01,0.03459594594594594
1237,송파구,NO2,02,0.0339044776119403
1238,송파구,NO2,03,0.03624831309041835
1239,송파구,NO2,04,0.026673184357541898
1240,송파구,NO2,05,0.022079729729729727
1241,송파구,NO2,06,0.02179971988795518
1242,송파구,NO2,07,0.018242547425474254
1243,송파구,NO2,08,0.01706891891891892
1244,송파구,NO2,09,0.016523743016759775
1245,송파구,NO2,10,0.02673877551020408
1246,송파구,NO2,11,0.035189944134078215
1247,송파구,NO2,12,0.034227334235453315
1248,송파구,O3,01,0.014751014884979702
1249,송파구,O3,02,0.022722388059701493
1250,송파구,O3,03,0.026692307692307692
1251,송파구,O3,04,0.040456703910614525
1252,송파구,O3,05,0.0360054054054054
1253,송파구,O3,06,0.042146853146853146
1254,송파구,O3,07,0.03866395663956639
1255,송파구,O3,08,0.03438024357239513
1256,송파구,O3,09,0.030675977653631285
1257,송파구,O3,10,0.02153605442176871
1258,송파구,O3,11,0.015512569832402234
1259,송파구,O3,12,0.012075778078484438
1260,송파구,PM10,01,0.03321359223300971
1261,송파구,PM10,02,0.04358920539730135
1262,송파구,PM10,03,0.06260161507402422
1263,송파구,PM10,04,0.04128811188811189
1264,송파구,PM10,05,0.05973605442176871
1265,송파구,PM10,06,0.03287132867132867
1266,송파구,PM10,07,0.025154371584699454
1267,송파구,PM10,08,0.023110204081632654
1268,송파구,PM10,09,0.015780281690140847
1269,송파구,PM10,10,0.028812233285917494
1270,송파구,PM10,11,0.04448876404494382
1271,송파구,PM10,12,0.03758653846153846
1272,송파구,PM2.5,01,0.019111261872455904
1273,송파구,PM2.5,02,0.02588770864946889
1274,송파구,PM2.5,03,0.028754032258064516
1275,송파구,PM2.5,04,0.018194950911640955
1276,송파구,PM2.5,05,0.020077131258457375
1277,송파구,PM2.5,06,0.020197755960729313
1278,송파구,PM2.5,07,0.015472067039106146
1279,송파구,PM2.5,08,0.013177989130434782
1280,송파구,PM2.5,09,0.007387640449438202
1281,송파구,PM2.5,10,0.014363766048502142
1282,송파구,PM2.5,11,0.025060393258426968
1283,송파구,PM2.5,12,0.02152544704264099
1284,송파구,SO2,01,0.0037396280400572245
1285,송파구,SO2,02,0.0036752827140549274
1286,송파구,SO2,03,0.003500674763832658
1287,송파구,SO2,04,0.0030184135977337112
1288,송파구,SO2,05,0.002639189189189189
1289,송파구,SO2,06,0.002840559440559441
1290,송파구,SO2,07,0.0027100271002710027
1291,송파구,SO2,08,0.002417567567567568
1292,송파구,SO2,09,0.0022737430167597767
1293,송파구,SO2,10,0.0028612244897959186
1294,송파구,SO2,11,0.0033770949720670395
1295,송파구,SO2,12,0.0035372124492557507
1296,양천구,CO,01,0.6294594594594595
1297,양천구,CO,02,0.5980538922155688
1298,양천구,CO,03,0.572972972972973
1299,양천구,CO,04,0.42220670391061454
1300,양천구,CO,05,0.4113513513513513
1301,양천구,CO,06,0.42611731843575423
1302,양천구,CO,07,0.3509485094850949
1303,양천구,CO,08,0.38138222849083214
1304,양천구,CO,09,0.3713286713286713
1305,양천구,CO,10,0.4540540540540541
1306,양천구,CO,11,0.6022408963585434
1307,양천구,CO,12,0.6427604871447903
1308,양천구,NO2,01,0.03504189189189189
1309,양천구,NO2,02,0.03290868263473054
1310,양천구,NO2,03,0.035094594594594596
1311,양천구,NO2,04,0.02377513966480447
1312,양천구,NO2,05,0.019895945945945948
1313,양천구,NO2,06,0.019004189944134078
1314,양천구,NO2,07,0.01570460704607046
1315,양천구,NO2,08,0.0156262341325811
1316,양천구,NO2,09,0.015886713286713285
1317,양천구,NO2,10,0.025635135135135132
1318,양천구,NO2,11,0.03449159663865546
1319,양천구,NO2,12,0.033391069012178615
1320,양천구,O3,01,0.013214864864864865
1321,양천구,O3,02,0.020167664670658683
1322,양천구,O3,03,0.023835135135135136
1323,양천구,O3,04,0.03621927374301676
1324,양천구,O3,05,0.03519864864864865
1325,양천구,O3,06,0.03931284916201117
1326,양천구,O3,07,0.03955826558265583
1327,양천구,O3,08,0.03413258110014104
1328,양천구,O3,09,0.031654545454545456
1329,양천구,O3,10,0.022075675675675675
1330,양천구,O3,11,0.017452380952380952
1331,양천구,O3,12,0.01174830852503383
1332,양천구,PM10,01,0.041255405405405406
1333,양천구,PM10,02,0.05341229385307346
1334,양천구,PM10,03,0.07327777777777778
1335,양천구,PM10,04,0.04375393419170243
1336,양천구,PM10,05,0.06116076294277929
1337,양천구,PM10,06,0.03386470588235294
1338,양천구,PM10,07,0.025780172413793104
1339,양천구,PM10,08,0.022579689703808182
1340,양천구,PM10,09,0.016485915492957748
1341,양천구,PM10,10,0.029520974289580514
1342,양천구,PM10,11,0.04665168539325843
1343,양천구,PM10,12,0.04055509641873278
1344,양천구,PM2.5,01,0.02257027027027027
1345,양천구,PM2.5,02,0.03200749625187407
1346,양천구,PM2.5,03,0.03470416666666667
1347,양천구,PM2.5,04,0.018083798882681565
1348,양천구,PM2.5,05,0.019468200270635994
1349,양천구,PM2.5,06,0.019638148667601683
1350,양천구,PM2.5,07,0.016387533875338756
1351,양천구,PM2.5,08,0.01290395480225989
1352,양천구,PM2.5,09,0.008260504201680672
1353,양천구,PM2.5,10,0.01597683923705722
1354,양천구,PM2.5,11,0.02886938202247191
1355,양천구,PM2.5,12,0.026372282608695653
1356,양천구,SO2,01,0.003608108108108108
1357,양천구,SO2,02,0.0035853293413173654
1358,양천구,SO2,03,0.003436486486486487
1359,양천구,SO2,04,0.0031676136363636364
1360,양천구,SO2,05,0.003033783783783784
1361,양천구,SO2,06,0.0034363636363636363
1362,양천구,SO2,07,0.0032560975609756096
1363,양천구,SO2,08,0.0031833568406205927
1364,양천구,SO2,09,0.003537062937062937
1365,양천구,SO2,10,0.004118918918918919
1366,양천구,SO2,11,0.003342696629213483
1367,양천구,SO2,12,0.002637347767253045
1368,영등포구,CO,01,0.6706756756756757
1369,영등포구,CO,02,0.6263473053892216
1370,영등포구,CO,03,0.6335588633288227
1371,영등포구,CO,04,0.4891061452513966
1372,영등포구,CO,05,0.48416779431664414
1373,영등포구,CO,06,0.5122019635343619
1374,영등포구,CO,07,0.44829931972789117
1375,영등포구,CO,08,0.4330623306233063
1376,영등포구,CO,09,0.3547486033519553
1377,영등포구,CO,10,0.4152588555858311
1378,영등포구,CO,11,0.5015988372093023
1379,영등포구,CO,12,0.6141112618724559
1380,영등포구,NO2,01,0.033113513513513514
1381,영등포구,NO2,02,0.03100449101796407
1382,영등포구,NO2,03,0.03608389715832206
1383,영등포구,NO2,04,0.0258463687150838
1384,영등포구,NO2,05,0.02251150202976996
1385,영등포구,NO2,06,0.023259103641456582
1386,영등포구,NO2,07,0.02020135135135135
1387,영등포구,NO2,08,0.017979729729729728
1388,영등포구,NO2,09,0.017013966480446927
1389,영등포구,NO2,10,0.02605313351498638
1390,영등포구,NO2,11,0.03543313953488372
1391,영등포구,NO2,12,0.03319810040705563
1392,영등포구,O3,01,0.01278095238095238
1393,영등포구,O3,02,0.019929640718562874
1394,영등포구,O3,03,0.02208288043478261
1395,영등포구,O3,04,0.03387709497206704
1396,영등포구,O3,05,0.033385656292286875
1397,영등포구,O3,06,0.03944851904090268
1398,영등포구,O3,07,0.04020619946091644
1399,영등포구,O3,08,0.03478378378378378
1400,영등포구,O3,09,0.029307262569832404
1401,영등포구,O3,10,0.02038692098092643
1402,영등포구,O3,11,0.016305232558139534
1403,영등포구,O3,12,0.01217774762550882
1404,영등포구,PM10,01,0.035314363143631435
1405,영등포구,PM10,02,0.04553223388305847
1406,영등포구,PM10,03,0.06592198581560284
1407,영등포구,PM10,04,0.03861818181818182
1408,영등포구,PM10,05,0.05716574585635359
1409,영등포구,PM10,06,0.032708039492242595
1410,영등포구,PM10,07,0.025158536585365855
1411,영등포구,PM10,08,0.022489795918367347
1412,영등포구,PM10,09,0.016055476529160742
1413,영등포구,PM10,10,0.027528688524590162
1414,영등포구,PM10,11,0.046046579330422124
1415,영등포구,PM10,12,0.03805020352781547
1416,영등포구,PM2.5,01,0.020686486486486487
1417,영등포구,PM2.5,02,0.029406296851574212
1418,영등포구,PM2.5,03,0.034012162162162164
1419,영등포구,PM2.5,04,0.017701117318435752
1420,영등포구,PM2.5,05,0.018555405405405404
1421,영등포구,PM2.5,06,0.021664788732394365
1422,영등포구,PM2.5,07,0.017279729729729732
1423,영등포구,PM2.5,08,0.014747282608695653
1424,영등포구,PM2.5,09,0.009021337126600285
1425,영등포구,PM2.5,10,0.01492054794520548
1426,영등포구,PM2.5,11,0.027034883720930235
1427,영등포구,PM2.5,12,0.023644504748982362
1428,영등포구,SO2,01,0.003375675675675676
1429,영등포구,SO2,02,0.0032335329341317367
1430,영등포구,SO2,03,0.0030554803788903923
1431,영등포구,SO2,04,0.002881690140845071
1432,영등포구,SO2,05,0.0023937753721244926
1433,영등포구,SO2,06,0.0029593837535014005
1434,영등포구,SO2,07,0.002781081081081081
1435,영등포구,SO2,08,0.002439189189189189
1436,영등포구,SO2,09,0.0022639664804469275
1437,영등포구,SO2,10,0.002756130790190736
1438,영등포구,SO2,11,0.003594476744186046
1439,영등포구,SO2,12,0.0033948439620081414
1440,용산구,CO,01,0.5204330175913396
1441,용산구,CO,02,0.5076347305389222
1442,용산구,CO,03,0.5062078272604589
1443,용산구,CO,04,0.3881284916201117
1444,용산구,CO,05,0.3806756756756757
1445,용산구,CO,06,0.3557422969187675
1446,용산구,CO,07,0.2794594594594595
1447,용산구,CO,08,0.2952638700947226
1448,용산구,CO,09,0.27430167597765365
1449,용산구,CO,10,0.3360975609756098
1450,용산구,CO,11,0.5120111731843576
1451,용산구,CO,12,0.5294037940379404
1452,용산구,NO2,01,0.02740866035182679
1453,용산구,NO2,02,0.02629041916167665
1454,용산구,NO2,03,0.029283018867924532
1455,용산구,NO2,04,0.020712290502793298
1456,용산구,NO2,05,0.018722972972972974
1457,용산구,NO2,06,0.018602240896358542
1458,용산구,NO2,07,0.017141891891891893
1459,용산구,NO2,08,0.015755074424898513
1460,용산구,NO2,09,0.014247206703910616
1461,용산구,NO2,10,0.020797560975609756
1462,용산구,NO2,11,0.029392458100558662
1463,용산구,NO2,12,0.02894037940379404
1464,용산구,O3,01,0.011646820027063598
1465,용산구,O3,02,0.01770808383233533
1466,용산구,O3,03,0.0200633423180593
1467,용산구,O3,04,0.03038826815642458
1468,용산구,O3,05,0.028705405405405407
1469,용산구,O3,06,0.031593837535014005
1470,용산구,O3,07,0.03408243243243243
1471,용산구,O3,08,0.028274695534506088
1472,용산구,O3,09,0.025840782122905026
1473,용산구,O3,10,0.019665853658536587
1474,용산구,O3,11,0.016487430167597766
1475,용산구,O3,12,0.012203252032520326
1476,용산구,PM10,01,0.04319201228878648
1477,용산구,PM10,02,0.04416275430359938
1478,용산구,PM10,03,0.060367924528301885
1479,용산구,PM10,04,0.039146648044692735
1480,용산구,PM10,05,0.059195945945945946
1481,용산구,PM10,06,0.03105758426966292
1482,용산구,PM10,07,0.023365986394557822
1483,용산구,PM10,08,0.02142506811989101
1484,용산구,PM10,09,0.013743338008415146
1485,용산구,PM10,10,0.022943765281173596
1486,용산구,PM10,11,0.04335434173669468
1487,용산구,PM10,12,0.03820980926430518
1488,용산구,PM2.5,01,0.018685834502103787
1489,용산구,PM2.5,02,0.02653684210526316
1490,용산구,PM2.5,03,0.028700808625336926
1491,용산구,PM2.5,04,0.017794797687861273
1492,용산구,PM2.5,05,0.01737651821862348
1493,용산구,PM2.5,06,0.019346423562412344
1494,용산구,PM2.5,07,0.016158253751705324
1495,용산구,PM2.5,08,0.013966032608695653
1496,용산구,PM2.5,09,0.006713884992987377
1497,용산구,PM2.5,10,0.012601466992665036
1498,용산구,PM2.5,11,0.025837535014005604
1499,용산구,PM2.5,12,0.022683923705722073
1500,용산구,SO2,01,0.0033328822733423545
1501,용산구,SO2,02,0.003606287425149701
1502,용산구,SO2,03,0.0032132253711201083
1503,용산구,SO2,04,0.00320391061452514
1504,용산구,SO2,05,0.0030256756756756754
1505,용산구,SO2,06,0.002864145658263305
1506,용산구,SO2,07,0.0028472972972972974
1507,용산구,SO2,08,0.00257510148849797
1508,용산구,SO2,09,0.0022262569832402234
1509,용산구,SO2,10,0.002826829268292683
1510,용산구,SO2,11,0.0032067039106145256
1511,용산구,SO2,12,0.0032330623306233066
1512,은평구,CO,01,0.5574642126789366
1513,은평구,CO,02,0.5111111111111112
1514,은평구,CO,03,0.5245283018867924
1515,은평구,CO,04,0.425034965034965
1516,은평구,CO,05,0.42928475033738195
1517,은평구,CO,06,0.40784313725490196
1518,은평구,CO,07,0.32781546811397555
1519,은평구,CO,08,0.3768707482993197
1520,은평구,CO,09,0.39537815126050424
1521,은평구,CO,10,0.5223479490806223
1522,은평구,CO,11,0.7538461538461538
1523,은평구,CO,12,0.7496904024767802
1524,은평구,NO2,01,0.024012145748987853
1525,은평구,NO2,02,0.022270553064275035
1526,은평구,NO2,03,0.023359838274932612
1527,은평구,NO2,04,0.016606993006993007
1528,은평구,NO2,05,0.013541160593792173
1529,은평구,NO2,06,0.013548660084626234
1530,은평구,NO2,07,0.011652645861601084
1531,은평구,NO2,08,0.010107482993197279
1532,은평구,NO2,09,0.009372549019607844
1533,은평구,NO2,10,0.01676803394625177
1534,은평구,NO2,11,0.02615568022440393
1535,은평구,NO2,12,0.02718478260869565
1536,은평구,O3,01,0.018651821862348178
1537,은평구,O3,02,0.02725
1538,은평구,O3,03,0.030464237516869098
1539,은평구,O3,04,0.04358064516129032
1540,은평구,O3,05,0.04278520625889047
1541,은평구,O3,06,0.04640896358543418
1542,은평구,O3,07,0.039438263229308004
1543,은평구,O3,08,0.03649931972789116
1544,은평구,O3,09,0.03662324929971989
1545,은평구,O3,10,0.024246088193456618
1546,은평구,O3,11,0.01741514726507714
1547,은평구,O3,12,0.013190217391304349
1548,은평구,PM10,01,0.035360955056179776
1549,은평구,PM10,02,0.04600899550224888
1550,은평구,PM10,03,0.06623150684931507
1551,은평구,PM10,04,0.0422768115942029
1552,은평구,PM10,05,0.05929487179487179
1553,은평구,PM10,06,0.030695402298850576
1554,은평구,PM10,07,0.020864569083447332
1555,은평구,PM10,08,0.018846737481031866
1556,은평구,PM10,09,0.013383870967741936
1557,은평구,PM10,10,0.02532898550724638
1558,은평구,PM10,11,0.043941176470588234
1559,은평구,PM10,12,0.03588326300984529
1560,은평구,PM2.5,01,0.01870810810810811
1561,은평구,PM2.5,02,0.028732436472346787
1562,은평구,PM2.5,03,0.03362686567164179
1563,은평구,PM2.5,04,0.01961958041958042
1564,은평구,PM2.5,05,0.02325575101488498
1565,은평구,PM2.5,06,0.01839887640449438
1566,은평구,PM2.5,07,0.01309795918367347
1567,은평구,PM2.5,08,0.01215331491712707
1568,은평구,PM2.5,09,0.0086
1569,은평구,PM2.5,10,0.014921595598349381
1570,은평구,PM2.5,11,0.02826474820143885
1571,은평구,PM2.5,12,0.02295955369595537
1572,은평구,SO2,01,0.003680161943319838
1573,은평구,SO2,02,0.003524663677130045
1574,은평구,SO2,03,0.0031954177897574126
1575,은평구,SO2,04,0.003309090909090909
1576,은평구,SO2,05,0.0029959514170040486
1577,은평구,SO2,06,0.002942577030812325
