,지점명,지점번호,월,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,위도,경도,주소,하루평균
1068,양녕로(상도터널),D-30,1,622.0,402.0,290.0,228.0,268.0,518.0,1036.0,1421.0,1535.0,1738.0,1691.0,1685.0,1730.0,1731.0,1744.0,1796.0,1864.0,1857.0,1750.0,1609.0,1595.0,1662.0,1193.0,848.0,37.511204,126.953469,서울시 동작구 본동 136-4,1283.875
1080,양재대로(양재IC),B-16,1,864.0,562.0,411.0,334.0,406.0,886.0,1816.0,2693.0,2882.0,2986.0,3119.0,3323.0,3428.0,3513.0,3589.0,3783.0,4267.0,4536.0,4233.0,3382.0,3054.0,3063.0,2037.0,1334.0,37.460089,127.030175,경기도 과천시 주암동 89-18,2520.875
1092,양화대교,C-05,1,1028.0,694.0,511.0,447.0,548.0,1140.0,2250.0,3045.0,3439.0,3388.0,3422.0,3402.0,3345.0,3366.0,3435.0,3442.0,3502.0,3442.0,3493.0,2964.0,2741.0,2806.0,2050.0,1411.0,37.542913,126.903766,서울시 마포구 합정동 351-4,2471.2916666666665
1104,언주로(매봉터널),D-38,1,355.0,254.0,179.0,140.0,159.0,304.0,711.0,1283.0,1535.0,1596.0,1521.0,1519.0,1596.0,1619.0,1646.0,1621.0,1672.0,1649.0,1641.0,1451.0,1423.0,1413.0,820.0,521.0,37.492009,127.047969,서울시 강남구 도곡동 산 6-13,1109.5
1116,여의대방로(여의교),D-29,1,509.0,323.0,231.0,195.0,267.0,562.0,1170.0,1835.0,2133.0,2067.0,1956.0,1968.0,1924.0,2040.0,2105.0,2112.0,2190.0,2188.0,2015.0,1724.0,1607.0,1581.0,1027.0,704.0,37.516852,126.928374,서울시 영등포구 여의도동 5-7,1434.7083333333335
1128,연희로(연희IC),D-17,1,195.0,140.0,97.0,78.0,119.0,236.0,488.0,798.0,818.0,914.0,924.0,883.0,857.0,882.0,880.0,889.0,871.0,837.0,751.0,607.0,581.0,535.0,400.0,270.0,37.566264,126.930537,서울시 서대문구 연희동 187-58,585.4166666666666
1140,영동대교,C-16,1,734.0,534.0,391.0,316.0,361.0,677.0,1393.0,1973.0,2737.0,2892.0,2966.0,3026.0,2938.0,3088.0,3172.0,3233.0,3318.0,3112.0,2558.0,2266.0,2267.0,2256.0,1469.0,992.0,37.530295,127.057339,서울시 광진구 자양동 825-1,2027.875
1152,영등포로(오목교),D-25,1,322.0,224.0,168.0,147.0,183.0,346.0,687.0,1128.0,1292.0,1441.0,1431.0,1500.0,1477.0,1561.0,1600.0,1605.0,1618.0,1602.0,1505.0,1263.0,1199.0,1082.0,720.0,442.0,37.523175,126.883725,서울시 영등포구 양평동2가 20-1,1022.625
1164,오리로(광명시계),B-20,1,138.0,92.0,62.0,63.0,103.0,225.0,399.0,582.0,674.0,666.0,676.0,671.0,669.0,695.0,724.0,744.0,764.0,764.0,719.0,591.0,495.0,447.0,265.0,183.0,37.482607,126.843109,서울시 구로구 천왕동 10-1,475.45833333333337
1176,오정로(부천시계),B-26,1,79.0,54.0,54.0,56.0,121.0,243.0,389.0,622.0,610.0,516.0,486.0,485.0,486.0,512.0,539.0,555.0,647.0,728.0,709.0,505.0,349.0,298.0,218.0,123.0,37.542779,126.809411,서울시 강서구 공항동 406-13,391.0
1188,올림픽대교,C-19,1,210.0,131.0,105.0,95.0,131.0,356.0,943.0,1617.0,1841.0,1703.0,1676.0,1605.0,1526.0,1624.0,1705.0,1760.0,1844.0,1996.0,1932.0,1485.0,1081.0,954.0,550.0,348.0,37.533789,127.10412,서울시 송파구 신천동 253,1134.0833333333333
1200,올림픽대로,F-01,1,1955.0,1390.0,1094.0,991.0,1234.0,2438.0,4403.0,5309.0,5543.0,5626.0,5862.0,6312.0,6347.0,6499.0,6537.0,6551.0,6435.0,6067.0,5422.0,5037.0,5328.0,5483.0,4069.0,2779.0,37.506002,126.97375,서울시 동작구 동작동 322-3,4529.625
1212,올림픽대로(강일IC),B-10,1,954.0,653.0,516.0,501.0,680.0,1589.0,3485.0,4546.0,4938.0,5136.0,5383.0,5321.0,5370.0,5497.0,5543.0,5612.0,5592.0,5513.0,5457.0,4720.0,4209.0,3776.0,2349.0,1428.0,37.569891,127.157292,서울시 강동구 고덕동 365-3,3698.666666666667
1224,올림픽대로(개화IC),B-32,1,1010.0,739.0,617.0,709.0,953.0,2253.0,3900.0,3868.0,3590.0,3642.0,3870.0,4082.0,4259.0,4436.0,4498.0,4537.0,4596.0,4724.0,4731.0,4165.0,3582.0,3333.0,2314.0,1420.0,37.587814,126.812795,서울 강서구 개화동 280-2,3159.5
1236,원효대교,C-08,1,243.0,173.0,113.0,88.0,112.0,259.0,584.0,1179.0,1431.0,1274.0,1252.0,1253.0,1238.0,1363.0,1405.0,1454.0,1486.0,1468.0,1271.0,1021.0,865.0,827.0,530.0,354.0,37.526745,126.945137,서울시 영등포구 여의도동 87-2,885.125
1248,율곡로(안국역),A-05,1,373.0,248.0,184.0,155.0,223.0,357.0,673.0,1065.0,1223.0,1288.0,1334.0,1398.0,1422.0,1481.0,1510.0,1513.0,1437.0,1386.0,1187.0,1117.0,1067.0,1012.0,752.0,534.0,37.576,126.984342,서울시 종로구 경운동 90-4,955.7916666666667
1260,을지로(을지로3가역),A-18,1,212.0,170.0,131.0,106.0,130.0,181.0,341.0,627.0,724.0,736.0,779.0,810.0,783.0,846.0,895.0,912.0,859.0,834.0,746.0,683.0,588.0,443.0,365.0,275.0,37.566114,126.989326,서울시 중구 을지로2가 149-10,549.0
1272,자하문로(자하문터널),A-03,1,119.0,79.0,53.0,47.0,68.0,147.0,426.0,696.0,735.0,779.0,749.0,676.0,658.0,700.0,731.0,729.0,789.0,836.0,791.0,680.0,553.0,501.0,314.0,181.0,37.588831,126.968548,서울시 종로구 청운동 24-6,501.54166666666663
1284,잠수교,C-12,1,98.0,58.0,39.0,30.0,34.0,95.0,271.0,460.0,517.0,531.0,536.0,560.0,565.0,592.0,630.0,645.0,658.0,646.0,529.0,422.0,394.0,431.0,272.0,171.0,37.50826,126.999744,서울시 서초구 잠원동 114,382.66666666666663
1296,잠실대교,C-18,1,604.0,405.0,282.0,232.0,290.0,583.0,1344.0,2078.0,2192.0,2203.0,2259.0,2239.0,2203.0,2264.0,2310.0,2417.0,2456.0,2526.0,2582.0,2185.0,1926.0,1839.0,1255.0,893.0,37.523821,127.092036,서울시 송파구 신천동 245,1648.625
1308,장충단로(장충단공원),A-11,1,208.0,154.0,129.0,102.0,147.0,223.0,439.0,871.0,1079.0,1100.0,1110.0,1196.0,1198.0,1250.0,1285.0,1313.0,1277.0,1225.0,1126.0,906.0,758.0,647.0,426.0,296.0,37.556889,127.004655,서울시 중구 장충동2가 산6-6,769.375
1320,종로(동묘앞역),A-08,1,463.0,349.0,279.0,237.0,327.0,488.0,762.0,1010.0,1129.0,1254.0,1310.0,1318.0,1338.0,1364.0,1370.0,1364.0,1329.0,1254.0,1195.0,1151.0,1100.0,976.0,802.0,615.0,37.573262,127.017112,서울시 종로구 숭인동 273,949.3333333333333
1332,종로(종로3가역),A-15,1,311.0,211.0,160.0,134.0,171.0,301.0,556.0,880.0,989.0,1015.0,1039.0,1067.0,1080.0,1127.0,1147.0,1145.0,1091.0,1056.0,992.0,880.0,796.0,692.0,550.0,400.0,37.570216,126.990832,서울시 종로구 종로3가 137-3,741.25
1344,증산로(디지털미디어시티역),D-14,1,530.0,361.0,268.0,246.0,353.0,684.0,1097.0,1273.0,1481.0,1576.0,1590.0,1577.0,1623.0,1680.0,1696.0,1742.0,1834.0,1733.0,1614.0,1469.0,1461.0,1442.0,1081.0,725.0,37.579684,126.905124,서울시 은평구 증산동 199-12,1214.0
1356,진흥로(구기터널),D-01,1,171.0,116.0,84.0,73.0,91.0,216.0,635.0,972.0,1072.0,1076.0,1032.0,1006.0,997.0,1041.0,1077.0,1096.0,1218.0,1293.0,1221.0,1023.0,815.0,760.0,463.0,254.0,37.608686,126.955198,서울시 종로구 구기동 244-7,741.75
1368,창경궁로(서울여자대학교),A-06,1,281.0,183.0,131.0,118.0,195.0,318.0,646.0,937.0,1047.0,971.0,910.0,959.0,955.0,961.0,1004.0,982.0,936.0,880.0,782.0,752.0,766.0,748.0,594.0,405.0,37.582526,126.998011,서울시 종로구 명륜4가 197-5,685.875
1380,천호대교,C-20,1,365.0,233.0,172.0,147.0,189.0,381.0,814.0,1394.0,1690.0,1665.0,1722.0,1712.0,1679.0,1696.0,1722.0,1788.0,1820.0,1814.0,1668.0,1401.0,1243.0,1204.0,759.0,501.0,37.542673,127.112883,서울시 송파구 풍납동 383,1157.4583333333333
1392,천호대로(군자교),D-05,1,484.0,348.0,267.0,237.0,296.0,542.0,972.0,1592.0,2037.0,2020.0,2061.0,2060.0,2024.0,2128.0,2216.0,2210.0,2219.0,2241.0,2114.0,1788.0,1510.0,1413.0,989.0,682.0,37.560716,127.068571,서울시 성동구 용답동 224-4,1435.4166666666665
1404,천호대로(상일IC),B-09,1,320.0,207.0,162.0,152.0,254.0,558.0,1291.0,2009.0,2203.0,1954.0,1840.0,1823.0,1873.0,2041.0,2112.0,2102.0,2197.0,2338.0,2305.0,1791.0,1439.0,1259.0,748.0,467.0,37.547459,127.175222,서울시 강동구 상일동 12-2,1393.5416666666665
1416,철산교(광명시계),B-23,1,267.0,173.0,124.0,103.0,171.0,437.0,615.0,856.0,905.0,1002.0,1005.0,1025.0,1024.0,1070.0,1062.0,1056.0,1036.0,997.0,935.0,899.0,863.0,814.0,534.0,367.0,37.474933,126.878154,서울시 금천구 가산동 614-72,722.5
1428,청담대교,C-17,1,735.0,542.0,378.0,361.0,503.0,1266.0,2418.0,2727.0,2736.0,2962.0,3072.0,3156.0,3129.0,3148.0,3203.0,3266.0,3319.0,3246.0,3160.0,2767.0,2693.0,2762.0,1757.0,1072.0,37.525513,127.064067,서울시 강남구 청담동 345,2265.75
1440,칠패로(숭례문),A-19,1,108.0,72.0,54.0,41.0,48.0,87.0,148.0,255.0,362.0,366.0,364.0,399.0,380.0,417.0,436.0,436.0,451.0,462.0,449.0,376.0,332.0,277.0,220.0,164.0,37.559593,126.972518,서울시 중구 봉래동1가 47-2,279.3333333333333
1452,테헤란로(선릉역),D-42,1,504.0,402.0,311.0,236.0,200.0,245.0,425.0,851.0,1076.0,1147.0,1209.0,1389.0,1409.0,1523.0,1512.0,1528.0,1449.0,1338.0,1079.0,1066.0,1160.0,1200.0,804.0,631.0,37.505483,127.052134,서울시 강남구 삼성동 172-66,945.5833333333333
1464,통일로(고양시계),B-33,1,264.0,164.0,106.0,103.0,174.0,339.0,698.0,1030.0,1176.0,1199.0,1245.0,1280.0,1310.0,1380.0,1421.0,1425.0,1453.0,1399.0,1305.0,1122.0,986.0,892.0,569.0,375.0,37.644685,126.91127,경기 고양시 덕양구 동산동 2-13,892.2916666666667
1476,통일로(산골고개정류장),D-15,1,607.0,395.0,291.0,243.0,362.0,747.0,1225.0,1314.0,1409.0,1577.0,1612.0,1645.0,1685.0,1691.0,1706.0,1720.0,1742.0,1714.0,1719.0,1618.0,1600.0,1620.0,1206.0,858.0,37.594931,126.940246,서울시 서대문구 홍은동 137-8,1262.75
1488,퇴계로(신당역),A-09,1,417.0,318.0,262.0,217.0,275.0,388.0,573.0,824.0,885.0,958.0,1024.0,1077.0,1096.0,1111.0,1127.0,1113.0,1082.0,1039.0,947.0,949.0,896.0,772.0,638.0,539.0,37.565712,127.020912,서울시 중구 황학동 710,771.9583333333333
1500,퇴계로(회현역),A-12,1,146.0,119.0,96.0,74.0,73.0,131.0,258.0,396.0,527.0,480.0,470.0,516.0,549.0,598.0,619.0,625.0,607.0,589.0,531.0,440.0,393.0,311.0,233.0,194.0,37.557432,126.976486,서울시 중구 남창동 236-2,373.95833333333337
1512,평창문화로(북악터널),D-02,1,173.0,117.0,80.0,68.0,100.0,224.0,582.0,883.0,1008.0,1028.0,997.0,1005.0,1016.0,1035.0,1081.0,1128.0,1235.0,1250.0,1154.0,933.0,737.0,738.0,464.0,264.0,37.611547,126.979308,서울시 종로구 평창동 2-15,720.8333333333333
1524,한강대교,C-09,1,674.0,437.0,308.0,250.0,314.0,677.0,1416.0,2033.0,2089.0,2101.0,2074.0,2072.0,2057.0,2166.0,2244.0,2338.0,2430.0,2590.0,2475.0,2154.0,1893.0,1900.0,1335.0,940.0,37.51816,126.959472,서울시 용산구 이촌동 302-211,1623.625
1536,한남대교,C-13,1,1149.0,783.0,569.0,488.0,584.0,1215.0,2599.0,3577.0,4389.0,4455.0,4401.0,4492.0,4474.0,4679.0,4720.0,4706.0,4653.0,4421.0,3815.0,3411.0,3365.0,3558.0,2412.0,1715.0,37.526946,127.01319,서울시 강남구 신사동 490,3109.583333333333
1548,행주대교,C-01,1,335.0,231.0,186.0,218.0,317.0,698.0,1686.0,2865.0,2879.0,2630.0,2640.0,2538.0,2470.0,2576.0,2776.0,2834.0,3258.0,3593.0,3514.0,2670.0,1744.0,1519.0,900.0,478.0,37.598121,126.809931,서울시 강서구 개화동 652,1898.125
1560,헌릉로(세곡동사거리),D-40,1,191.0,131.0,105.0,84.0,128.0,449.0,1140.0,1811.0,1741.0,1779.0,1675.0,1569.0,1568.0,1632.0,1691.0,1776.0,1969.0,2064.0,1751.0,1245.0,1026.0,947.0,540.0,322.0,37.465092,127.105635,서울시 강남구 세곡동 산 30-4,1138.9166666666667
1572,화곡로(화곡로입구),B-27,1,208.0,143.0,112.0,108.0,163.0,401.0,704.0,884.0,931.0,864.0,891.0,904.0,912.0,946.0,944.0,955.0,985.0,968.0,893.0,775.0,685.0,668.0,469.0,307.0,37.539227,126.823123,서울시 양천구 신월동 37-1,659.1666666666667
1584,화랑로(상월곡역),D-08,1,566.0,410.0,344.0,309.0,412.0,759.0,1131.0,1334.0,1618.0,1693.0,1709.0,1756.0,1760.0,1762.0,1761.0,1750.0,1718.0,1703.0,1675.0,1620.0,1505.0,1513.0,1064.0,792.0,37.603932,127.044044,서울시 성북구 하월곡동 37-7,1277.6666666666667
1596,화랑로(조선왕릉),B-06,1,222.0,161.0,116.0,110.0,149.0,306.0,682.0,1087.0,1288.0,1249.0,1187.0,1180.0,1203.0,1199.0,1217.0,1269.0,1301.0,1352.0,1336.0,1053.0,805.0,762.0,469.0,301.0,37.630725,127.098984,서울시 노원구 공릉동산223-19,833.5
1608,화랑로(화랑대역),D-10,1,441.0,306.0,230.0,221.0,298.0,642.0,1124.0,1387.0,1551.0,1583.0,1699.0,1741.0,1768.0,1795.0,1826.0,1841.0,1815.0,1805.0,1724.0,1568.0,1378.0,1344.0,907.0,615.0,37.619936,127.08295,"서울시, 노원구 공릉동 280-2",1233.7083333333333
